ID,怪物ID,怪物名稱,地圖ID,地圖名稱,左,上,右,下,刷新数量,刷新时间1(每0.1秒),刷新时间2(每0.1秒),固定包裹掉落數(普通),最小包裹掉落數(普通),隨機包裹掉落數(普通),固定包裹掉落數(簡單),最小包裹掉落數(簡單),隨機包裹掉落數(簡單),固定包裹掉落數(困难),最小包裹掉落數(困难),隨機包裹掉落數(困难),_DynamicType,_Difficulty_type
25267,810009159,,460-4-0,,3000,1599,5300,1727,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25268,810009142,,460-4-0,,3000,1599,5300,1727,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25269,810009140,,460-5-0,,200,200,1500,1600,30,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25270,810009142,,460-5-0,,200,1807,1500,1807,12,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25271,810009159,,460-5-0,,200,1807,1500,1807,12,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25272,810009142,,460-5-0,,600,1439,1400,1439,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25273,810009159,,460-5-0,,300,1055,1000,1055,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25274,810009142,,460-5-0,,1200,671,1800,671,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25275,810009159,,460-5-0,,1200,671,1800,671,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25276,810009142,,460-5-0,,500,287,1200,287,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25277,810009159,,460-5-0,,500,287,1200,287,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25278,810009145,,460-6-0,,1174,1407,1174,1407,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25279,810009161,,460-7-0,,1174,1407,1174,1407,1,-1,-1,1,8,8,2,0,0,0,0,0,0,0
25280,810009151,,461-1-0,,200,500,5000,1900,30,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25281,810009146,,461-1-0,,1200,2319,1800,2319,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25282,810009146,,461-1-0,,2100,2191,3100,2191,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25283,810009149,,461-1-0,,3400,2319,4800,2319,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25284,810009149,,461-1-0,,5100,2191,5800,2191,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25285,810009153,,461-1-0,,500,1407,1000,1407,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25286,810009153,,461-1-0,,200,815,800,815,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25287,810009153,,461-1-0,,1300,479,2000,479,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25288,810009154,,461-1-0,,1600,1823,2500,1823,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25289,810009154,,461-1-0,,2300,1055,3100,1055,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25290,810009154,,461-1-0,,3000,495,3500,495,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25291,810009153,,461-1-0,,4400,751,5100,751,4,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25292,810009154,,461-1-0,,4400,751,5100,751,4,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25293,810009153,,461-1-0,,3300,1647,4000,1647,4,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25294,810009154,,461-1-0,,3300,1647,4000,1647,4,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25295,810009153,,461-1-0,,5000,1327,5500,1327,4,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25296,810009154,,461-1-0,,5000,1327,5500,1327,4,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25297,810009147,,461-2-0,,2300,2319,3600,2319,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25298,810009150,,461-2-0,,4600,1759,5800,1759,13,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25299,810009150,,461-2-0,,200,1759,1000,1759,13,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25300,810009152,,461-2-0,,4600,1263,5800,1263,13,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25301,810009152,,461-2-0,,200,1263,1000,1263,13,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25302,810009165,,461-2-0,,4600,783,5800,783,13,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25303,810009165,,461-2-0,,200,783,1000,783,13,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25304,810009147,,461-2-0,,4600,383,5800,383,13,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25305,810009147,,461-2-0,,200,383,1000,383,13,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25306,810009165,,461-2-0,,5300,2319,5900,2319,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25307,810009150,,461-2-0,,2300,2319,3600,2319,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25308,810009155,,461-2-0,,200,1500,5900,1900,35,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25309,810009167,,461-3-0,,300,2319,1200,2319,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25310,810009167,,461-3-0,,1900,2191,5700,2191,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25311,810009146,,461-3-0,,500,1279,1100,1279,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25312,810009146,,461-3-0,,500,1719,1100,1719,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25313,810009148,,461-3-0,,2000,639,2500,639,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25314,810009148,,461-3-0,,2000,1279,2500,1279,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25315,810009150,,461-3-0,,3500,1039,4000,1039,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25316,810009150,,461-3-0,,3500,1679,4000,1679,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25317,810009153,,461-3-0,,5000,495,5500,495,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25318,810009153,,461-3-0,,5000,1135,5500,1135,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25319,810009155,,461-4-0,,200,200,6000,2100,25,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25320,810009156,,461-4-0,,200,200,6000,2100,25,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25321,810009149,,461-4-0,,200,2303,6000,2303,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25322,810009150,,461-4-0,,200,2303,6000,2303,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25323,810009166,,461-4-0,,500,1679,1713,1679,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25324,810009166,,461-4-0,,2700,1679,3900,1679,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25325,810009166,,461-4-0,,4800,1679,6100,1679,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25326,810009152,,461-4-0,,500,1167,1713,1167,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25327,810009152,,461-4-0,,2700,1167,3900,1167,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25328,810009152,,461-4-0,,4800,1167,6100,1167,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25329,810009148,,461-4-0,,500,495,1713,495,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25330,810009148,,461-4-0,,2700,495,3900,495,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25331,810009148,,461-4-0,,4800,495,6100,495,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25332,810009165,,461-4-0,,2164,1919,2164,1919,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25333,810009165,,461-4-0,,2164,1407,2164,1407,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25334,810009165,,461-4-0,,2164,895,2164,895,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25335,810009165,,461-4-0,,4300,1919,4300,1919,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25336,810009165,,461-4-0,,4300,1407,4300,1407,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25337,810009165,,461-4-0,,4300,895,4300,895,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25338,810009165,,461-4-0,,6500,1919,6500,1919,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25339,810009165,,461-4-0,,6500,1407,6500,1407,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25340,810009165,,461-4-0,,6500,895,6500,895,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25341,810009153,,461-5-0,,300,2287,300,2287,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25342,810009153,,461-5-0,,300,1903,300,1903,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25343,810009153,,461-5-0,,1500,1263,2420,1263,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25344,810009147,,461-5-0,,1500,2287,2420,2287,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25345,810009147,,461-5-0,,1550,1903,1700,1903,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25346,810009147,,461-5-0,,2250,1903,2300,1903,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25347,810009164,,461-5-0,,3400,1263,4400,1263,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25348,810009154,,461-5-0,,3500,2287,4400,2287,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25349,810009154,,461-5-0,,3500,1903,3500,1903,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25350,810009154,,461-5-0,,4200,1903,4200,1903,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25351,810009167,,461-5-0,,5400,1263,6700,1263,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25352,810009157,,461-5-0,,6600,2287,6600,2287,1,-1,-1,1,8,8,2,0,0,0,0,0,0,0
25353,810009167,,461-5-0,,6600,2287,6600,2287,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25354,810009151,,461-6-0,,200,600,2600,1900,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25355,810009163,,461-6-0,,200,600,2600,1900,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25356,810009149,,461-6-0,,1300,2159,2600,2159,25,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25357,810009146,,461-6-0,,700,1519,2100,1519,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25358,810009154,,461-6-0,,700,876,2100,876,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25359,810009148,,461-7-0,,1500,399,2400,399,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25360,810009164,,461-7-0,,1200,655,2800,655,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25361,810009150,,461-7-0,,200,1167,2400,1167,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25362,810009165,,461-7-0,,1200,1679,2800,1679,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25363,810009167,,461-7-0,,200,2319,2300,2319,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25364,810009148,,461-7-0,,3100,2319,6500,2319,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25365,810009164,,461-7-0,,3100,2319,6500,2319,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25366,810009147,,461-7-0,,7700,2319,8700,2319,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25367,810009157,,461-7-0,,8700,383,8700,383,1,-1,-1,1,8,8,2,0,0,0,0,0,0,0
25368,810009152,,461-7-0,,8000,383,8000,383,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25369,810009153,,461-7-0,,7400,383,7400,383,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25370,810009152,,461-7-0,,6800,383,6800,383,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25371,810009153,,461-7-0,,6100,383,6100,383,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25372,810009152,,461-7-0,,5500,383,5500,383,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25373,810009153,,461-7-0,,4800,383,4800,383,5,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25374,810009157,,461-8-0,,2000,2303,2000,2303,1,-1,-1,1,8,8,2,0,0,0,0,0,0,0
25375,810009155,,461-8-0,,200,1900,2000,2100,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25376,810009156,,461-8-0,,200,1900,2000,2100,15,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25377,810009168,,461-9-0,,2000,2303,2000,2303,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25378,810009162,,461-10-0,,2000,2303,2000,2303,1,-1,-1,20,1,8,2,0,0,0,0,0,0,0
25379,810009177,,232-0-0,,32,703,1567,703,15,50,50,0,0,0,0,0,0,0,0,0,0,0
25380,810009181,,467-0-0,,186,1535,186,1535,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25381,810009181,,468-0-0,,186,1535,186,1535,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25382,810009182,,467-0-0,,335,1535,335,1535,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25383,810009182,,467-0-0,,895,1472,895,1472,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25384,810009182,,467-0-0,,5994,1599,5994,1599,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25385,810009182,,467-0-0,,6314,1215,6314,1215,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25386,810009182,,467-0-0,,5004,1631,5004,1631,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25387,810009182,,467-0-0,,3551,1535,3551,1535,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25388,810009182,,467-0-0,,2429,1457,2429,1457,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25389,810009182,,467-0-0,,1504,1407,1504,1407,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25390,810009182,,467-0-0,,4859,863,4859,863,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25391,810009182,,467-0-0,,4178,639,4178,639,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25392,810009182,,467-0-0,,2027,383,2027,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25393,810009182,,467-0-0,,430,383,430,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25394,810009182,,467-0-0,,2580,895,2580,895,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25395,810009182,,467-0-0,,4527,383,4527,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25396,810009182,,467-0-0,,6017,383,6017,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25397,810009182,,468-0-0,,335,1535,335,1535,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25398,810009182,,468-0-0,,895,1472,895,1472,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25399,810009182,,468-0-0,,5994,1599,5994,1599,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25400,810009182,,468-0-0,,6314,1215,6314,1215,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25401,810009182,,468-0-0,,5004,1631,5004,1631,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25402,810009182,,468-0-0,,3551,1535,3551,1535,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25403,810009182,,468-0-0,,2429,1457,2429,1457,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25404,810009182,,468-0-0,,1504,1407,1504,1407,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25405,810009182,,468-0-0,,4859,863,4859,863,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25406,810009182,,468-0-0,,4178,639,4178,639,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25407,810009182,,468-0-0,,2027,383,2027,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25408,810009182,,468-0-0,,430,383,430,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25409,810009182,,468-0-0,,2580,895,2580,895,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25410,810009182,,468-0-0,,4527,383,4527,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25411,810009182,,468-0-0,,6017,383,6017,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25412,810009183,,467-0-0,,5499,2111,5499,2111,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25413,810009183,,467-0-0,,6110,1471,6110,1471,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25414,810009183,,467-0-0,,4197,1631,4197,1631,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25415,810009183,,467-0-0,,1592,1407,1592,1407,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25416,810009183,,467-0-0,,6114,927,6114,927,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25417,810009183,,467-0-0,,2929,383,2929,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25418,810009183,,467-0-0,,776,383,776,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25419,810009183,,467-0-0,,4000,639,4000,639,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25420,810009183,,467-0-0,,5213,383,5213,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25421,810009183,,467-0-0,,876,1481,876,1481,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25422,810009183,,468-0-0,,5499,2111,5499,2111,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25423,810009183,,468-0-0,,6110,1471,6110,1471,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25424,810009183,,468-0-0,,4197,1631,4197,1631,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25425,810009183,,468-0-0,,1592,1407,1592,1407,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25426,810009183,,468-0-0,,6114,927,6114,927,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25427,810009183,,468-0-0,,2929,383,2929,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25428,810009183,,468-0-0,,776,383,776,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25429,810009183,,468-0-0,,4000,639,4000,639,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25430,810009183,,468-0-0,,5213,383,5213,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25431,810009183,,468-0-0,,876,1481,876,1481,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25432,810008784,,467-0-0,,333,1535,333,1535,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25433,810008784,,467-0-0,,893,1472,893,1472,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25434,810008784,,467-0-0,,5992,1599,5992,1599,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25435,810008784,,467-0-0,,6312,1215,6312,1215,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25436,810008784,,467-0-0,,5002,1631,5002,1631,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25437,810008784,,467-0-0,,3549,1535,3549,1535,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25438,810008784,,467-0-0,,2427,1457,2427,1457,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25439,810008784,,467-0-0,,1502,1407,1502,1407,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25440,810008784,,467-0-0,,4857,863,4857,863,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25441,810008784,,467-0-0,,4176,639,4176,639,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25442,810008784,,467-0-0,,2025,383,2025,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25443,810008784,,467-0-0,,428,383,428,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25444,810008784,,467-0-0,,2578,895,2578,895,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25445,810008784,,467-0-0,,4525,383,4525,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25446,810008784,,467-0-0,,6015,383,6015,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25447,810008784,,467-0-0,,5497,2111,5497,2111,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25448,810008784,,467-0-0,,6108,1471,6108,1471,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25449,810008784,,467-0-0,,4195,1631,4195,1631,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25450,810008784,,467-0-0,,1590,1407,1590,1407,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25451,810008784,,467-0-0,,6112,927,6112,927,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25452,810008784,,467-0-0,,2927,383,2927,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25453,810008784,,467-0-0,,774,383,774,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25454,810008784,,467-0-0,,3998,639,3998,639,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25455,810008784,,467-0-0,,5211,383,5211,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25456,810008784,,467-0-0,,874,1481,874,1481,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25457,810008784,,468-0-0,,333,1535,333,1535,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25458,810008784,,468-0-0,,893,1472,893,1472,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25459,810008784,,468-0-0,,5992,1599,5992,1599,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25460,810008784,,468-0-0,,6312,1215,6312,1215,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25461,810008784,,468-0-0,,5002,1631,5002,1631,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25462,810008784,,468-0-0,,3549,1535,3549,1535,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25463,810008784,,468-0-0,,2427,1457,2427,1457,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25464,810008784,,468-0-0,,1502,1407,1502,1407,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25465,810008784,,468-0-0,,4857,863,4857,863,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25466,810008784,,468-0-0,,4176,639,4176,639,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25467,810008784,,468-0-0,,2025,383,2025,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25468,810008784,,468-0-0,,428,383,428,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25469,810008784,,468-0-0,,2578,895,2578,895,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25470,810008784,,468-0-0,,4525,383,4525,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25471,810008784,,468-0-0,,6015,383,6015,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25472,810008784,,468-0-0,,5497,2111,5497,2111,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25473,810008784,,468-0-0,,6108,1471,6108,1471,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25474,810008784,,468-0-0,,4195,1631,4195,1631,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25475,810008784,,468-0-0,,1590,1407,1590,1407,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25476,810008784,,468-0-0,,6112,927,6112,927,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25477,810008784,,468-0-0,,2927,383,2927,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25478,810008784,,468-0-0,,774,383,774,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25479,810008784,,468-0-0,,3998,639,3998,639,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25480,810008784,,468-0-0,,5211,383,5211,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25481,810008784,,468-0-0,,874,1481,874,1481,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25482,810009194,,463-0-0,,32,511,3167,511,0,50,50,0,0,0,0,0,0,0,0,0,0,0
25483,810009155,,461-9-0,,400,1900,2200,2100,20,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25484,810008931,,460-3-0,,3902,1807,3902,1807,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25485,810008931,,460-3-0,,3982,1807,3982,1807,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25486,810008931,,460-3-0,,4062,1807,4062,1807,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25487,810008931,,460-3-0,,5067,1807,5067,1807,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25488,810008931,,460-3-0,,5147,1807,5147,1807,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25489,810008931,,460-3-0,,5227,1807,5227,1807,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25490,810008931,,460-3-0,,5307,1807,5307,1807,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25491,810008931,,460-3-0,,5387,1807,5387,1807,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25492,810008931,,460-3-0,,5467,1807,5467,1807,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25493,810009197,,461-5-0,,322,1519,322,1519,1,-1,-1,0,0,0,0,0,0,0,0,0,0,2
25494,810009197,,461-7-0,,3972,1535,3972,1535,1,-1,-1,0,0,0,0,0,0,0,0,0,0,2
25495,810009197,,461-7-0,,6100,383,6100,383,1,-1,-1,0,0,0,0,0,0,0,0,0,0,2
25496,810008740,,408-0-0,,1548,2335,1548,2335,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25497,810009321,,16-9-0,,417,1471,417,1471,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25498,810009321,,16-9-0,,1379,1471,1379,1471,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25499,810009321,,16-9-0,,2133,1471,2133,1471,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25500,810009321,,16-9-0,,2591,1471,2591,1471,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25501,810009322,,16-9-0,,1376,1471,2591,1471,10,150,150,0,0,0,0,0,0,0,0,0,0,0
25502,810009322,,16-9-0,,224,1471,779,1471,4,150,150,0,0,0,0,0,0,0,0,0,0,0
25503,810009320,,16-9-0,,2786,1407,2786,1407,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25504,810009316,,464-1-0,,1350,1375,1350,1375,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25505,810009316,,465-1-0,,1416,1279,1416,1279,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25506,810009316,,466-1-0,,1373,1359,1373,1359,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25507,810009343,,472-1-0,,700,1199,2000,1199,9,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25508,810009345,,472-1-0,,1100,607,2300,607,9,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25509,810009345,,472-1-0,,2600,991,3300,991,9,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25510,810009343,,472-1-0,,3700,1199,5500,1199,9,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25511,810009345,,472-1-0,,3700,1199,5500,1199,9,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25512,810009349,,472-1-0,,300,1800,5500,2000,30,-1,-1,0,0,0,0,0,0,0,0,0,0,0
25513,810009343,,472-1-0,,300,2287,2000,2287,9,-1,-1,0,0,0,0,0,0,0,0,0,0,0
