ID,經驗值,ELY掉落率(%),最小ELY,最大ELY
810002981,498722,1.0,52,63
810002982,498722,1.0,52,63
810002983,498722,1.0,52,63
810002984,498722,1.0,52,63
810002985,498722,1.0,52,63
810002986,498722,1.0,52,63
810002987,498722,1.0,52,63
810002988,0,1.0,0,0
810002989,0,1.0,0,0
810002990,507682,1.0,52,63
810002991,516806,1.0,53,63
810002992,516806,1.0,53,63
810002993,516806,1.0,53,63
810002994,516806,1.0,53,63
810002995,516806,1.0,53,63
810002996,516806,1.0,53,63
810002997,516806,1.0,53,63
810002998,516806,1.0,53,63
810002999,516806,1.0,53,63
810003000,0,1.0,0,0
810003001,0,1.0,0,0
810003002,526076,1.0,53,64
810003003,535490,1.0,53,64
810003004,535490,1.0,53,64
810003005,535490,1.0,53,64
810003006,535490,1.0,53,64
810003007,535490,1.0,53,64
810003008,535490,1.0,53,64
810003009,535490,1.0,53,64
810003010,535490,1.0,53,64
810003011,535490,1.0,53,64
810003012,0,1.0,0,0
810003013,0,1.0,0,0
810003014,545076,1.0,54,65
810003015,554806,1.0,54,65
810003016,554806,1.0,54,65
810003017,554806,1.0,54,65
810003018,554806,1.0,54,65
810003019,554806,1.0,54,65
810003020,554806,1.0,54,65
810003021,554806,1.0,54,65
810003022,554806,1.0,54,65
810003023,554806,1.0,54,65
810003024,0,1.0,0,0
810003025,0,1.0,0,0
810003026,564710,1.0,54,65
810003027,574768,1.0,54,65
810003028,574768,1.0,54,65
810003029,574768,1.0,54,65
810003030,574768,1.0,54,65
810003031,574768,1.0,54,65
810003032,574768,1.0,54,65
810003033,574768,1.0,54,65
810003034,574768,1.0,54,65
810003035,574768,1.0,54,65
810003036,574768,1.0,54,65
810003037,574768,1.0,54,65
810003038,584998,1.0,54,65
810003039,595392,1.0,55,66
810003040,595392,1.0,55,66
810003041,595392,1.0,55,66
810003042,595392,1.0,55,66
810003043,595392,1.0,55,66
810003044,595392,1.0,55,66
810003045,595392,1.0,55,66
810003046,595392,1.0,55,66
810003047,595392,1.0,55,66
810003048,0,1.0,0,0
810003049,0,1.0,0,0
810003050,605966,1.0,55,66
810003051,616706,1.0,55,66
810003052,616706,1.0,55,66
810003053,616706,1.0,55,66
810003054,616706,1.0,55,66
810003055,616706,1.0,55,66
810003056,616706,1.0,55,66
810003057,616706,1.0,55,66
810003058,616706,1.0,55,66
810003059,616706,1.0,55,66
810003060,48,1.0,0,0
810003061,48,1.0,0,0
810003062,627624,1.0,56,67
810003063,638726,1.0,56,67
810003064,638726,1.0,56,67
810003065,638726,1.0,56,67
810003066,638726,1.0,56,67
810003067,638726,1.0,56,67
810003068,638726,1.0,56,67
810003069,638726,1.0,56,67
810003070,638726,1.0,56,67
810003071,638726,1.0,56,67
810003072,50,1.0,0,0
810003073,50,1.0,0,0
810003074,650008,1.0,56,67
810003075,661480,1.0,56,67
810003076,661480,1.0,56,67
810003077,661480,1.0,56,67
810003078,661480,1.0,56,67
810003079,661480,1.0,56,67
810003080,661480,1.0,56,67
810003081,661480,1.0,56,67
810003082,661480,1.0,56,67
810003083,661480,1.0,56,67
810003084,50,1.0,0,0
810003085,50,1.0,0,0
810003086,673134,1.0,57,68
810003087,684988,1.0,57,69
810003088,684988,1.0,57,69
810003089,684988,1.0,57,69
810003090,684988,1.0,57,69
810003091,684988,1.0,57,69
810003092,684988,1.0,57,69
810003093,684988,1.0,57,69
810003094,684988,1.0,57,69
810003095,684988,1.0,57,69
810003096,50,1.0,0,0
810003097,50,1.0,0,0
810003098,697032,1.0,57,69
810003099,709266,1.0,57,69
810003100,709266,1.0,57,69
810003101,709266,1.0,57,69
810003102,709266,1.0,57,69
810003103,709266,1.0,57,69
810003104,709266,1.0,57,69
810003105,709266,1.0,57,69
810003106,709266,1.0,57,69
810003107,709266,1.0,57,69
810003108,50,1.0,0,0
810003109,50,1.0,0,0
810003110,721710,1.0,57,69
810003111,734352,1.0,58,70
810003112,734352,1.0,58,70
810003113,734352,1.0,58,70
810003114,734352,1.0,58,70
810003115,734352,1.0,58,70
810003116,734352,1.0,58,70
810003117,734352,1.0,58,70
810003118,734352,1.0,58,70
810003119,734352,1.0,58,70
810003120,0,1.0,0,0
810003121,0,1.0,0,0
810003122,734352,1.0,58,70
810003123,0,1.0,0,0
810003124,0,1.0,0,0
810000294,4513,1.0,56000,112000
810002125,1741,1.0,165,179
810002126,1773,1.0,167,180
810002127,1806,1.0,167,180
810002128,1839,1.0,168,181
810002560,105844,1.0,9720,11640
810002561,11878,1.0,1600,1920
810002562,6789,1.0,948,1134
810002563,6789,1.0,948,1134
810002564,6789,1.0,948,1134
810002565,6789,1.0,948,1134
810002581,6789,1.0,948,1134
810002567,6789,1.0,948,1134
810002568,6789,1.0,948,1134
810002572,138806,1.0,10500,12600
810002573,15589,1.0,1720,2060
810002574,8922,1.0,1026,1230
810002575,8922,1.0,1026,1230
810002576,8922,1.0,1026,1230
810002577,8922,1.0,1026,1230
810002578,8922,1.0,1026,1230
810002579,8922,1.0,1026,1230
810002580,8922,1.0,1026,1230
810002586,8922,1.0,1026,1230
810002592,11878,1.0,1600,1920
810002593,11878,1.0,1600,1920
810002594,15589,1.0,1720,2060
810002595,15589,1.0,1720,2060
810002700,0,0.0,42,50
810002701,0,0.0,42,50
810002626,276231,1.0,10500,12600
810000225,1962,1.0,4032,4788
810000211,3365,1.0,5100,6120
810001631,0,0.0,21,25
810001632,0,0.0,21,25
810001633,0,0.0,21,25
810001660,1111,1.0,1260,1512
810001661,1133,1.0,1274,1526
810001761,0,0.0,0,0
810001762,0,0.0,0,0
810001763,0,0.0,0,0
810002612,0,0.0,21,25
810002613,0,0.0,21,25
810002614,0,0.0,21,25
810001532,0,0.0,0,0
810001533,0,0.0,0,0
810001534,0,0.0,0,0
810001535,0,0.0,0,0
810001536,0,0.0,0,0
810001537,0,0.0,0,0
810002603,0,0.0,0,0
810002604,0,0.0,0,0
810002605,0,0.0,0,0
810002606,0,0.0,0,0
810002607,0,0.0,0,0
810002608,0,0.0,0,0
810001767,0,0.0,0,0
810001768,0,0.0,0,0
810001772,0,0.0,0,0
810001778,0,0.0,0,0
810001786,0,0.0,0,0
810000797,0,1.0,5580,6660
810000798,0,1.0,5580,6660
810000799,0,1.0,5580,6660
810000801,0,1.0,5580,6660
810000802,0,1.0,5580,6660
810000803,0,1.0,5580,6660
810000805,0,1.0,5580,6660
810000806,0,1.0,5580,6660
810000807,0,1.0,5580,6660
810001777,0,0.0,0,0
810001744,111681,1.0,9300,11160
810001754,166567,1.0,10500,12600
810003133,0,0.0,0,0
810003134,0,0.0,0,0
810003135,0,0.0,0,0
810003136,0,0.0,0,0
810003137,0,0.0,0,0
810003138,0,0.0,0,0
810003139,0,0.0,0,0
810003140,0,0.0,0,0
810003141,0,0.0,0,0
810003142,0,0.0,0,0
810003143,0,0.0,0,0
810003144,0,0.0,0,0
810003145,0,0.0,0,0
810003146,0,0.0,0,0
810003147,0,0.0,0,0
810003148,0,0.0,0,0
810003149,0,0.0,0,0
810003150,0,0.0,0,0
810003151,0,0.0,0,0
810003152,0,0.0,0,0
810003153,0,0.0,0,0
810003154,0,0.0,0,0
810003155,0,0.0,0,0
810003156,0,0.0,0,0
810003157,0,0.0,0,0
810003158,0,0.0,0,0
810003159,0,0.0,0,0
810003160,0,0.0,0,0
810003161,0,0.0,0,0
810003162,0,0.0,0,0
810003166,0,0.0,0,0
810003178,0,0.0,0,0
810003183,0,0.0,0,0
810003184,2719,1.0,4680,5580
810003185,0,0.0,0,0
810003186,0,0.0,0,0
810003187,0,0.0,0,0
810003188,0,0.0,0,0
810003189,0,0.0,0,0
810003190,0,0.0,0,0
810003191,2719,1.0,4680,5580
810003199,0,0.0,0,0
810003493,65290,1.0,100,120
810003497,66450,1.0,100,120
810003494,67631,1.0,100,120
810003523,68829,1.0,100,120
810003500,70048,1.0,100,120
810003505,71287,1.0,100,120
810003501,72546,1.0,100,120
810003509,73826,1.0,100,120
810003502,75127,1.0,100,120
810003514,76450,1.0,100,120
810003517,0,1.0,0,0
810003518,0,1.0,0,0
810003519,0,1.0,0,0
810003515,152899,1.0,100,100
810003510,152899,1.0,100,100
810003506,152899,1.0,100,100
810003513,152899,1.0,100,100
810003516,152899,1.0,100,100
810003491,305798,1.0,100,100
810003492,0,0.0,0,0
810003495,305798,1.0,100,100
810003496,305798,1.0,100,100
810003498,305798,1.0,100,100
810003499,305798,1.0,100,100
810003503,305798,1.0,100,100
810003504,305798,1.0,100,100
810003507,305798,1.0,100,100
810003508,305798,1.0,100,100
810003511,305798,1.0,100,100
810003512,305798,1.0,100,100
810003520,0,0.0,0,0
810003521,611596,1.0,100,100
810003522,611596,1.0,100,100
810003524,0,0.0,0,0
810003525,0,0.0,0,0
810003526,0,0.0,0,0
810003527,0,0.0,0,0
810003528,0,0.0,0,0
810003529,0,0.0,0,0
810003530,0,1.0,0,0
810003531,0,1.0,0,0
810003532,0,1.0,0,0
810003533,0,0.0,0,0
810003534,305798,1.0,100,100
810003535,305798,1.0,100,100
810003536,305798,1.0,100,100
810003537,305798,1.0,100,100
810003538,305798,1.0,100,100
810003539,0,0.0,0,0
810003550,1,1.0,1,1
810003551,1,1.0,1,1
810003552,1,1.0,1,1
810003553,1,1.0,1,1
810003567,305798,1.0,100,100
810003568,305798,1.0,100,100
810003569,0,0.0,0,0
810003554,0,0.0,0,0
810003555,0,0.0,0,0
810003556,0,0.0,0,0
810003557,0,0.0,0,0
810003558,0,0.0,0,0
810003570,0,0.0,0,0
810003574,305798,1.0,100,100
810003571,0,0.0,0,0
810003572,76450,1.0,100,100
810003573,76450,1.0,100,100
810003575,76450,1.0,100,100
810003576,305798,1.0,100,100
810003578,0,0.05,1,300000
810003579,0,0.05,1,300000
810003580,0,0.05,1,300000
810003581,0,0.05,1,300000
810003582,0,0.05,1,300000
810003583,0,0.05,1,300000
810003584,0,1.0,1,300000
815000590,0,0.0,0,0
810003585,0,0.0,0,0
810003201,0,0.0,0,0
810003202,0,0.0,0,0
810003203,0,0.0,0,0
810003204,0,0.0,0,0
810003205,0,0.0,0,0
810003206,0,0.0,0,0
810003207,0,0.0,0,0
810003208,0,0.0,0,0
810003209,0,0.0,0,0
810003210,0,0.0,0,0
810003211,0,0.0,0,0
810003212,0,0.0,0,0
810003213,0,0.0,0,0
810003214,0,0.0,0,0
810003215,0,0.0,0,0
810003216,0,0.0,0,0
810003217,0,0.0,0,0
810003218,0,0.0,0,0
810003219,0,0.0,0,0
810003220,0,0.0,0,0
810003221,0,0.0,0,0
810003222,0,0.0,0,0
810003223,0,0.0,0,0
810003224,0,0.0,0,0
810003225,0,0.0,0,0
810003226,0,0.0,0,0
810003227,0,0.0,0,0
810003228,0,0.0,0,0
810003229,0,0.0,0,0
810003230,0,0.0,0,0
810003231,0,0.0,0,0
810003232,0,0.0,0,0
810003233,0,0.0,0,0
810003234,0,0.0,0,0
810003235,0,0.0,0,0
810003236,0,0.0,0,0
810003237,0,0.0,0,0
810003238,0,0.0,0,0
810003239,0,0.0,0,0
810003240,0,0.0,0,0
810003241,0,0.0,0,0
810003242,0,0.0,0,0
810003243,0,0.0,0,0
810003244,0,0.0,0,0
810003245,0,0.0,0,0
810003246,0,0.0,0,0
810003247,0,0.0,0,0
810003248,0,0.0,0,0
810003249,0,0.0,0,0
810003250,0,0.0,0,0
810003251,0,0.0,0,0
810003252,0,0.0,0,0
810003253,0,0.0,0,0
810003254,0,0.0,0,0
810003255,0,0.0,0,0
810003256,0,0.0,0,0
810003257,0,0.0,0,0
810003258,0,0.0,0,0
810003259,0,0.0,0,0
810003260,0,0.0,0,0
810003261,0,0.0,0,0
810003262,0,0.0,0,0
810003263,0,0.0,0,0
810003264,0,0.0,0,0
810003265,0,0.0,0,0
810003266,0,0.0,0,0
810003267,0,0.0,0,0
810003268,0,0.0,0,0
810003269,0,0.0,0,0
810003270,0,0.0,0,0
810003271,0,0.0,0,0
810003272,0,0.0,0,0
810003273,0,0.0,0,0
810003274,0,0.0,0,0
810003275,0,0.0,0,0
810003276,0,0.0,0,0
810003277,0,0.0,0,0
810003278,0,0.0,0,0
810003279,0,0.0,0,0
810003280,0,0.0,0,0
810003281,0,0.0,0,0
810003282,0,0.0,0,0
810003283,0,0.0,0,0
810003284,0,0.0,0,0
810003285,0,0.0,0,0
810003286,0,0.0,0,0
810003287,0,0.0,0,0
810003288,0,0.0,0,0
810003289,0,0.0,0,0
810003290,0,0.0,0,0
810003291,0,0.0,0,0
810003292,0,0.0,0,0
810003293,0,0.0,0,0
810003294,0,0.0,0,0
810003295,0,0.0,0,0
810003296,0,0.0,0,0
810003297,0,0.0,0,0
810003298,0,0.0,0,0
810003299,0,0.0,0,0
810003300,0,0.0,0,0
810003301,0,0.0,0,0
810003302,0,0.0,0,0
810003303,0,0.0,0,0
810003304,0,0.0,0,0
810003305,0,0.0,0,0
810003306,0,0.0,0,0
810003307,0,0.0,0,0
810003308,0,0.0,0,0
810003309,0,0.0,0,0
810003310,0,0.0,0,0
810003311,0,0.0,0,0
810003312,0,0.0,0,0
810003313,0,0.0,0,0
810003314,0,0.0,0,0
810003315,0,0.0,0,0
810003316,0,0.0,0,0
810003317,0,0.0,0,0
810003318,0,0.0,0,0
810003319,0,0.0,0,0
810003320,0,0.0,0,0
810003321,0,0.0,0,0
810003322,0,0.0,0,0
810003323,0,0.0,0,0
810003324,0,0.0,0,0
810003325,0,0.0,0,0
810003326,0,0.0,0,0
810003327,0,0.0,0,0
810003328,0,0.0,0,0
810003329,0,0.0,0,0
810003330,0,0.0,0,0
810003331,0,0.0,0,0
810003332,0,0.0,0,0
810003333,0,0.0,0,0
810003334,0,0.0,0,0
810003335,0,0.0,0,0
810003336,0,0.0,0,0
810003337,0,0.0,0,0
810003338,0,0.0,0,0
810003339,0,0.0,0,0
810003340,0,0.0,0,0
810003341,0,0.0,0,0
810003342,0,0.0,0,0
810003343,0,0.0,0,0
810003344,0,0.0,0,0
810003345,0,0.0,0,0
810003346,0,0.0,0,0
810003347,0,0.0,0,0
810003348,0,0.0,0,0
810003349,0,0.0,0,0
810003350,0,0.0,0,0
810003351,0,0.0,0,0
810003352,0,0.0,0,0
810003353,0,0.0,0,0
810003354,0,0.0,0,0
810003355,0,0.0,0,0
810003356,0,0.0,0,0
810003357,0,0.0,0,0
810003358,0,0.0,0,0
810003359,0,0.0,0,0
810003360,0,0.0,0,0
810003361,0,0.0,0,0
810003362,0,0.0,0,0
810003363,0,0.0,0,0
810003364,0,0.0,0,0
810003365,0,0.0,0,0
810003366,0,0.0,0,0
810003367,0,0.0,0,0
810003368,0,0.0,0,0
810003369,0,0.0,0,0
810003370,0,0.0,0,0
810003371,0,0.0,0,0
810003372,0,0.0,0,0
810003373,0,0.0,0,0
810003374,0,0.0,0,0
810003375,0,0.0,0,0
810003376,0,0.0,0,0
810003377,0,0.0,0,0
810003378,0,0.0,0,0
810003379,0,0.0,0,0
810003380,0,0.0,0,0
810003381,0,0.0,0,0
810003382,0,0.0,0,0
810003383,0,0.0,0,0
810003384,0,0.0,0,0
810003385,0,0.0,0,0
810003386,0,0.0,0,0
810003387,0,0.0,0,0
810003388,0,0.0,0,0
810003389,0,0.0,0,0
810003390,0,0.0,0,0
810003391,0,0.0,0,0
810003392,0,0.0,0,0
810003393,0,0.0,0,0
810003394,0,0.0,0,0
810003395,0,0.0,0,0
810003396,0,0.0,0,0
810003397,0,0.0,0,0
810003398,0,0.0,0,0
810003399,0,0.0,0,0
810003400,0,0.0,0,0
810003401,0,0.0,0,0
810003402,0,0.0,0,0
810003403,0,0.0,0,0
810003404,0,0.0,0,0
810003405,0,0.0,0,0
810003406,0,0.0,0,0
810003407,0,0.0,0,0
810003408,0,0.0,0,0
810003409,0,0.0,0,0
810003410,0,0.0,0,0
810003411,0,0.0,0,0
810003412,0,0.0,0,0
810003413,0,0.0,0,0
810003414,0,0.0,0,0
810003415,0,0.0,0,0
810003416,0,0.0,0,0
810003417,0,0.0,0,0
810003418,0,0.0,0,0
810003419,0,0.0,0,0
810003420,0,0.0,0,0
810003421,0,0.0,0,0
810003422,0,0.0,0,0
810003423,0,0.0,0,0
810003424,0,0.0,0,0
810003425,0,0.0,0,0
810003426,0,0.0,0,0
810003427,0,0.0,0,0
810003428,0,0.0,0,0
810003429,0,0.0,0,0
810003430,0,0.0,0,0
810003431,0,0.0,0,0
810003432,0,0.0,0,0
810003433,0,0.0,0,0
810003434,0,0.0,0,0
810003435,0,0.0,0,0
810003436,0,0.0,0,0
810003437,0,0.0,0,0
810003438,0,0.0,0,0
810003441,100000,0.0,0,0
810003442,120000,0.0,0,0
810003443,140000,0.0,0,0
810003444,160000,0.0,0,0
810003445,180000,0.0,0,0
810003446,200000,0.0,0,0
810003447,220000,0.0,0,0
810003448,240000,0.0,0,0
810003449,260000,0.0,0,0
810003450,420000,0.0,0,0
810003451,450000,0.0,0,0
810003452,480000,0.0,0,0
810003453,510000,0.0,0,0
810003454,540000,0.0,0,0
810003455,570000,0.0,0,0
810003456,600000,0.0,0,0
810003457,630000,0.0,0,0
810003458,660000,0.0,0,0
810003459,690000,0.0,0,0
810003460,960000,0.0,0,0
810003461,1000000,0.0,0,0
810003462,1040000,0.0,0,0
810003463,1080000,0.0,0,0
810003464,1120000,0.0,0,0
810003465,1160000,0.0,0,0
810003466,1200000,0.0,0,0
810003467,1240000,0.0,0,0
810003468,1280000,0.0,0,0
810003469,1320000,0.0,0,0
810003470,1700000,0.0,0,0
810003471,1750000,0.0,0,0
810003472,1800000,0.0,0,0
810003473,1850000,0.0,0,0
810003474,1900000,0.0,0,0
810003475,1950000,0.0,0,0
810003476,2000000,0.0,0,0
810003477,2050000,0.0,0,0
810003478,2100000,0.0,0,0
810003479,2150000,0.0,0,0
810003480,2640000,0.0,0,0
810003481,2700000,0.0,0,0
810003482,2760000,0.0,0,0
810003483,2820000,0.0,0,0
810003484,2880000,0.0,0,0
810003485,2940000,0.0,0,0
810003486,3000000,0.0,0,0
810003487,3060000,0.0,0,0
810003488,3120000,0.0,0,0
810003489,3180000,0.0,0,0
810003490,3240000,0.0,0,0
810003589,0,0.0,0,0
810003590,0,0.0,0,0
810003591,0,0.0,0,0
810003592,0,0.0,0,0
810003593,0,0.0,0,0
810003594,0,0.0,0,0
810003595,0,0.0,0,0
810003596,0,0.0,0,0
810003597,0,0.0,0,0
810003598,0,0.0,0,0
810003600,0,0.0,0,0
810003601,0,0.0,0,0
810003602,0,0.0,0,0
810003603,0,0.0,0,0
810003604,0,0.0,0,0
810003605,0,0.0,0,0
810003606,0,0.0,0,0
810003607,0,0.0,0,0
810003608,0,0.0,0,0
810003609,0,0.0,0,0
810003610,0,0.0,0,0
810003611,0,0.0,0,0
810003612,0,0.0,0,0
810003613,0,0.0,0,0
810003614,0,0.0,0,0
810003617,70006,1.0,100,120
810003618,71244,1.0,100,120
810003619,72503,1.0,100,120
810003620,73783,1.0,100,120
810003621,75082,1.0,100,120
810003622,76405,1.0,100,120
810003623,20000000,1.0,100,100
810003624,230781,1.0,100,100
810003625,0,1.0,0,0
810003626,0,1.0,0,0
810003627,0,1.0,0,0
810003628,247477,1.0,100,100
810003629,251821,1.0,100,100
810003630,406941,1.0,100,100
810003631,315222,1.0,100,100
810003632,315222,1.0,100,100
810003633,315222,1.0,100,100
810003634,315222,1.0,100,100
810003635,315222,1.0,100,100
810003636,315222,1.0,100,100
810003637,315222,1.0,100,100
810003638,315222,1.0,100,100
810003639,315222,1.0,100,100
810003640,315222,1.0,100,100
810003641,315222,1.0,100,100
810003642,315222,1.0,100,100
810003643,315222,1.0,100,100
810003644,315222,1.0,100,100
810003645,315222,1.0,100,100
810003646,1773,1.0,167,180
810003647,1806,1.0,167,180
810003648,1839,1.0,168,181
810003649,1872,1.0,168,181
810003650,1906,1.0,169,182
810003651,1941,1.0,171,185
810003652,1976,1.0,171,185
810003653,2012,1.0,172,186
810003654,2048,1.0,172,186
810003655,2085,1.0,174,188
810003656,20000000,1.0,100,100
810003657,406941,1.0,100,100
810003658,0,0.0,0,0
810003659,0,0.0,0,0
810003660,0,0.0,0,0
810003661,1,0.0,0,0
810003662,447477,1.0,100,100
810003663,447477,1.0,100,100
810003664,1,0.0,0,0
810003665,226775,1.0,100,100
810003666,851821,1.0,100,100
810003667,851821,1.0,100,100
810003668,315222,1.0,100,100
810003669,315222,1.0,100,100
810003670,315222,1.0,0,0
810003679,70048,1.0,470,562
810002932,0,0.0,0,0
810003680,0,0.0,0,0
810003681,0,0.0,0,0
810003682,0,0.0,0,0
810003683,0,0.0,0,0
810002288,0,0.0,0,0
810003684,0,0.0,0,0
810003685,0,0.0,0,0
810003686,0,0.0,0,0
810003687,0,0.0,0,0
810003688,0,0.0,0,0
810003689,0,0.0,0,0
810003690,0,0.0,0,0
810003691,0,0.0,0,0
810003692,0,0.0,0,0
810003693,0,0.0,0,0
810003694,0,0.0,0,0
810003695,0,0.0,0,0
810003696,0,0.0,0,0
810003697,0,0.0,0,0
810003698,0,0.0,0,0
810006700,0,0.0,0,0
810006708,0,0.0,0,0
810006709,0,0.0,0,0
810006710,0,0.0,0,0
810006711,0,0.0,0,0
810006721,59729,1.0,100,120
810006722,60799,1.0,100,120
810006723,61884,1.0,100,120
810006724,62989,1.0,100,120
810006725,64111,1.0,100,120
810006726,1200000,1.0,100,100
810006727,1200000,1.0,100,100
810006728,1200000,1.0,100,100
810006729,1200000,1.0,100,100
810006730,1200000,1.0,100,100
810006731,1200000,1.0,100,100
810006732,1200000,1.0,100,100
810006733,1200000,1.0,100,100
810006734,5000000,1.0,100,100
810006735,0,0.0,0,0
810006736,0,0.0,0,0
810006737,0,0.0,0,0
810006738,0,0.0,0,0
810006740,0,0.0,0,0
810006741,0,0.0,0,0
810006742,0,0.0,0,0
810006739,5000000,1.0,100,100
810006743,1200000,1.0,100,100
810006744,1200000,1.0,100,100
810006745,1200000,1.0,100,100
810006746,1200000,1.0,100,100
810006747,1200000,1.0,100,100
810006748,0,0.0,0,0
810006749,0,0.0,0,0
810006750,5000000,1.0,100,100
810006751,0,0.0,0,0
810006752,0,0.0,0,0
810006753,0,0.0,0,0
810006754,0,0.0,0,0
810006755,0,0.0,0,0
810006756,0,0.0,0,0
810006757,0,0.0,0,0
810006758,0,0.0,0,0
810006759,0,0.0,0,0
810006760,0,0.0,0,0
810006761,0,0.0,0,0
810006762,0,0.0,0,0
810006763,0,0.0,0,0
810006764,0,0.0,0,0
810006765,0,0.0,0,0
810006766,0,0.0,0,0
810006767,0,0.0,0,0
810006768,0,0.0,0,0
810006769,0,0.0,0,0
810006770,0,0.0,0,0
810006771,0,0.0,0,0
810006772,0,0.0,0,0
810006773,0,0.0,0,0
810006774,0,0.0,0,0
810006775,0,0.0,0,0
810006776,0,0.0,0,0
810006777,0,0.0,0,0
810006778,0,0.0,0,0
810006779,0,0.0,0,0
810006780,0,0.0,0,0
810006781,0,0.0,0,0
810006782,0,0.0,0,0
810006783,0,0.0,0,0
810006784,0,0.0,0,0
810006785,0,0.0,0,0
810006786,0,0.0,0,0
810006787,0,0.0,0,0
810006788,0,0.0,0,0
810006789,0,0.0,0,0
810006790,0,0.0,0,0
810006791,0,0.0,0,0
810006792,0,0.0,0,0
810006793,0,0.0,0,0
810006794,0,0.0,0,0
810006795,0,0.0,0,0
810006796,0,0.0,0,0
810006797,0,0.0,0,0
810006798,0,0.0,0,0
810006799,0,0.0,0,0
810006800,0,0.0,0,0
810006801,67631,1.0,100,120
810006802,68829,1.0,100,120
810006803,70006,1.0,100,120
810006804,71244,1.0,100,120
810006805,72546,1.0,100,120
810006806,73826,1.0,100,120
810006807,2100000,1.0,100,100
810006808,2100000,1.0,100,100
810006809,2100000,1.0,100,100
810006810,2100000,1.0,100,100
810006811,2100000,1.0,100,100
810006812,2100000,1.0,100,100
810006813,2100000,1.0,100,100
810006814,2100000,1.0,100,100
810006815,2100000,1.0,100,100
810006816,15000000,1.0,100,100
810006817,15000000,1.0,100,100
810006818,0,0.0,0,0
810006819,0,0.0,0,0
810006820,0,0.0,0,0
810006821,15000000,1.0,100,100
810006822,0,0.0,0,0
810006823,0,0.0,0,0
810006824,0,0.0,0,0
810006825,0,0.0,0,0
810006826,0,0.0,0,0
810006827,0,0.0,0,0
810006828,2000000,1.0,100,100
810006829,2000000,1.0,100,100
810006830,2000000,1.0,100,100
810006831,2000000,1.0,100,100
810006832,2000000,1.0,100,100
810006833,2000000,1.0,100,100
810006834,14000000,1.0,100,100
810006835,14000000,1.0,100,100
810006836,14000000,1.0,100,100
810006839,0,0.0,0,0
810006840,0,0.0,0,0
810006841,0,0.0,0,0
810006842,0,0.0,0,0
810006843,0,0.0,0,0
810006844,10000000,1.0,100,100
810006845,10000000,1.0,100,100
810006846,2100000,1.0,100,100
810006847,2100000,1.0,100,100
810006848,0,0.0,0,0
810006849,0,0.0,0,0
810006850,0,0.0,0,0
810006851,0,0.0,0,0
810006852,0,0.0,0,0
810006853,0,0.0,0,0
810006854,0,0.0,0,0
810006855,0,0.0,0,0
810006856,0,0.0,0,0
810006857,0,0.0,0,0
810006858,0,0.0,0,0
810006859,0,0.0,0,0
810006860,0,0.0,0,0
810006861,0,0.0,0,0
810006862,0,0.0,0,0
812010491,0,0.0,0,0
812010492,0,0.0,0,0
812010493,0,0.0,0,0
812010494,0,0.0,0,0
810006863,0,0.0,0,0
810006864,0,0.0,0,0
810006865,0,0.0,0,0
810006866,0,0.0,0,0
810006867,0,0.0,0,0
810006868,0,0.0,0,0
810006869,0,0.0,0,0
810006870,0,0.0,0,0
810006871,0,0.0,0,0
810006872,0,0.0,0,0
810006873,0,0.0,0,0
810006874,0,0.0,0,0
810006875,0,0.0,0,0
810006876,0,0.0,0,0
810006877,0,0.0,0,0
810006878,0,0.0,0,0
810006879,0,0.0,0,0
810006880,0,0.0,0,0
810006881,0,0.0,0,0
810006882,0,0.0,0,0
810006883,0,0.0,0,0
810006884,0,0.0,0,0
810006885,0,0.0,0,0
810006886,0,0.0,0,0
810006887,0,0.0,0,0
810006888,0,0.0,0,0
810006889,0,0.0,0,0
810006890,0,0.0,0,0
810006891,0,0.0,0,0
810006892,0,0.0,0,0
810006893,0,0.0,0,0
810006894,0,0.0,0,0
810006895,0,0.0,0,0
810006896,0,0.0,0,0
810006897,0,0.0,0,0
810006898,0,0.0,0,0
810006899,0,0.0,0,0
810006900,0,0.0,0,0
810006901,0,0.0,0,0
810006902,0,0.0,0,0
810006903,0,0.0,0,0
810006904,0,0.0,0,0
810006905,0,0.0,0,0
810006906,0,0.0,0,0
810006959,0,0.0,0,0
810006958,0,0.0,0,0
810006965,10000000,1.0,100,100
810006966,10000000,1.0,100,100
810006968,64149,1.0,100,120
810006969,66450,1.0,100,120
810006970,68829,1.0,100,120
810006971,700473,1.0,100,120
810006972,2100000,1.0,100,100
810006973,6100000,1.0,100,100
810006974,2100000,1.0,100,100
810006975,2100000,1.0,100,100
810006976,2100000,1.0,100,100
810006977,2100000,1.0,100,100
810006978,20000000,1.0,100,100
810006979,20000000,1.0,100,100
810006980,20000000,1.0,100,100
810006981,1100000,1.0,100,100
810006982,1100000,1.0,100,100
810006983,1100000,1.0,100,100
810006984,1100000,1.0,100,100
810006985,1100000,1.0,100,100
810006986,1100000,1.0,100,100
810006987,1100000,1.0,100,100
810006990,20000000,1.0,100,100
810006991,20000000,1.0,100,100
810007003,0,0.0,0,0
810006992,0,0.0,0,0
810006993,0,0.0,0,0
810006994,0,0.0,0,0
810006995,0,0.0,0,0
810006996,0,0.0,0,0
810006997,0,0.0,0,0
810006998,0,0.0,0,0
810006999,0,0.0,0,0
810007000,0,0.0,0,0
810007001,0,0.0,0,0
810007002,0,0.0,0,0
810007004,0,0.0,0,0
810007005,0,0.0,0,0
