id,name,reward_exp,reward_ely,reward_items
202001046,欺瞞的表情,14749800000,844800,
202001047,停留於戰場的孩子們,17019000000,1056000,"[活動] 暴風藥水 X10
活動:經驗值秘藥 1000% X1"
202001048,活著的泥人證據,22692000000,2112000,"[活動] 暴風藥水(30分鐘) X1
[光之聯合] 爆擊傷害增幅劑 X5
活動:任務獎勵UP!靈藥 X2"
202001049,[∞] 抹去墨斯王國痕跡,16406600000,0,"諾克斯王子的項鍊碎片 X3
諾克斯王子的長拳套裝飾 X3"
202001050,[∞] 這個世界的美好結局,16555000000,0,"扭曲的守護者防具兌換券 X1
古代兵器的機關槍子彈 X4
古代兵器的膝蓋破片 X4"
202001051,為了這個世界的美好結局,0,0,為了這個世界的美好結局稱號學習書 X1
202001052,[∞] 為了美好結局所做的努力,16555000000,0,"扭曲的守護者防具兌換券 X1
古代兵器的機關槍子彈 X4
古代兵器的膝蓋破片 X4"
202009001,清理戰場,11665000000,0,
202009002,討伐墨斯王國騎士團,19922300000,0,
202009003,討伐墨斯王國法師團,19922300000,0,
202009004,來到森林的惡魔,20102500000,0,
202009005,來到森林的軍犬,20102500000,0,
202009201,漫天貓毛!!,0,0,銀甜椒 X5
202009202,制壓精銳法師,0,0,銀甜椒 X6
202009203,有故事的少女,0,0,銀甜椒 X7
202009204,能對付他的…,0,0,黃金甜椒 X5
202009205,另一面的守護者,0,0,黃金甜椒 X7
209000001,14週年 Lv.225 跳躍!,3117579535402,0,"[活動] 特級支援箱子 l X1
[活動] 特級支援箱子 ll X1
闇黑焱龍的支配技能學習書 (60日) X1"
209000002,暗影行者 Lv. 200 達成!,0,0,"凝聚舞扇忍者氣息的圖騰碎片 X50
[活動] 歐若拉的庭院抵銷1次秘方 X1"
209000003,暗影行者 Lv. 210 達成!,0,0,"凝聚舞扇忍者氣息的圖騰碎片 X50
[活動] 魔石實驗室抵銷1次秘方 X1"
209000004,暗影行者 Lv. 215 達成!,0,0,"凝聚舞扇忍者氣息的圖騰碎片 X50
[活動] 神聖的教堂抵銷1次秘方 X1"
209000005,暗影行者 Lv. 220 達成!,0,0,"凝聚舞扇忍者氣息的圖騰碎片 X50
[活動] 太陽神的地下祭壇抵銷1次秘方 X1"
209000006,暗影行者 Lv. 225 達成!,0,0,"凝聚舞扇忍者氣息的圖騰碎片 X50
[活動] 寶石樹森林抵銷1次秘方 X1
[已刪除數據]_[活動] 14週年跳躍藥水 X1"
209000007,暗影行者 Lv. 230 達成!,0,0,"凝聚舞扇忍者氣息的圖騰碎片 X50
[活動] 賽蕾斯的庇護學習書 X1"
209000008,暗影行者 Lv. 235 達成!,0,0,"[活動] 特別覺醒劑 X3
副本初始化藥水 X1"
201900005,第2題,0,0,[已刪除數據]_[活動] 裝著猜謎排名證據的袋子 X1
201900006,第3題,0,0,[已刪除數據]_[活動] 裝著猜謎排名證據的袋子 X1
201900007,第4題,0,0,[已刪除數據]_[活動] 裝著猜謎排名證據的袋子 X1
201900008,,0,0,[已刪除數據]_[活動] 裝著猜謎排名證據的袋子 X1
201900009,,0,0,[已刪除數據]_[活動] 裝著猜謎排名證據的袋子 X1
201900010,,0,0,[已刪除數據]_[活動] 裝著猜謎排名證據的袋子 X1
201900011,,0,0,[已刪除數據]_[活動] 裝著猜謎排名證據的袋子 X1
201900012,,0,0,[已刪除數據]_[活動] 裝著猜謎排名證據的袋子 X1
201900013,,0,0,[已刪除數據]_[活動] 裝著猜謎排名證據的袋子 X1
201900014,,0,0,[已刪除數據]_[活動] 裝著猜謎排名證據的袋子 X1
201900015,,0,0,[已刪除數據]_[活動] 裝著猜謎排名證據的袋子 X1
201900016,,0,0,[已刪除數據]_[活動] 裝著猜謎排名證據的袋子 X1
203001001,暴走的意義,11713000000,220800,
203001002,狂信徒的狩獵,11713000000,220800,
203001003,領地的蜥蜴,11713000000,220800,
203001004,死後繼續工作之人,11713000000,220800,
203001005,精靈的墮落,14849900000,851200,
203001006,可愛就是一切，要小心,14849900000,851200,
203001007,惡魔終究是惡魔,14849900000,851200,
203001008,禁止散布假消息,14849900000,851200,
203001009,黑幕的翅膀,14849900000,851200,
203001010,只剩下報復的迷戀,14849900000,851200,
203001011,可疑的意志,22846000000,2128000,"姜太公的祝福 X1
[活動] 暴風藥水(30分鐘) X1"
203001012,魅惑的翅膀,14940900000,857600,
203001013,恐怖的精靈,14940900000,857600,
203001014,那個精靈說不定…,14940900000,857600,
203001015,某種信念,14940900000,857600,
203001016,執著於財產的狂信徒,14940900000,857600,
203001017,不死之身工人,14940900000,857600,
203001018,爆破作業達人,14940900000,857600,
203001019,美麗的蜥蜴,14940900000,857600,
203001020,反覆的不幸,14940900000,857600,
203001021,被整肅的騎士,14940900000,857600,
203001022,命運悲慘的騎士,14940900000,857600,
203001023,徘徊湖畔的女人,22986000000,2144000,"活動:經驗值秘藥 1000% X1
活動:王者攻擊力秘藥 2 X5
活動:致命的香油 X5"
203001024,睡意襲來,11713000000,220800,
203001025,可疑的狂信徒,11713000000,220800,
203001026,美味多汁藍莓,11713000000,220800,
203001027,劍神的義務,11713000000,220800,
203001028,難看的畫作,14849900000,851200,
203001029,某個痕跡,14849900000,851200,
203001030,什麼事? 壞事?,14849900000,851200,
203001031,偶像崇拜,14849900000,851200,
203001032,虛無情感的證據,14849900000,851200,
203001033,亡靈騎士的原動力?,14849900000,851200,
203001034,創造與重生的痕跡,22846000000,2128000,"[活動] 暴風藥水 X5
活動:致命的香油 X3"
203001035,指尖酥麻,14940900000,857600,
203001036,也許那個精靈也…,14940900000,857600,
203001037,別哭了，停,14940900000,857600,
203001038,某個證據 (1),14940900000,857600,
203001039,某個證據 (2),14940900000,857600,
203001040,無時無刻安全第一!,14940900000,857600,
203001041,炸彈! 砰! 砰!,14940900000,857600,
203001042,殘破不堪的珍愛娃娃,14940900000,857600,
203001043,孩子們，去散步吧,14940900000,857600,
203001044,浸滿淚水的手帕,14940900000,857600,
203001045,各自的高級品,14940900000,857600,
203001046,詛咒還是真心,22986000000,2144000,"[活動] 暴風藥水(30分鐘) X1
姜太公的祝福 X1
特殊副本恢復藥水 X100"
203001047,[∞] 不祥影子的意志,16629200000,0,"蛇影的鱗片 X3
蛇影的角 X3"
203001048,[∞] 前往真實之路,16703400000,0,"忘卻的藍色火花 X4
忘卻的紅色火花 X4"
203001049,戰勝忘卻,0,0,戰勝忘卻稱號學習書 X1
203001050,[∞] 另一條前往真實之路,16703400000,0,"忘卻的藍色火花 X4
忘卻的紅色火花 X4"
203009001,夢境之地,11713000000,0,
203009002,壞心眼的惡魔們,20192600000,0,
203009003,虛無之心,20192600000,0,
203009004,忘卻小徑 (1),20282700000,0,
203009005,忘卻小徑 (2),20282700000,0,
203009201,被掩蓋的領地,0,0,銀甜椒 X5
203009202,危險的精靈,0,0,銀甜椒 X6
203009203,炸彈中毒,0,0,銀甜椒 X7
203009204,空虛的意志,0,0,黃金甜椒 X5
203009205,不安定的湖畔,0,0,黃金甜椒 X7
203900001,需要…火…柴火…,0,0,[已刪除數據]_[活動] 南瓜精靈的感謝信 X5
203009901,成為衝鋒陷陣大王的方法,0,0,[活動] 衝鋒陷陣大王學習書 X10
203009902,成為衝鋒陷陣之神的方法,0,0,[活動] 衝鋒陷陣之神學習書 X10
203009903,可以運氣好學到!,0,0,[活動] 只是運氣好學到的學習書 X10
203009904,你就愛衝鋒陷陣!,0,0,[活動] 我就愛衝鋒陷陣學習書 X10
203900002,愛心RUSH! 獎勵RUSH! [1階段],0,0,"公會金幣(第2季) X300
成長的精靈石(1日) X1
[活動] 回憶服裝兌換券兌換券 X1
[活動] 彼可曼的恢復藥水 X50"
203900003,愛心RUSH! 獎勵RUSH! [2階段],0,0,"活動:王者攻擊力秘藥 2 X5
活動:任務獎勵UP!靈藥 X1
[活動] 回憶服裝第2季兌換券 X1
[活動] 彼可曼的恢復藥水 X100"
203900004,愛心RUSH! 獎勵RUSH! [3階段],0,0,"[活動] 表情符號兌換券 X1
姜太公的祝福 X1
[活動] 回憶服裝兌換券兌換券 X1
[活動] 暴風藥水 X40"
203900005,愛心RUSH! 獎勵RUSH! [4階段],0,0,"[活動] 紅心髮帶 X1
[活動] 活動覺醒劑 X100
[活動] 回憶服裝第2季兌換券 X1
活動:任務獎勵UP!靈藥 X2"
203900006,愛心RUSH! 獎勵RUSH! [5階段],0,0,"[活動] 透明傷害字型外觀裝扮票券 X1
傳送點電池(15日) X1
[活動] 記憶破片箱子 X5"
203900007,起床! 愛心發射!!,0,0,
204900001,消滅蛇龍巢穴影波克!,300000,0,
204900002,消滅十六日的月黑月公主!,3000000,0,
204900003,消滅已冷卻的心臟海龍王!,25000000,0,
204900004,消滅飛空部阿修羅王!,80000000,0,
204900005,消滅小章魚神殿小章魚UFO!,200000000,0,
204900006,消滅地鐵站巴里伍德!,5000000000,0,
204900007,消滅青空城競技場哈瓦!,70000000000,0,復活精髓 X1
204900008,消滅龍皇城泰姆!,120000000000,0,"[活動] 王朝兌換券 X3
復活精髓 X1"
204900009,消滅毀滅之城凱米努茲!,220000000000,0,復活精髓 X1
204900010,消滅神聖的教堂普拉斯!,380000000000,0,復活精髓 X1
204900011,消滅太陽神的地下祭壇35代阿耆尼!,1000000000000,0,復活精髓 X1
204900012,消滅影子之書黑焱龍!,1300000000000,0,復活精髓 X1
204900013,消滅冰淇淋庭院致命卡路里!,2000000000000,0,復活精髓 X1
204900014,消滅混沌峽谷暴走的愛麗絲!,1000000000000,0,"凝聚舞扇忍者氣息的圖騰碎片 X100
復活精髓 X1"
204900015,消滅2大BOSS怪物!-1,1100000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X20
204900016,消滅2大BOSS怪物!-2,1200000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X20
204900017,消滅2大BOSS怪物!-3,1300000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X20
204900018,消滅2大BOSS怪物!-4,1400000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X20
204900019,消滅地獄房間瑪帕斯!-5,1500000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X100
204900020,消滅2大BOSS怪物!-6,1500000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X20
204900021,消滅2大BOSS怪物!-7,1500000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X20
204900022,消滅2大BOSS怪物!-8,2000000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X20
204900023,消滅2大BOSS怪物!-9,2000000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X20
204900024,消滅魔法學院克蘿莉絲!-10,2000000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X100
204900025,消滅2大BOSS怪物!-11,2000000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X20
204900026,消滅2大BOSS怪物!-12,2000000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X20
204900027,消滅2大BOSS怪物!-13,3000000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X20
204900028,消滅2大BOSS怪物!-14,3000000000000,0,凝聚舞扇忍者氣息的圖騰碎片 X20
204900029,恭喜達成超越1500!,0,0,"[活動] 暴風藥水(30分鐘) X5
活動古代之書箱子 X4
活動我是匠人技能學習書(30日) X1
[任務] 高級糖漿 X3
凝聚舞扇忍者氣息的圖騰碎片 X100"
204001001,柔軟的魔耶比,11757000000,222400,
204001002,熊玩偶中的美男,11757000000,222400,
204001003,結束探索,11757000000,222400,
204001004,優雅的手,11757000000,222400,
204001005,也許是盜賊?,15022800000,864000,
204001006,漂浮死神幽靈,15022800000,864000,
204001007,惡魔的決定,15022800000,864000,
204001008,惡魔的集中,15022800000,864000,
204001009,只不過是棉花團,15022800000,864000,
204001010,熊玩偶之王,15022800000,864000,
204001011,受詛咒的女妖,23112000000,2160000,"活動:致命的香油 X5
戰鬥靈藥 X3"
204001012,血月之夜,15096900000,870400,
204001013,實驗的惡魔,15096900000,870400,
204001014,關於惡魔機器人的傳聞,15096900000,870400,
204001015,教訓的理由,15096900000,870400,
204001016,想到外面來的夢魔,15096900000,870400,
204001017,疲累的園丁,15096900000,870400,
204001018,叛徒鸚鵡,15096900000,870400,
204001019,瑪帕斯的遺產,15096900000,870400,
204001020,惡魔般的惡魔,15096900000,870400,
204001021,開心果魔耶比,15096900000,870400,
204001022,舞蹈魔耶比,15096900000,870400,
204001023,先跑再說,17419500000,1088000,"初級萬能木錘 X5
活動:王者的防禦秘藥 X1"
204001024,不陌生的存在,23226000000,2176000,"高級萬能木錘 X5
活動:經驗值秘藥500% X1
活動:王者攻擊力秘藥 2 X1"
204001025,笑容滿面,11757000000,222400,
204001026,側腰爆開了,11757000000,222400,
204001027,那個不能吃,11757000000,222400,
204001028,可疑的茶包,11757000000,222400,
204001029,裝著靈魂的箱子,15022800000,864000,
204001030,身份證的主人長得好醜,15022800000,864000,
204001031,真的吃下去的人 (1),15022800000,864000,
204001032,真的吃下去的人 (2),15022800000,864000,
204001033,把這種東西都燒掉吧,15022800000,864000,
204001034,某個國家的玉璽,15022800000,864000,
204001035,女妖的愛,23112000000,2160000,"[光之聯合] 爆擊傷害增幅劑 X5
活動:經驗值秘藥500% X1"
204001036,忘卻或是妄想,15096900000,870400,
204001037,某個吸血鬼的手術刀,15096900000,870400,
204001038,可疑的通訊,15096900000,870400,
204001039,惡魔般的行為,15096900000,870400,
204001040,刺鼻的香味,15096900000,870400,
204001041,採集藥草吧,15096900000,870400,
204001042,順便打掃一下!,15096900000,870400,
204001043,家鄉風味調味料,15096900000,870400,
204001044,進行管理的執事,15096900000,870400,
204001045,那個大叔賣的貴重物品,15096900000,870400,
204001046,不是任何人都能去的學校,15096900000,870400,
204001047,市長的目的,17419500000,1088000,"活動:任務獎勵 UP! 靈藥 X2
活動:任務獎勵UP!靈藥 X1"
204001048,被玫瑰纏住,23226000000,2176000,"活動:道具掉落率 100%靈藥 X1
[光之聯合] 爆擊傷害增幅劑 X5
活動:任務獎勵UP!靈藥 X2"
204001049,[∞] 女妖之歌,16703400000,0,"莉莉絲的玫瑰眼罩 X3
莉莉絲的破碎翅膀 X3"
204001050,[∞] 否認缺陷的惡魔,16777600000,0,"阿斯莫德的黑角碎片 X4
阿斯莫德的長靴 X4"
204001051,靈魂的缺陷,0,0,靈魂的缺陷稱號學習書 X1
204001052,[∞] 執著於缺陷的惡魔,16777600000,0,"阿斯莫德的黑角碎片 X4
阿斯莫德的長靴 X4"
204009001,消滅委託 : 解決者幻影,11757000000,0,
204009002,師傅要安息我才能放心 (1),20282700000,0,
204009003,師傅要安息我才能放心 (2),20282700000,0,
204009004,處決吸血鬼一族,20372800000,0,
204009005,處決鸚鵡執事一族,20372800000,0,
204009201,消滅委託 No.46,0,0,銀甜椒 X5
204009202,都消滅掉吧,0,0,銀甜椒 X6
204009203,經歷中斷的鸚鵡執事,0,0,銀甜椒 X7
204009204,請客吃飯,0,0,黃金甜椒 X5
204009205,玫瑰庭園的主人,0,0,黃金甜椒 X7
144007112,青空城1層擊破,4100000000,0,初級米勒石 X48
144007212,青空城2層擊破,4100000000,0,中級米勒石 X48
144007312,青空城3層擊破,4100000000,0,"高級米勒石 X48
強韌的哈瓦之角 X2"
144007412,青空城4層擊破,4100000000,0,"強韌的哈瓦腳趾 X2
強韌的哈瓦尾羽 X2"
194209014,[∞] 消滅墮落的精靈,6500000000,0,米奈勒帕的角 X5
194209015,[∞] 嫉妒的惡魔,6500000000,0,
194209016,清理神秘的殿堂,13513500000,0,
194209024,[∞] 歐若拉女王的秘密樂譜,10395000000,0,歐若拉的王冠 X5
194209025,歐若拉親衛隊 (1),13513500000,0,
194209026,歐若拉親衛隊 (2),13513500000,0,
204001099,接受破片的傳令祝福,0,0,
204900030,蘿坤老師在哪裡..?,0,0,"[活動] 任務獎勵UP!技能學習書(7日) X1
活動:任務獎勵UP!靈藥 X2
肥宅快樂水 X100
[已刪除數據]_[活動] 粗略翻譯的寶物地圖 X1"
204900031,需要其他語言,0,0,"王者稱號學習書兌換券 X1
活動 王者攻擊力糖漿 X5
星星守護者爆擊率增幅劑 X10
[已刪除數據]_[活動] 幾乎整理完的寶物地圖 X1"
204900032,新世代的暗號,0,0,"[活動] 經驗技能學習書 (15日) X1
蘊含星之氣息藥水 X5
增幅劑箱子II X10
[已刪除數據]_[活動] 解秘 99%的寶物地圖 X1"
204900033,剩下的交給TT,0,0,"克蕾舒爾 [永久制] X1
[活動] 活動覺醒劑 X50
活動:任務獎勵UP!靈藥 X4"
204900034,地洞，宛如自家般舒適,0,0,
204900038,,0,0,[已刪除數據]_[活動] 好棒喔印章 X1
204900039,,0,0,"肥宅快樂水 X15
[已刪除數據]_[活動] 良心的譴責 X1"
204900040,,0,0,[已刪除數據]_[活動] 好棒喔印章 X1
204900041,,0,0,"肥宅快樂水 X15
[已刪除數據]_[活動] 良心的譴責 X1"
204900042,,0,0,[已刪除數據]_[活動] 好棒喔印章 X1
204900043,,0,0,"肥宅快樂水 X15
[已刪除數據]_[活動] 良心的譴責 X1"
210900002,,0,0,"[活動] 辛丑年特別膠囊(30日) X1
[活動] 『牛年』主角套裝 X1
活動:經驗值秘藥 1000% X5
[活動] 寵物兌換券 X1
[已刪除數據]_[活動] 辛丑年小說之章 X3"
210900003,,0,0,"[活動] 辛丑年特別膠囊(30日) X1
[活動] 『牛年』主角套裝 X1
活動:任務獎勵UP!靈藥 X2
[活動] 初始化結晶 X3
[已刪除數據]_[活動] 辛丑年小說之章 X3"
211001001,時間縫隙中的魔族,11772000000,222400,
211001002,華爾基莉之魂,11772000000,222400,
211001003,不知名戰士,11772000000,222400,
211001004,說不定是幻獸,11772000000,222400,
211001005,敏感的傢伙,15648100000,921600,
211001006,將馬趕出去,15648100000,921600,
211001007,只留下名字的戰士,15648100000,921600,
211001008,失憶的戰士,15648100000,921600,
211001009,自願變成魔族的獸人,15648100000,921600,
211001010,紅獅一族戰士,15648100000,921600,
211001011,小龍之魂,15648100000,921600,
211001012,戰鬥天使米卡艾拉,24074000000,2304000,"[活動] 暴風藥水 X4
活動:致命的香油 X4"
211001013,砍去時間和感情,15717000000,921600,
211001014,抹去存在的能力,15717000000,921600,
211001015,華爾基莉部隊戰士,15717000000,921600,
211001016,華爾基莉部隊法師,15717000000,921600,
211001017,華爾基莉部隊矛槍術士,15717000000,921600,
211001018,強忍痛苦的戰士,15717000000,921600,
211001019,燃燒,15717000000,921600,
211001020,女神珍惜的龍,15717000000,921600,
211001021,混亂的龍魂,15717000000,921600,
211001022,迎向女神的絕望,24180000000,2304000,"[活動] 暴風藥水(30分鐘) X1
[活動]其他背包 X1
[活動]背包 X1"
211001023,不祥的鏡子,11772000000,222400,
211001024,帥氣訓練獎勵,11772000000,222400,
211001025,其他某個人的樣子,11772000000,222400,
211001026,吃東西時可以碰嗎?,11772000000,222400,
211001027,能馴服的話,15648100000,921600,
211001028,遺失主人的物品,15648100000,921600,
211001029,帝國的硬幣,15648100000,921600,
211001030,手中的信,15648100000,921600,
211001031,收集命令,15648100000,921600,
211001032,另一個收集命令,15648100000,921600,
211001033,受祝福的水果,15648100000,921600,
211001034,願望翅膀,24074000000,2304000,"實用的靈藥 X4
活動:經驗香油 X4"
211001035,不祥的齒輪聲,15717000000,921600,
211001036,可疑的魔道書,15717000000,921600,
211001037,為了神之戰士,15717000000,921600,
211001038,天使的誓約,15717000000,921600,
211001039,聖域讚歌,15717000000,921600,
211001040,不陌生的藥,15717000000,921600,
211001041,攻擊力增幅的秘密,15717000000,921600,
211001042,聖域所需的鱗片?,15717000000,921600,
211001043,驅逐魔族的藥水,15717000000,921600,
211001044,刻在硬幣上的含義,24074000000,2304000,"活動:經驗值秘藥500% X1
[光之聯合] 傷害增幅劑 X6
姜太公的祝福 X1"
211001045,[∞] 見到天使的理由,16777600000,0,"米卡艾拉的花飾 X3
米卡艾拉的羽毛 X3"
211001046,[∞] 絕望的氣息,16851800000,0,"巴爾巴托斯的特製炸彈 X3
巴爾巴托斯的巨劍鋸齒 X3"
211001047,戰勝絕望,0,0,戰勝絕望稱號學習書 X1
211001048,[∞] 持續的絕望氣息,16851800000,0,"巴爾巴托斯的特製炸彈 X3
巴爾巴托斯的巨劍鋸齒 X3"
211009001,在聖域裡努力戰鬥,11772000000,0,
211009002,調查紅色空間 (1),20462900000,0,
211009003,調查紅色空間 (2),20462900000,0,
211009004,聖華爾基莉的約定,20553000000,0,
211009005,調查誓約的聖地,20553000000,0,
211009201,跟我一樣戰鬥吧,0,0,銀甜椒 X5
211009202,從獸人變成魔族的一族,0,0,銀甜椒 X6
211009203,擁有時間能力的一族,0,0,銀甜椒 X7
211009204,消失的戰鬥天使,0,0,黃金甜椒 X5
211009205,魔族的意志,0,0,黃金甜椒 X7
211002001,[∞] 哈囉哈囉寶石耶比,1380400000,0,寶石耶比的寶石破片 X1
211900001,哈瓦的旋風!停止!,0,0,"[活動] 噗通噗通野餐箱子 X3
[活動] 櫻樹湖畔公園入場券 X10"
211900002,米奈勒帕在推擠人們~,0,0,"[活動] 噗通噗通野餐箱子 X3
[活動] 櫻樹湖畔公園入場券 X10"
211900003,一起使用庭院吧,0,0,"[活動] 噗通噗通野餐箱子 X3
[活動] 櫻樹湖畔公園入場券 X10"
211900004,WIFI很慢都是因為艾爾梅,0,0,"[活動] 噗通噗通野餐箱子 X3
[活動] 櫻樹湖畔公園入場券 X10"
211900005,連人們坐的位置都不夠吧,0,0,"[活動] 噗通噗通野餐箱子 X3
[活動] 櫻樹湖畔公園入場券 X10"
211900006,野餐拍照勝地在哪裡呢?,0,0,"[活動] 刻有星星的刻印石 X120
活動：經驗值秘藥 200% X3
活動經驗香油 X5"
211900007,構圖有點不自然,0,0,"[活動] 刻有星星的刻印石 X180
甜蜜的突變增益效果藥水箱子 X5
活動 王者攻擊力糖漿 X3"
211900008,採光不好!,0,0,"[活動] 刻有星星的刻印石 X240
[活動] 長島冰茶 X5
活動:王者攻擊力秘藥 2 X3"
211900009,最後放入靈魂!,0,0,"[活動] 刻有星星的刻印石 X300
樹紋殘像鏡子 +6 (30天) X1
[活動] 傑克森醫生套裝 X1
[活動] 東方大陸碰碰飲料 X5"
203900008,強韌的哈瓦徽章,100000000000,0,"強韌的哈瓦之角 X100
強韌的哈瓦腳趾 X100
強韌的哈瓦尾羽 X100
黃金錘 X2
活動:聲望箱子 X1"
203900009,強韌的米奈勒帕徽章,100000000000,0,"米奈勒帕的角 X150
黃金錘 X2
活動:聲望箱子 II X1"
211900010,? ??,0,0,[活動] 噗通噗通增益箱子 X1
212900001,新手任務 A,0,0,"活動:裝備背包擴充 X5
[活動] 刻有星星的刻印石 X300
[活動] 四葉幸運草伺服器麥克風 X10
冰花綴飾 X1
活動奇妙時尚箱子 X1"
212900002,新手任務 B,0,0,"蘊含舞扇忍者氣息的圖騰 +35 X1
[活動] 刻有月亮的刻印石 X28
活動高級糖漿 X20
活動:經驗值秘藥888% X10
[活動] 表情符號兌換券 X3"
212900003,新手任務 C,0,0,"[活動] 極限寵物箱子 X1
活動:綜合背包 X4
[活動] 特別覺醒劑 X3
活動:寵物用回春草(30日) X4
蓋亞的閃亮鑰匙破片 X10"
212900004,新手任務 D,0,0,"[活動] 任務獎勵UP!技能學習書(30日) X1
肥宅快樂水 X300
活動:任務獎勵UP!靈藥 X10
[活動] 女神卡片兌換券 X1
活動:傳送點電池(30日) X2"
212900005,新手任務 E,0,0,"[活動] 恢復聖水每日箱子 X1
[活動] 賽蕾斯的庇護學習書 X1
彩虹島物語特殊獎勵幣★ X500
[活動] 四葉幸運草伺服器麥克風 X10
凝聚舞扇忍者氣息的圖騰碎片 X100"
212900006,得到賽蕾斯女神的力量吧，耶比~,0,0,"[活動] 賽蕾斯伺服器專用獎勵箱子 I X1
[活動] 賽蕾斯伺服器專用獎勵箱子 II X1"
212900007,新手! 達成Lv. 235!,0,0,"[活動] 新手的遺物 +1 X1
[活動] 召喚獸指南 [經驗值&道具] 學習書(15日) X1
夏奴伊的副本抵銷秘訣書 X3
[活動] 超人任務初始化卷軸 X5
[活動] 記憶破片箱子 X20"
212900008,新手(?)! 達成Ulv. 500!,0,0,"[活動] 新手的遺物 +2 X1
挑戰強化石 X30
每週挑戰初始化卷軸 X1
[活動] 初始化結晶 X5
公會金幣(第2季) X999"
212900030,強韌的哈瓦徽章 -1,1500000000000,0,"強韌的哈瓦之角 X200
強韌的哈瓦尾羽 X200
復活精髓 X2"
212900031,強韌的哈瓦徽章 -2,1500000000000,0,"強韌的哈瓦之角 X200
強韌的哈瓦尾羽 X200
復活精髓 X2"
212900032,強韌的哈瓦徽章 -3,1500000000000,0,"強韌的哈瓦之角 X200
強韌的哈瓦尾羽 X200
復活精髓 X2"
212900033,征服神之樹拉法爾 -1,1000000000000,0,"束縛之鎖 X30
制約鎖鍊 X30
神木教本 X1
復活精髓 X3"
212900034,征服神之樹拉法爾 -2,1000000000000,0,"束縛之鎖 X30
制約鎖鍊 X30
神木教本 X1
復活精髓 X3"
212900035,征服神之樹拉法爾 -3,1000000000000,0,"束縛之鎖 X30
制約鎖鍊 X30
神木教本 X1
復活精髓 X3"
212900036,征服神之樹拉法爾 -4,1000000000000,0,"束縛之鎖 X30
制約鎖鍊 X30
神木教本 X1
復活精髓 X3"
212900037,征服神之樹拉法爾 -5,1000000000000,0,"束縛之鎖 X30
制約鎖鍊 X30
神木教本 X1
復活精髓 X3"
212900038,征服神之樹拉法爾 -6,1000000000000,0,"束縛之鎖 X30
制約鎖鍊 X30
神木教本 X1
復活精髓 X3"
212900039,幻獸圖騰 -1,1000000000000,0,幻獸圖騰材料袋 X5
212900040,幻獸圖騰 -2,1000000000000,0,幻獸圖騰材料袋 X5
212900041,幻獸圖騰 -3,1000000000000,0,幻獸圖騰材料袋 X5
212900042,幻獸圖騰 -4,1000000000000,0,幻獸圖騰材料袋 X5
212900043,幻獸圖騰 -5,1000000000000,0,幻獸圖騰材料袋 X5
212900044,強韌的米奈勒帕徽章 -1,2000000000000,0,米奈勒帕的角 X200
212900045,強韌的米奈勒帕徽章 -2,2000000000000,0,米奈勒帕的角 X200
212900046,強韌的米奈勒帕徽章 -3,2000000000000,0,米奈勒帕的角 X200
212900047,強韌的米奈勒帕徽章 -4,2000000000000,0,米奈勒帕的角 X200
212900048,強韌的米奈勒帕徽章 -5,2000000000000,0,米奈勒帕的角 X200
212900049,強韌的歐若拉徽章 -1,2000000000000,0,歐若拉的王冠 X200
212900050,強韌的歐若拉徽章 -2,2000000000000,0,歐若拉的王冠 X200
212900051,強韌的歐若拉徽章 -3,2000000000000,0,歐若拉的王冠 X200
212900052,強韌的歐若拉徽章 -4,2000000000000,0,歐若拉的王冠 X200
212900053,強韌的歐若拉徽章 -5,2000000000000,0,歐若拉的王冠 X200
212900054,消滅夢境奧涅伊洛貝格爾米爾!,3000000000000,0,[活動] 另一面的守護者套裝 X1
212900055,消滅虛無之星蛇影!,3000000000000,0,虛無的胸針 X1
212900056,消滅忘卻湖畔雷黛!,3000000000000,0,"雷黛的赤焰徽章 X1
復活精髓 X3"
212900057,消滅幻之搖籃莉莉絲!,3000000000000,0,"莉莉絲的玫瑰眼罩 X20
復活精髓 X3"
212900058,消滅玫瑰園阿斯莫德!,3000000000000,0,"噩夢教本 X1
阿斯莫德的長靴 X30
復活精髓 X3"
212900059,恭喜達成超越 2000!,0,0,"[活動] 暴風藥水(30分鐘) X5
活動我是匠人技能學習書(30日) X1
高級鑲嵌神藥 X2
符文字卷軸 X1"
212900060,相親相愛! 盲選聯誼!,0,0,[活動] 讚? X3
212900061,相親相愛! 盲選聯誼!,0,0,[活動] 讚? X3
212900062,相親相愛! 盲選聯誼!,0,0,[活動] 讚? X3
212900063,天靈靈! 夏洛的算命攤!,10395000000,0,[活動] 模糊水晶珠子 X1
