ID,_StageID,_SpaceNo,_EventType,_EventValue1,_EventValue2,_Space_Image,_Space_Index,_Space_Description,_Stop,_Space_RewardPoint,_Finish_RewardPoint
1409,41,4,0,0,0,,0,,0,4227,14090
1410,41,14,0,0,0,,0,,0,4230,14100
1411,41,24,8,1,0,BALLOON01_01.PNG,43,,0,4233,14110
1412,41,34,1,0,0,BALLOON01_01.PNG,2,,0,4236,14120
1413,41,44,0,0,0,,0,,0,4239,14130
1414,41,54,7,40003,0,BALLOON01_01.PNG,6,,0,4242,14140
1415,41,55,0,0,0,BALLOON01_01.PNG,8,,0,4245,14150
1416,41,56,1,0,0,BALLOON01_01.PNG,2,,0,4248,14160
1417,41,46,0,0,0,,0,,0,4251,14170
1418,41,36,5,8,0,,0,,0,4254,14180
1419,41,26,7,40003,0,BALLOON01_01.PNG,6,,0,4257,14190
1420,41,16,6,10,0,,0,,0,4260,14200
1421,41,6,0,0,0,,0,,0,4263,14210
1422,41,7,5,12,0,BALLOON01_01.PNG,9,,0,4266,14220
1423,41,8,0,0,0,,0,,0,4269,14230
1424,41,18,7,40003,0,BALLOON01_01.PNG,6,,0,4272,14240
1425,41,28,0,0,0,,0,,0,4275,14250
1426,41,38,0,0,0,,0,,0,4278,14260
1427,41,48,1,0,0,BALLOON01_01.PNG,2,,0,4281,14270
1428,41,58,7,40003,0,BALLOON01_01.PNG,6,,0,4284,14280
1429,41,59,8,4,0,BALLOON01_01.PNG,3,,0,4287,14290
1430,41,60,2,10013,0,BALLOON01_01.PNG,41,,1,4290,14300
1431,41,50,0,0,0,,0,,0,4293,14310
1432,41,40,7,40003,0,BALLOON01_01.PNG,6,,0,4296,14320
1433,41,30,1,0,0,BALLOON01_01.PNG,2,,0,4299,14330
1434,41,20,0,0,0,BALLOON01_01.PNG,10,,0,4302,14340
1435,41,10,0,0,0,,0,,0,4305,14350
1436,42,51,0,0,0,,0,,0,4308,14360
1437,42,52,0,0,0,,0,,0,4311,14370
1438,42,53,1,0,0,BALLOON01_01.PNG,2,,0,4314,14380
1439,42,54,5,14,0,BALLOON01_01.PNG,13,,0,4317,14390
1440,42,55,0,0,0,,0,,0,4320,14400
1441,42,56,8,6,0,BALLOON01_01.PNG,48,,0,4323,14410
1442,42,57,1,0,0,BALLOON01_01.PNG,2,,0,4326,14420
1443,42,58,0,0,0,,0,,0,4329,14430
1444,42,59,7,40003,0,BALLOON01_01.PNG,6,,0,4332,14440
1445,42,60,0,0,0,,0,,0,4335,14450
1446,42,50,5,23,0,BALLOON01_01.PNG,9,,0,4338,14460
1447,42,40,0,0,0,,0,,0,4341,14470
1448,42,39,7,40003,0,BALLOON01_01.PNG,6,,0,4344,14480
1449,42,38,0,0,0,,0,,0,4347,14490
1450,42,37,1,0,0,BALLOON01_01.PNG,2,,0,4350,14500
1451,42,36,0,0,0,,0,,0,4353,14510
1452,42,35,7,40003,0,BALLOON01_01.PNG,6,,0,4356,14520
1453,42,34,0,0,0,BALLOON01_01.PNG,14,,0,4359,14530
1454,42,24,0,0,0,,0,,0,4362,14540
1455,42,23,7,40003,0,BALLOON01_01.PNG,6,,0,4365,14550
1456,42,22,5,7,0,BALLOON01_01.PNG,11,,0,4368,14560
1457,42,21,0,0,0,,0,,0,4371,14570
1458,42,11,1,0,0,BALLOON01_01.PNG,2,,0,4374,14580
1459,42,12,0,0,0,,0,,0,4377,14590
1460,42,13,0,0,0,,0,,0,4380,14600
1461,42,3,7,40003,0,BALLOON01_01.PNG,6,,0,4383,14610
1462,42,4,0,0,0,,0,,0,4386,14620
1463,42,5,0,0,0,BALLOON01_01.PNG,12,,0,4389,14630
1464,42,6,0,0,0,,0,,0,4392,14640
1465,42,16,6,14,0,,0,,0,4395,14650
1466,42,17,2,10014,0,BALLOON01_01.PNG,41,,1,4398,14660
1467,42,27,0,0,0,,0,,0,4401,14670
1468,42,28,7,40003,0,BALLOON01_01.PNG,6,,0,4404,14680
1469,42,29,0,0,0,BALLOON01_01.PNG,10,,0,4407,14690
1470,42,30,4,3,3,BALLOON01_01.PNG,45,,0,4410,14700
1471,42,20,1,0,0,BALLOON01_01.PNG,2,,0,4413,14710
1472,42,10,0,0,0,,0,,0,4416,14720
1473,43,51,0,0,0,,0,,0,4419,14730
1474,43,52,1,0,0,BALLOON01_01.PNG,2,,0,4422,14740
1475,43,53,0,0,0,,0,,0,4425,14750
1476,43,54,7,40003,0,BALLOON01_01.PNG,6,,0,4428,14760
1477,43,55,5,26,0,BALLOON01_01.PNG,7,,0,4431,14770
1478,43,45,0,0,0,,0,,0,4434,14780
1479,43,35,1,0,0,BALLOON01_01.PNG,2,,0,4437,14790
1480,43,34,0,0,0,,0,,0,4440,14800
1481,43,33,5,7,0,BALLOON01_01.PNG,13,,0,4443,14810
1482,43,32,0,0,0,,0,,0,4446,14820
1483,43,31,8,1,0,BALLOON01_01.PNG,43,,0,4449,14830
1484,43,21,0,0,0,,0,,0,4452,14840
1485,43,22,7,40003,0,BALLOON01_01.PNG,6,,0,4455,14850
1486,43,23,0,0,0,,0,,0,4458,14860
1487,43,24,7,40003,0,BALLOON01_01.PNG,6,,0,4461,14870
1488,43,14,0,0,0,BALLOON01_01.PNG,14,,0,4464,14880
1489,43,13,0,0,0,,0,,0,4467,14890
1490,43,12,1,0,0,BALLOON01_01.PNG,2,,0,4470,14900
1491,43,11,0,0,0,,0,,0,4473,14910
1492,43,1,7,40003,0,BALLOON01_01.PNG,6,,0,4476,14920
1493,43,2,0,0,0,,0,,0,4479,14930
1494,43,3,0,0,0,,0,,0,4482,14940
1495,43,4,4,3,3,BALLOON01_01.PNG,45,,0,4485,14950
1496,43,5,6,17,0,,0,,0,4488,14960
1497,43,6,5,16,0,BALLOON01_01.PNG,9,,0,4491,14970
1498,43,7,0,0,0,,0,,0,4494,14980
1499,43,17,7,40003,0,BALLOON01_01.PNG,6,,0,4497,14990
1500,43,27,0,0,0,,0,,0,4500,15000
1501,43,37,1,0,0,BALLOON01_01.PNG,2,,0,4503,15010
1502,43,47,0,0,0,,0,,0,4506,15020
1503,43,57,0,0,0,BALLOON01_01.PNG,8,,0,4509,15030
1504,43,58,0,0,0,,0,,0,4512,15040
1505,43,59,7,40003,0,BALLOON01_01.PNG,6,,0,4515,15050
1506,43,49,0,0,0,,0,,0,4518,15060
1507,43,39,1,0,0,BALLOON01_01.PNG,2,,0,4521,15070
1508,43,29,0,0,0,,0,,0,4524,15080
1509,43,19,0,0,0,,0,,0,4527,15090
1510,43,9,7,40003,0,BALLOON01_01.PNG,6,,0,4530,15100
1511,43,10,2,10015,0,BALLOON01_01.PNG,41,,1,4533,15110
1512,43,20,0,0,0,,0,,0,4536,15120
1513,43,30,0,0,0,BALLOON01_01.PNG,10,,0,4539,15130
1514,43,40,8,4,0,BALLOON01_01.PNG,3,,0,4542,15140
1515,43,50,1,0,0,BALLOON01_01.PNG,2,,0,4545,15150
1516,43,60,0,0,0,,0,,0,4548,15160
1517,44,51,0,0,0,,0,,0,4551,15170
1518,44,52,1,0,0,BALLOON01_01.PNG,2,,0,4554,15180
1519,44,53,0,0,0,,0,,0,4557,15190
1520,44,43,5,24,0,BALLOON01_01.PNG,7,,0,4560,15200
1521,44,44,0,0,0,,0,,0,4563,15210
1522,44,45,7,40003,0,BALLOON01_01.PNG,6,,0,4566,15220
1523,44,55,1,0,0,BALLOON01_01.PNG,2,,0,4569,15230
1524,44,56,5,14,0,BALLOON01_01.PNG,13,,0,4572,15240
1525,44,57,0,0,0,,0,,0,4575,15250
1526,44,47,0,0,0,,0,,0,4578,15260
1527,44,48,1,0,0,BALLOON01_01.PNG,2,,0,4581,15270
1528,44,49,0,0,0,,0,,0,4584,15280
1529,44,59,8,5,0,BALLOON01_01.PNG,47,,0,4587,15290
1530,44,60,7,40003,0,BALLOON01_01.PNG,6,,0,4590,15300
1531,44,50,0,0,0,,0,,0,4593,15310
1532,44,40,1,0,0,BALLOON01_01.PNG,2,,0,4596,15320
1533,44,30,0,0,0,,0,,0,4599,15330
1534,44,29,5,20,0,,0,,0,4602,15340
1535,44,28,7,40003,0,BALLOON01_01.PNG,6,,0,4605,15350
1536,44,27,0,0,0,,0,,0,4608,15360
1537,44,26,1,0,0,BALLOON01_01.PNG,2,,0,4611,15370
1538,44,25,0,0,0,BALLOON01_01.PNG,14,,0,4614,15380
1539,44,35,0,0,0,,0,,0,4617,15390
1540,44,34,7,40003,0,BALLOON01_01.PNG,6,,0,4620,15400
1541,44,33,4,3,3,BALLOON01_01.PNG,45,,0,4623,15410
1542,44,32,0,0,0,,0,,0,4626,15420
1543,44,31,7,40003,0,BALLOON01_01.PNG,6,,0,4629,15430
1544,44,21,0,0,0,BALLOON01_01.PNG,8,,0,4632,15440
1545,44,11,0,0,0,,0,,0,4635,15450
1546,44,12,1,0,0,BALLOON01_01.PNG,2,,0,4638,15460
1547,44,13,0,0,0,,0,,0,4641,15470
1548,44,3,7,40003,0,BALLOON01_01.PNG,6,,0,4644,15480
1549,44,4,6,9,0,,0,,0,4647,15490
1550,44,5,2,10016,0,BALLOON01_01.PNG,41,,1,4650,15500
1551,44,6,0,0,0,,0,,0,4653,15510
1552,44,7,4,3,3,BALLOON01_01.PNG,45,,0,4656,15520
1553,44,8,0,0,0,,0,,0,4659,15530
1554,44,9,0,0,0,,0,,0,4662,15540
1555,44,10,0,0,0,,0,,0,4665,15550
1556,45,1,0,0,0,,0,,0,4668,15560
1557,45,2,0,0,0,,0,,0,4671,15570
1558,45,3,8,1,0,BALLOON01_01.PNG,43,,0,4674,15580
1559,45,4,1,0,0,BALLOON01_01.PNG,2,,0,4677,15590
1560,45,5,0,0,0,,0,,0,4680,15600
1561,45,6,0,0,0,,0,,0,4683,15610
1562,45,7,5,8,0,BALLOON01_01.PNG,7,,0,4686,15620
1563,45,8,0,0,0,,0,,0,4689,15630
1564,45,9,1,0,0,BALLOON01_01.PNG,2,,0,4692,15640
1565,45,19,0,0,0,,0,,0,4695,15650
1566,45,20,7,40003,0,BALLOON01_01.PNG,6,,0,4698,15660
1567,45,30,0,0,0,,0,,0,4701,15670
1568,45,29,5,23,0,BALLOON01_01.PNG,13,,0,4704,15680
1569,45,28,0,0,0,,0,,0,4707,15690
1570,45,27,0,0,0,BALLOON01_01.PNG,8,,0,4710,15700
1571,45,26,0,0,0,,0,,0,4713,15710
1572,45,25,1,0,0,BALLOON01_01.PNG,2,,0,4716,15720
1573,45,24,0,0,0,,0,,0,4719,15730
1574,45,14,0,0,0,,0,,0,4722,15740
1575,45,13,5,24,0,BALLOON01_01.PNG,9,,0,4725,15750
1576,45,12,0,0,0,,0,,0,4728,15760
1577,45,22,1,0,0,BALLOON01_01.PNG,2,,0,4731,15770
1578,45,32,0,0,0,,0,,0,4734,15780
1579,45,31,7,40003,0,BALLOON01_01.PNG,6,,0,4737,15790
1580,45,41,8,4,0,BALLOON01_01.PNG,3,,0,4740,15800
1581,45,42,0,0,0,,0,,0,4743,15810
1582,45,43,7,40003,0,BALLOON01_01.PNG,6,,0,4746,15820
1583,45,44,0,0,0,,0,,0,4749,15830
1584,45,45,8,6,0,BALLOON01_01.PNG,48,,0,4752,15840
1585,45,46,0,0,0,,0,,0,4755,15850
1586,45,47,0,0,0,,0,,0,4758,15860
1587,45,37,7,40003,0,BALLOON01_01.PNG,6,,0,4761,15870
1588,45,38,1,0,0,BALLOON01_01.PNG,2,,0,4764,15880
1589,45,39,4,3,3,BALLOON01_01.PNG,45,,0,4767,15890
1590,45,40,0,0,0,,0,,0,4770,15900
1591,45,50,0,0,0,BALLOON01_01.PNG,14,,0,4773,15910
1592,45,60,1,0,0,BALLOON01_01.PNG,2,,0,4776,15920
1593,45,59,0,0,0,,0,,0,4779,15930
1594,45,58,7,40003,0,BALLOON01_01.PNG,6,,0,4782,15940
1595,45,57,0,0,0,,0,,0,4785,15950
1596,45,56,1,0,0,BALLOON01_01.PNG,2,,0,4788,15960
1597,45,55,7,40003,0,BALLOON01_01.PNG,6,,0,4791,15970
1598,45,54,0,0,0,,0,,0,4794,15980
1599,45,53,0,0,0,BALLOON01_01.PNG,10,,0,4797,15990
1600,45,52,1,0,0,BALLOON01_01.PNG,2,,0,4800,16000
1601,45,51,0,0,0,,0,,0,4803,16010
1602,46,51,0,0,0,,0,,0,4806,16020
1603,46,52,1,0,0,BALLOON01_01.PNG,2,,0,4809,16030
1604,46,53,7,40003,0,BALLOON01_01.PNG,6,,0,4812,16040
1605,46,54,8,1,0,BALLOON01_01.PNG,43,,0,4815,16050
1606,46,55,1,0,0,BALLOON01_01.PNG,2,,0,4818,16060
1607,46,56,0,0,0,,0,,0,4821,16070
1608,46,57,7,40003,0,BALLOON01_01.PNG,6,,0,4824,16080
1609,46,58,5,21,0,BALLOON01_01.PNG,9,,0,4827,16090
1610,46,59,1,0,0,BALLOON01_01.PNG,2,,0,4830,16100
1611,46,49,8,6,0,BALLOON01_01.PNG,48,,0,4833,16110
1612,46,39,7,40003,0,BALLOON01_01.PNG,6,,0,4836,16120
1613,46,38,0,0,0,,0,,0,4839,16130
1614,46,37,7,40003,0,BALLOON01_01.PNG,6,,0,4842,16140
1615,46,36,8,1,0,BALLOON01_01.PNG,43,,0,4845,16150
1616,46,35,5,9,0,BALLOON01_01.PNG,11,,0,4848,16160
1617,46,34,0,0,0,,0,,0,4851,16170
1618,46,33,7,40003,0,BALLOON01_01.PNG,6,,0,4854,16180
1619,46,32,8,5,0,BALLOON01_01.PNG,47,,0,4857,16190
1620,46,22,7,40003,0,BALLOON01_01.PNG,6,,0,4860,16200
1621,46,23,4,3,3,BALLOON01_01.PNG,45,,0,4863,16210
1622,46,24,7,40003,0,BALLOON01_01.PNG,6,,0,4866,16220
1623,46,14,1,0,0,BALLOON01_01.PNG,2,,0,4869,16230
1624,46,4,7,40003,0,BALLOON01_01.PNG,6,,0,4872,16240
1625,46,5,0,0,0,BALLOON01_01.PNG,12,,0,4875,16250
1626,46,6,8,1,0,BALLOON01_01.PNG,43,,0,4878,16260
1627,46,7,7,40003,0,BALLOON01_01.PNG,6,,0,4881,16270
1628,46,17,7,40003,0,BALLOON01_01.PNG,6,,0,4884,16280
1629,46,27,1,0,0,BALLOON01_01.PNG,2,,0,4887,16290
1630,46,28,0,0,0,BALLOON01_01.PNG,10,,0,4890,16300
1631,46,29,0,0,0,,0,,0,4893,16310
1632,47,53,0,0,0,,0,,0,4896,16320
1633,47,54,0,0,0,,0,,0,4899,16330
1634,47,55,1,0,0,BALLOON01_01.PNG,2,,0,4902,16340
1635,47,56,7,40003,0,BALLOON01_01.PNG,6,,0,4905,16350
1636,47,57,0,0,0,,0,,0,4908,16360
1637,47,58,5,14,0,BALLOON01_01.PNG,7,,0,4911,16370
1638,47,48,0,0,0,,0,,0,4914,16380
1639,47,47,1,0,0,BALLOON01_01.PNG,2,,0,4917,16390
1640,47,46,0,0,0,,0,,0,4920,16400
1641,47,45,0,0,0,,0,,0,4923,16410
1642,47,44,7,40003,0,BALLOON01_01.PNG,6,,0,4926,16420
1643,47,43,5,16,0,BALLOON01_01.PNG,15,,0,4929,16430
1644,47,42,0,0,0,,0,,0,4932,16440
1645,47,32,0,0,0,,0,,0,4935,16450
1646,47,33,1,0,0,BALLOON01_01.PNG,2,,0,4938,16460
1647,47,34,7,40003,0,BALLOON01_01.PNG,6,,0,4941,16470
1648,47,35,0,0,0,,0,,0,4944,16480
1649,47,36,8,6,0,BALLOON01_01.PNG,48,,0,4947,16490
1650,47,37,8,4,0,BALLOON01_01.PNG,3,,0,4950,16500
1651,47,38,0,0,0,BALLOON01_01.PNG,8,,0,4953,16510
1652,47,39,0,0,0,,0,,0,4956,16520
1653,47,40,7,40003,0,BALLOON01_01.PNG,6,,0,4959,16530
1654,47,30,1,0,0,BALLOON01_01.PNG,2,,0,4962,16540
1655,47,29,0,0,0,,0,,0,4965,16550
1656,47,28,0,0,0,,0,,0,4968,16560
1657,47,27,5,16,0,BALLOON01_01.PNG,9,,0,4971,16570
1658,47,26,7,40003,0,BALLOON01_01.PNG,6,,0,4974,16580
1659,47,25,0,0,0,BALLOON01_01.PNG,16,,0,4977,16590
1660,47,24,0,0,0,,0,,0,4980,16600
1661,47,14,7,40003,0,BALLOON01_01.PNG,6,,0,4983,16610
1662,47,15,1,0,0,BALLOON01_01.PNG,2,,0,4986,16620
1663,47,16,0,0,0,,0,,0,4989,16630
1664,47,17,7,40003,0,BALLOON01_01.PNG,6,,0,4992,16640
1665,47,18,0,0,0,,0,,0,4995,16650
1666,47,19,0,0,0,,0,,0,4998,16660
1667,47,20,7,40003,0,BALLOON01_01.PNG,6,,0,5001,16670
1668,47,10,0,0,0,,0,,0,5004,16680
1669,47,9,1,0,0,BALLOON01_01.PNG,2,,0,5007,16690
1670,47,8,0,0,0,,0,,0,5010,16700
1671,47,7,0,0,0,,0,,0,5013,16710
1672,47,6,7,40003,0,BALLOON01_01.PNG,6,,0,5016,16720
1673,47,5,0,0,0,BALLOON01_01.PNG,10,,0,5019,16730
1674,47,4,0,0,0,,0,,0,5022,16740
1675,47,3,1,0,0,BALLOON01_01.PNG,2,,0,5025,16750
1676,47,2,4,3,3,BALLOON01_01.PNG,45,,0,5028,16760
1677,47,1,0,0,0,,0,,0,5031,16770
1678,48,51,0,0,0,,0,,0,5034,16780
1679,48,52,0,0,0,,0,,0,5037,16790
1680,48,53,1,0,0,BALLOON01_01.PNG,2,,0,5040,16800
1681,48,54,0,0,0,,0,,0,5043,16810
1682,48,55,7,40003,0,BALLOON01_01.PNG,6,,0,5046,16820
1683,48,56,8,1,0,BALLOON01_01.PNG,43,,0,5049,16830
1684,48,57,0,0,0,,0,,0,5052,16840
1685,48,58,5,34,0,BALLOON01_01.PNG,9,,0,5055,16850
1686,48,48,0,0,0,,0,,0,5058,16860
1687,48,47,1,0,0,BALLOON01_01.PNG,2,,0,5061,16870
1688,48,46,0,0,0,,0,,0,5064,16880
1689,48,45,0,0,0,,0,,0,5067,16890
1690,48,44,5,14,0,BALLOON01_01.PNG,11,,0,5070,16900
1691,48,43,4,3,3,BALLOON01_01.PNG,45,,0,5073,16910
1692,48,42,0,0,0,,0,,0,5076,16920
1693,48,32,7,40003,0,BALLOON01_01.PNG,6,,0,5079,16930
1694,48,33,7,40003,0,BALLOON01_01.PNG,6,,0,5082,16940
1695,48,34,0,0,0,,0,,0,5085,16950
1696,48,35,1,0,0,BALLOON01_01.PNG,2,,0,5088,16960
1697,48,36,0,0,0,,0,,0,5091,16970
1698,48,37,7,40003,0,BALLOON01_01.PNG,6,,0,5094,16980
1699,48,38,0,0,0,,0,,0,5097,16990
1700,48,39,5,14,0,BALLOON01_01.PNG,13,,0,5100,17000
1701,48,29,0,0,0,,0,,0,5103,17010
1702,48,28,0,0,0,,0,,0,5106,17020
1703,48,27,1,0,0,BALLOON01_01.PNG,2,,0,5109,17030
1704,48,26,0,0,0,BALLOON01_01.PNG,12,,0,5112,17040
1705,48,25,7,40003,0,BALLOON01_01.PNG,6,,0,5115,17050
1706,48,24,0,0,0,,0,,0,5118,17060
1707,48,23,1,0,0,BALLOON01_01.PNG,2,,0,5121,17070
1708,48,13,0,0,0,,0,,0,5124,17080
1709,48,14,7,40003,0,BALLOON01_01.PNG,6,,0,5127,17090
1710,48,15,0,0,0,,0,,0,5130,17100
1711,48,16,1,0,0,BALLOON01_01.PNG,2,,0,5133,17110
1712,48,17,0,0,0,,0,,0,5136,17120
1713,48,18,7,40003,0,BALLOON01_01.PNG,6,,0,5139,17130
1714,48,19,0,0,0,BALLOON01_01.PNG,14,,0,5142,17140
1715,48,20,8,4,0,BALLOON01_01.PNG,3,,0,5145,17150
1716,48,10,2,10017,0,BALLOON01_01.PNG,41,,1,5148,17160
1717,48,9,0,0,0,,0,,0,5151,17170
1718,48,8,7,40003,0,BALLOON01_01.PNG,6,,0,5154,17180
1719,48,7,0,0,0,BALLOON01_01.PNG,10,,0,5157,17190
1720,48,6,8,6,0,BALLOON01_01.PNG,48,,0,5160,17200
1721,48,5,1,0,0,BALLOON01_01.PNG,2,,0,5163,17210
1722,48,4,0,0,0,,0,,0,5166,17220
1723,48,3,0,0,0,,0,,0,5169,17230
1724,49,51,0,0,0,,0,,0,5172,17240
1725,49,52,0,0,0,,0,,0,5175,17250
1726,49,53,1,0,0,BALLOON01_01.PNG,2,,0,5178,17260
1727,49,54,0,0,0,,0,,0,5181,17270
1728,49,55,5,12,0,BALLOON01_01.PNG,7,,0,5184,17280
1729,49,56,0,0,0,,0,,0,5187,17290
1730,49,57,4,3,3,BALLOON01_01.PNG,45,,0,5190,17300
1731,49,58,0,0,0,,0,,0,5193,17310
1732,49,59,1,0,0,BALLOON01_01.PNG,2,,0,5196,17320
1733,49,60,5,22,0,BALLOON01_01.PNG,9,,0,5199,17330
1734,49,50,2,10018,0,BALLOON01_01.PNG,41,,1,5202,17340
1735,49,40,7,40003,0,BALLOON01_01.PNG,6,,0,5205,17350
1736,49,39,7,40003,0,BALLOON01_01.PNG,6,,0,5208,17360
1737,49,38,7,40003,0,BALLOON01_01.PNG,6,,0,5211,17370
1738,49,37,7,40003,0,BALLOON01_01.PNG,6,,0,5214,17380
1739,49,36,7,40003,0,BALLOON01_01.PNG,6,,0,5217,17390
1740,49,35,0,0,0,BALLOON01_01.PNG,8,,0,5220,17400
1741,49,34,7,40003,0,BALLOON01_01.PNG,6,,0,5223,17410
1742,49,33,7,40003,0,BALLOON01_01.PNG,6,,0,5226,17420
1743,49,32,7,40003,0,BALLOON01_01.PNG,6,,0,5229,17430
1744,49,31,7,40003,0,BALLOON01_01.PNG,6,,0,5232,17440
1745,49,21,5,12,0,BALLOON01_01.PNG,13,,0,5235,17450
1746,49,11,0,0,0,,0,,0,5238,17460
1747,49,12,1,0,0,BALLOON01_01.PNG,2,,0,5241,17470
1748,49,13,8,1,0,BALLOON01_01.PNG,43,,0,5244,17480
1749,49,14,0,0,0,,0,,0,5247,17490
1750,49,15,1,0,0,BALLOON01_01.PNG,2,,0,5250,17500
1751,49,5,0,0,0,,0,,0,5253,17510
1752,49,6,1,0,0,BALLOON01_01.PNG,2,,0,5256,17520
1753,49,7,4,3,3,BALLOON01_01.PNG,45,,0,5259,17530
1754,49,8,2,10018,0,BALLOON01_01.PNG,41,,1,5262,17540
1755,49,9,0,0,0,BALLOON01_01.PNG,10,,0,5265,17550
1756,49,10,0,0,0,,0,,0,5268,17560
1757,49,20,0,0,0,BALLOON01_01.PNG,14,,0,5271,17570
1758,49,30,0,0,0,,0,,0,5274,17580
1759,50,51,0,0,0,,0,,0,5277,17590
1760,50,52,0,0,0,,0,,0,5280,17600
1761,50,53,7,40003,0,BALLOON01_01.PNG,6,,0,5283,17610
1762,50,43,5,24,0,BALLOON01_01.PNG,9,,0,5286,17620
1763,50,44,1,0,0,BALLOON01_01.PNG,2,,0,5289,17630
1764,50,45,0,0,0,,0,,0,5292,17640
1765,50,55,0,0,0,,0,,0,5295,17650
1766,50,56,7,40003,0,BALLOON01_01.PNG,6,,0,5298,17660
1767,50,57,0,0,0,,0,,0,5301,17670
1768,50,47,5,10,0,,0,,0,5304,17680
1769,50,48,1,0,0,BALLOON01_01.PNG,2,,0,5307,17690
1770,50,49,0,0,0,,0,,0,5310,17700
1771,50,59,0,0,0,,0,,0,5313,17710
1772,50,60,8,4,0,BALLOON01_01.PNG,3,,0,5316,17720
1773,50,50,0,0,0,,0,,0,5319,17730
1774,50,40,7,40003,0,BALLOON01_01.PNG,6,,0,5322,17740
1775,50,30,0,0,0,,0,,0,5325,17750
1776,50,29,8,5,0,BALLOON01_01.PNG,47,,0,5328,17760
1777,50,28,0,0,0,,0,,0,5331,17770
1778,50,27,0,0,0,,0,,0,5334,17780
1779,50,26,1,0,0,BALLOON01_01.PNG,2,,0,5337,17790
1780,50,25,0,0,0,,0,,0,5340,17800
1781,50,35,7,40003,0,BALLOON01_01.PNG,6,,0,5343,17810
1782,50,34,5,9,0,,0,,0,5346,17820
1783,50,33,1,0,0,BALLOON01_01.PNG,2,,0,5349,17830
1784,50,32,0,0,0,,0,,0,5352,17840
1785,50,31,7,40003,0,BALLOON01_01.PNG,6,,0,5355,17850
1786,50,21,0,0,0,BALLOON01_01.PNG,10,,0,5358,17860
1787,50,11,0,0,0,,0,,0,5361,17870
1788,50,12,1,0,0,BALLOON01_01.PNG,2,,0,5364,17880
1789,50,13,0,0,0,,0,,0,5367,17890
1790,50,3,7,40003,0,BALLOON01_01.PNG,6,,0,5370,17900
1791,50,4,0,0,0,,0,,0,5373,17910
1792,50,5,1,0,0,BALLOON01_01.PNG,2,,0,5376,17920
1793,50,6,0,0,0,,0,,0,5379,17930
1794,50,7,4,3,3,BALLOON01_01.PNG,45,,0,5382,17940
1795,50,8,0,0,0,,0,,0,5385,17950
1796,50,9,7,40003,0,BALLOON01_01.PNG,6,,0,5388,17960
1797,50,10,0,0,0,,0,,0,5391,17970
1798,51,51,0,0,0,,0,,0,5394,17980
1799,51,52,1,0,0,BALLOON01_01.PNG,2,,0,5397,17990
1800,51,53,0,0,0,,0,,0,5400,18000
1801,51,54,0,0,0,,0,,0,5403,18010
1802,51,55,5,12,0,BALLOON01_01.PNG,7,,0,5406,18020
1803,51,56,0,0,0,,0,,0,5409,18030
1804,51,57,7,40003,0,BALLOON01_01.PNG,6,,0,5412,18040
1805,51,58,8,1,0,BALLOON01_01.PNG,43,,0,5415,18050
1806,51,59,0,0,0,,0,,0,5418,18060
1807,51,60,1,0,0,BALLOON01_01.PNG,2,,0,5421,18070
1808,51,50,5,24,0,BALLOON01_01.PNG,9,,0,5424,18080
1809,51,40,0,0,0,,0,,0,5427,18090
1810,51,39,7,40003,0,BALLOON01_01.PNG,6,,0,5430,18100
1811,51,38,0,0,0,,0,,0,5433,18110
1812,51,37,1,0,0,BALLOON01_01.PNG,2,,0,5436,18120
1813,51,36,0,0,0,,0,,0,5439,18130
1814,51,35,0,0,0,BALLOON01_01.PNG,8,,0,5442,18140
1815,51,34,4,3,3,BALLOON01_01.PNG,45,,0,5445,18150
1816,51,24,7,40003,0,BALLOON01_01.PNG,6,,0,5448,18160
1817,51,23,0,0,0,,0,,0,5451,18170
1818,51,22,6,19,0,,0,,0,5454,18180
1819,51,21,5,9,0,BALLOON01_01.PNG,15,,0,5457,18190
1820,51,11,0,0,0,,0,,0,5460,18200
1821,51,12,1,0,0,BALLOON01_01.PNG,2,,0,5463,18210
1822,51,13,7,40003,0,BALLOON01_01.PNG,6,,0,5466,18220
1823,51,3,0,0,0,,0,,0,5469,18230
1824,51,4,1,0,0,BALLOON01_01.PNG,2,,0,5472,18240
1825,51,5,0,0,0,,0,,0,5475,18250
1826,51,6,7,40003,0,BALLOON01_01.PNG,6,,0,5478,18260
1827,51,16,0,0,0,,0,,0,5481,18270
1828,51,17,0,0,0,BALLOON01_01.PNG,16,,0,5484,18280
1829,51,27,7,40003,0,BALLOON01_01.PNG,6,,0,5487,18290
1830,51,28,0,0,0,,0,,0,5490,18300
1831,51,29,1,0,0,BALLOON01_01.PNG,2,,0,5493,18310
1832,51,30,0,0,0,BALLOON01_01.PNG,10,,0,5496,18320
1833,51,20,7,40003,0,BALLOON01_01.PNG,6,,0,5499,18330
1834,51,10,0,0,0,,0,,0,5502,18340
1835,52,51,0,0,0,,0,,0,5505,18350
1836,52,52,0,0,0,,0,,0,5508,18360
1837,52,53,5,16,0,BALLOON01_01.PNG,7,,0,5511,18370
1838,52,54,1,0,0,BALLOON01_01.PNG,2,,0,5514,18380
1839,52,55,0,0,0,,0,,0,5517,18390
1840,52,56,7,40003,0,BALLOON01_01.PNG,6,,0,5520,18400
1841,52,57,0,0,0,,0,,0,5523,18410
1842,52,58,7,40003,0,BALLOON01_01.PNG,6,,0,5526,18420
1843,52,59,0,0,0,,0,,0,5529,18430
