ID,_Description,_Result,_Main_Item,_Material,_Type
1449,아기 드라켄(Lv.7),700103807,700103801,190194906,2
1450,기 드라켄(Lv.8),700103808,700103801,190194907,2
1451,아기 드라켄(Lv.9),700103809,700103801,190194908,2
1452,드라켄(Lv.10),700103810,700103801,190194909,2
1453,드라켄(Lv.11),700103811,700103801,190194910,2
1454,드라켄(Lv.12),700103812,700103801,190194911,2
1455,드라켄(Lv.13),700103813,700103801,190194912,2
1456,드라켄(Lv.14),700103814,700103801,190194913,2
1457,드라켄(Lv.15),700103815,700103801,190194914,2
1458,드라켄(Lv.16),700103816,700103801,190194915,2
1459,드라켄(Lv.17),700103817,700103801,190194916,2
1460,드라켄(Lv.18),700103818,700103801,190194917,2
1461,드라켄(Lv.19),700103819,700103801,190194918,2
1462,드라켄(Lv.20),700103820,700103801,190194919,2
1463,토마리 알(Lv.2),190194901,700103902,190195001,1
1464,토마리 알(Lv.3),190194902,700103903,190195001,1
1465,토마리 알(Lv.4),190194903,700103904,190195001,1
1466,아기 토마리(Lv.5),190194904,700103905,190195001,1
1467,아기 토마리(Lv.6),190194905,700103906,190195001,1
1468,아기 토마리(Lv.7),190194906,700103907,190195001,1
1469,기 토마리(Lv.8),190194907,700103908,190195001,1
1470,아기 토마리(Lv.9),190194908,700103909,190195001,1
1471,토마리(Lv.10),190194909,700103910,190195001,1
1472,토마리(Lv.11),190194910,700103911,190195001,1
1473,토마리(Lv.12),190194911,700103912,190195001,1
1474,토마리(Lv.13),190194912,700103913,190195001,1
1475,토마리(Lv.14),190194913,700103914,190195001,1
1476,토마리(Lv.15),190194914,700103915,190195001,1
1477,토마리(Lv.16),190194915,700103916,190195001,1
1478,토마리(Lv.17),190194916,700103917,190195001,1
1479,토마리(Lv.18),190194917,700103918,190195001,1
1480,토마리(Lv.19),190194918,700103919,190195001,1
1481,토마리(Lv.20),190194919,700103920,190195001,1
1482,꼬마 토마리,190194919,700103921,190195001,1
1483,새침한 토마리,190194919,700103922,190195001,1
1484,새침한 꼬마 토마리,190194919,700103923,190195001,1
1485,기품있는 토마리,190194919,700103924,190195001,1
1486,기품있는 꼬마 토마리,190194919,700103925,190195001,1
1487,토마리 알(Lv.2),700103902,700103901,190194901,2
1488,토마리 알(Lv.3),700103903,700103901,190194902,2
1489,토마리 알(Lv.4),700103904,700103901,190194903,2
1490,아기 토마리(Lv.5),700103905,700103901,190194904,2
1491,아기 토마리(Lv.6),700103906,700103901,190194905,2
1492,아기 토마리(Lv.7),700103907,700103901,190194906,2
1493,기 토마리(Lv.8),700103908,700103901,190194907,2
1494,아기 토마리(Lv.9),700103909,700103901,190194908,2
1495,토마리(Lv.10),700103910,700103901,190194909,2
1496,토마리(Lv.11),700103911,700103901,190194910,2
1497,토마리(Lv.12),700103912,700103901,190194911,2
1498,토마리(Lv.13),700103913,700103901,190194912,2
1499,토마리(Lv.14),700103914,700103901,190194913,2
1500,토마리(Lv.15),700103915,700103901,190194914,2
1501,토마리(Lv.16),700103916,700103901,190194915,2
1502,토마리(Lv.17),700103917,700103901,190194916,2
1503,토마리(Lv.18),700103918,700103901,190194917,2
1504,토마리(Lv.19),700103919,700103901,190194918,2
1505,토마리(Lv.20),700103920,700103901,190194919,2
1506,A형 알(Lv.2),190194901,700104002,190195001,1
1507,A형 알(Lv.3),190194902,700104003,190195001,1
1508,A형 알(Lv.4),190194903,700104004,190195001,1
1509,아기 A형(Lv.5),190194904,700104005,190195001,1
1510,아기 A형(Lv.6),190194905,700104006,190195001,1
1511,아기 A형(Lv.7),190194906,700104007,190195001,1
1512,아기 A형(Lv.8),190194907,700104008,190195001,1
1513,아기 A형(Lv.9),190194908,700104009,190195001,1
1514,A형(Lv.10),190194909,700104010,190195001,1
1515,A형(Lv.11),190194910,700104011,190195001,1
1516,A형(Lv.12),190194911,700104012,190195001,1
1517,A형(Lv.13),190194912,700104013,190195001,1
1518,A형(Lv.14),190194913,700104014,190195001,1
1519,A형(Lv.15),190194914,700104015,190195001,1
1520,A형(Lv.16),190194915,700104016,190195001,1
1521,A형(Lv.17),190194916,700104017,190195001,1
1522,A형(Lv.18),190194917,700104018,190195001,1
1523,A형(Lv.19),190194918,700104019,190195001,1
1524,A형(Lv.20),190194919,700104020,190195001,1
1525,꼬마 A형,190194919,700104021,190195001,1
1526,새침한 A형,190194919,700104022,190195001,1
1527,새침한 꼬마 A형,190194919,700104023,190195001,1
1528,기품있는 A형,190194919,700104024,190195001,1
1529,기품있는 꼬마 A형,190194919,700104025,190195001,1
1530,A형 알(Lv.2),700104002,700104001,190194901,2
1531,A형 알(Lv.3),700104003,700104001,190194902,2
1532,A형 알(Lv.4),700104004,700104001,190194903,2
1533,아기 A형(Lv.5),700104005,700104001,190194904,2
1534,아기 A형(Lv.6),700104006,700104001,190194905,2
1535,아기 A형(Lv.7),700104007,700104001,190194906,2
1536,아기 A형(Lv.8),700104008,700104001,190194907,2
1537,아기 A형(Lv.9),700104009,700104001,190194908,2
1538,A형(Lv.10),700104010,700104001,190194909,2
1539,A형(Lv.11),700104011,700104001,190194910,2
1540,A형(Lv.12),700104012,700104001,190194911,2
1541,A형(Lv.13),700104013,700104001,190194912,2
1542,A형(Lv.14),700104014,700104001,190194913,2
1543,A형(Lv.15),700104015,700104001,190194914,2
1544,A형(Lv.16),700104016,700104001,190194915,2
1545,A형(Lv.17),700104017,700104001,190194916,2
1546,A형(Lv.18),700104018,700104001,190194917,2
1547,A형(Lv.19),700104019,700104001,190194918,2
1548,A형(Lv.20),700104020,700104001,190194919,2
1549,B형 알(Lv.2),190194901,700104102,190195001,1
1550,B형 알(Lv.3),190194902,700104103,190195001,1
1551,B형 알(Lv.4),190194903,700104104,190195001,1
1552,아기 B형(Lv.5),190194904,700104105,190195001,1
1553,아기 B형(Lv.6),190194905,700104106,190195001,1
1554,아기 B형(Lv.7),190194906,700104107,190195001,1
1555,아기 B형(Lv.8),190194907,700104108,190195001,1
1556,아기 B형(Lv.9),190194908,700104109,190195001,1
1557,B형(Lv.10),190194909,700104110,190195001,1
1558,B형(Lv.11),190194910,700104111,190195001,1
1559,B형(Lv.12),190194911,700104112,190195001,1
1560,B형(Lv.13),190194912,700104113,190195001,1
1561,B형(Lv.14),190194913,700104114,190195001,1
1562,B형(Lv.15),190194914,700104115,190195001,1
1563,B형(Lv.16),190194915,700104116,190195001,1
1564,B형(Lv.17),190194916,700104117,190195001,1
1565,B형(Lv.18),190194917,700104118,190195001,1
1566,B형(Lv.19),190194918,700104119,190195001,1
1567,B형(Lv.20),190194919,700104120,190195001,1
1568,꼬마 B형,190194919,700104121,190195001,1
1569,새침한 B형,190194919,700104122,190195001,1
1570,새침한 꼬마 B형,190194919,700104123,190195001,1
1571,기품있는 B형,190194919,700104124,190195001,1
1572,기품있는 꼬마 B형,190194919,700104125,190195001,1
1573,B형 알(Lv.2),700104102,700104101,190194901,2
1574,B형 알(Lv.3),700104103,700104101,190194902,2
1575,B형 알(Lv.4),700104104,700104101,190194903,2
1576,아기 B형(Lv.5),700104105,700104101,190194904,2
1577,아기 B형(Lv.6),700104106,700104101,190194905,2
1578,아기 B형(Lv.7),700104107,700104101,190194906,2
1579,아기 B형(Lv.8),700104108,700104101,190194907,2
1580,아기 B형(Lv.9),700104109,700104101,190194908,2
1581,B형(Lv.10),700104110,700104101,190194909,2
1582,B형(Lv.11),700104111,700104101,190194910,2
1583,B형(Lv.12),700104112,700104101,190194911,2
1584,B형(Lv.13),700104113,700104101,190194912,2
1585,B형(Lv.14),700104114,700104101,190194913,2
1586,B형(Lv.15),700104115,700104101,190194914,2
1587,B형(Lv.16),700104116,700104101,190194915,2
1588,B형(Lv.17),700104117,700104101,190194916,2
1589,B형(Lv.18),700104118,700104101,190194917,2
1590,B형(Lv.19),700104119,700104101,190194918,2
1591,B형(Lv.20),700104120,700104101,190194919,2
1592,AB형 알(Lv.2),190194901,700104202,190195001,1
1593,AB형 알(Lv.3),190194902,700104203,190195001,1
1594,AB형 알(Lv.4),190194903,700104204,190195001,1
1595,아기 AB형(Lv.5),190194904,700104205,190195001,1
1596,아기 AB형(Lv.6),190194905,700104206,190195001,1
1597,아기 AB형(Lv.7),190194906,700104207,190195001,1
1598,아기 AB형(Lv.8),190194907,700104208,190195001,1
1599,아기 AB형(Lv.9),190194908,700104209,190195001,1
1600,AB형(Lv.10),190194909,700104210,190195001,1
1601,AB형(Lv.11),190194910,700104211,190195001,1
1602,AB형(Lv.12),190194911,700104212,190195001,1
1603,AB형(Lv.13),190194912,700104213,190195001,1
1604,AB형(Lv.14),190194913,700104214,190195001,1
1605,AB형(Lv.15),190194914,700104215,190195001,1
1606,AB형(Lv.16),190194915,700104216,190195001,1
1607,AB형(Lv.17),190194916,700104217,190195001,1
1608,AB형(Lv.18),190194917,700104218,190195001,1
1609,AB형(Lv.19),190194918,700104219,190195001,1
1610,AB형(Lv.20),190194919,700104220,190195001,1
1611,꼬마 AB형,190194919,700104221,190195001,1
1612,새침한 AB형,190194919,700104222,190195001,1
1613,새침한 꼬마 AB형,190194919,700104223,190195001,1
1614,기품있는 AB형,190194919,700104224,190195001,1
1615,기품있는 꼬마 AB형,190194919,700104225,190195001,1
1616,AB형 알(Lv.2),700104202,700104201,190194901,2
1617,AB형 알(Lv.3),700104203,700104201,190194902,2
1618,AB형 알(Lv.4),700104204,700104201,190194903,2
1619,아기 AB형(Lv.5),700104205,700104201,190194904,2
1620,아기 AB형(Lv.6),700104206,700104201,190194905,2
1621,아기 AB형(Lv.7),700104207,700104201,190194906,2
1622,아기 AB형(Lv.8),700104208,700104201,190194907,2
1623,아기 AB형(Lv.9),700104209,700104201,190194908,2
1624,AB형(Lv.10),700104210,700104201,190194909,2
1625,AB형(Lv.11),700104211,700104201,190194910,2
1626,AB형(Lv.12),700104212,700104201,190194911,2
1627,AB형(Lv.13),700104213,700104201,190194912,2
1628,AB형(Lv.14),700104214,700104201,190194913,2
1629,AB형(Lv.15),700104215,700104201,190194914,2
1630,AB형(Lv.16),700104216,700104201,190194915,2
1631,AB형(Lv.17),700104217,700104201,190194916,2
1632,AB형(Lv.18),700104218,700104201,190194917,2
1633,AB형(Lv.19),700104219,700104201,190194918,2
1634,AB형(Lv.20),700104220,700104201,190194919,2
1635,O형 알(Lv.2),190194901,700104302,190195001,1
1636,O형 알(Lv.3),190194902,700104303,190195001,1
1637,O형 알(Lv.4),190194903,700104304,190195001,1
1638,아기 O형(Lv.5),190194904,700104305,190195001,1
1639,아기 O형(Lv.6),190194905,700104306,190195001,1
1640,아기 O형(Lv.7),190194906,700104307,190195001,1
1641,아기 O형(Lv.8),190194907,700104308,190195001,1
1642,아기 O형(Lv.9),190194908,700104309,190195001,1
1643,O형(Lv.10),190194909,700104310,190195001,1
1644,O형(Lv.11),190194910,700104311,190195001,1
1645,O형(Lv.12),190194911,700104312,190195001,1
1646,O형(Lv.13),190194912,700104313,190195001,1
1647,O형(Lv.14),190194913,700104314,190195001,1
1648,O형(Lv.15),190194914,700104315,190195001,1
1649,O형(Lv.16),190194915,700104316,190195001,1
1650,O형(Lv.17),190194916,700104317,190195001,1
1651,O형(Lv.18),190194917,700104318,190195001,1
1652,O형(Lv.19),190194918,700104319,190195001,1
1653,O형(Lv.20),190194919,700104320,190195001,1
1654,꼬마 O형,190194919,700104321,190195001,1
1655,새침한 O형,190194919,700104322,190195001,1
1656,새침한 꼬마 O형,190194919,700104323,190195001,1
1657,기품있는 O형,190194919,700104324,190195001,1
1658,기품있는 꼬마 O형,190194919,700104325,190195001,1
1659,O형 알(Lv.2),700104302,700104301,190194901,2
1660,O형 알(Lv.3),700104303,700104301,190194902,2
1661,O형 알(Lv.4),700104304,700104301,190194903,2
1662,아기 O형(Lv.5),700104305,700104301,190194904,2
1663,아기 O형(Lv.6),700104306,700104301,190194905,2
1664,아기 O형(Lv.7),700104307,700104301,190194906,2
1665,아기 O형(Lv.8),700104308,700104301,190194907,2
1666,아기 O형(Lv.9),700104309,700104301,190194908,2
1667,O형(Lv.10),700104310,700104301,190194909,2
1668,O형(Lv.11),700104311,700104301,190194910,2
1669,O형(Lv.12),700104312,700104301,190194911,2
1670,O형(Lv.13),700104313,700104301,190194912,2
1671,O형(Lv.14),700104314,700104301,190194913,2
1672,O형(Lv.15),700104315,700104301,190194914,2
1673,O형(Lv.16),700104316,700104301,190194915,2
1674,O형(Lv.17),700104317,700104301,190194916,2
1675,O형(Lv.18),700104318,700104301,190194917,2
1676,O형(Lv.19),700104319,700104301,190194918,2
1677,O형(Lv.20),700104320,700104301,190194919,2
1678,레드 알★2,190194901,700104502,190195001,1
1679,레드 알★3,190194902,700104503,190195001,1
1680,레드 알★4,190194903,700104504,190195001,1
1681,아기 레드★5,190194904,700104505,190195001,1
1682,아기 레드★6,190194905,700104506,190195001,1
1683,아기 레드★7,190194906,700104507,190195001,1
1684,아기 레드★8,190194907,700104508,190195001,1
1685,아기 레드★9,190194908,700104509,190195001,1
1686,레드★10,190194909,700104510,190195001,1
1687,레드★11,190194910,700104511,190195001,1
1688,레드★12,190194911,700104512,190195001,1
1689,레드★13,190194912,700104513,190195001,1
1690,레드★14,190194913,700104514,190195001,1
1691,레드★15,190194914,700104515,190195001,1
1692,레드★16,190194915,700104516,190195001,1
1693,레드★17,190194916,700104517,190195001,1
1694,레드★18,190194917,700104518,190195001,1
1695,레드★19,190194918,700104519,190195001,1
1696,레드★20,190194919,700104520,190195001,1
1697,꼬마 레드,190194919,700104521,190195001,1
1698,새침한 레드,190194919,700104522,190195001,1
1699,새침한 꼬마 레드,190194919,700104523,190195001,1
1700,기품있는 레드,190194919,700104524,190195001,1
1701,기품있는 꼬마 레드,190194919,700104525,190195001,1
1702,레드 알★2,700104502,700104501,190194901,2
1703,레드 알★3,700104503,700104501,190194902,2
1704,레드 알★4,700104504,700104501,190194903,2
1705,아기 레드★5,700104505,700104501,190194904,2
1706,아기 레드★6,700104506,700104501,190194905,2
1707,아기 레드★7,700104507,700104501,190194906,2
1708,아기 레드★8,700104508,700104501,190194907,2
1709,아기 레드★9,700104509,700104501,190194908,2
1710,레드★10,700104510,700104501,190194909,2
1711,레드★11,700104511,700104501,190194910,2
1712,레드★12,700104512,700104501,190194911,2
1713,레드★13,700104513,700104501,190194912,2
1714,레드★14,700104514,700104501,190194913,2
1715,레드★15,700104515,700104501,190194914,2
1716,레드★16,700104516,700104501,190194915,2
1717,레드★17,700104517,700104501,190194916,2
1718,레드★18,700104518,700104501,190194917,2
1719,레드★19,700104519,700104501,190194918,2
1720,레드★20,700104520,700104501,190194919,2
1721,옐로 알★2,190194901,700104602,190195001,1
1722,옐로 알★3,190194902,700104603,190195001,1
1723,옐로 알★4,190194903,700104604,190195001,1
1724,아기 옐로★5,190194904,700104605,190195001,1
1725,아기 옐로★6,190194905,700104606,190195001,1
1726,아기 옐로★7,190194906,700104607,190195001,1
1727,아기 옐로★8,190194907,700104608,190195001,1
1728,아기 옐로★9,190194908,700104609,190195001,1
1729,옐로★10,190194909,700104610,190195001,1
1730,옐로★11,190194910,700104611,190195001,1
1731,옐로★12,190194911,700104612,190195001,1
1732,옐로★13,190194912,700104613,190195001,1
1733,옐로★14,190194913,700104614,190195001,1
1734,옐로★15,190194914,700104615,190195001,1
1735,옐로★16,190194915,700104616,190195001,1
1736,옐로★17,190194916,700104617,190195001,1
1737,옐로★18,190194917,700104618,190195001,1
1738,옐로★19,190194918,700104619,190195001,1
1739,옐로★20,190194919,700104620,190195001,1
1740,꼬마 옐로,190194919,700104621,190195001,1
1741,새침한 옐로,190194919,700104622,190195001,1
1742,새침한 꼬마 옐로,190194919,700104623,190195001,1
1743,기품있는 옐로,190194919,700104624,190195001,1
1744,기품있는 꼬마 옐로,190194919,700104625,190195001,1
1745,옐로 알★2,700104602,700104601,190194901,2
1746,옐로 알★3,700104603,700104601,190194902,2
1747,옐로 알★4,700104604,700104601,190194903,2
1748,아기 옐로★5,700104605,700104601,190194904,2
1749,아기 옐로★6,700104606,700104601,190194905,2
1750,아기 옐로★7,700104607,700104601,190194906,2
1751,아기 옐로★8,700104608,700104601,190194907,2
1752,아기 옐로★9,700104609,700104601,190194908,2
1753,옐로★10,700104610,700104601,190194909,2
1754,옐로★11,700104611,700104601,190194910,2
1755,옐로★12,700104612,700104601,190194911,2
1756,옐로★13,700104613,700104601,190194912,2
1757,옐로★14,700104614,700104601,190194913,2
1758,옐로★15,700104615,700104601,190194914,2
1759,옐로★16,700104616,700104601,190194915,2
1760,옐로★17,700104617,700104601,190194916,2
1761,옐로★18,700104618,700104601,190194917,2
1762,옐로★19,700104619,700104601,190194918,2
1763,옐로★20,700104620,700104601,190194919,2
1764,핑크 알★2,190194901,700104702,190195001,1
1765,핑크 알★3,190194902,700104703,190195001,1
1766,핑크 알★4,190194903,700104704,190195001,1
1767,아기 핑크★5,190194904,700104705,190195001,1
1768,아기 핑크★6,190194905,700104706,190195001,1
1769,아기 핑크★7,190194906,700104707,190195001,1
1770,아기 핑크★8,190194907,700104708,190195001,1
1771,아기 핑크★9,190194908,700104709,190195001,1
1772,핑크★10,190194909,700104710,190195001,1
1773,핑크★11,190194910,700104711,190195001,1
1774,핑크★12,190194911,700104712,190195001,1
1775,핑크★13,190194912,700104713,190195001,1
1776,핑크★14,190194913,700104714,190195001,1
1777,핑크★15,190194914,700104715,190195001,1
1778,핑크★16,190194915,700104716,190195001,1
1779,핑크★17,190194916,700104717,190195001,1
1780,핑크★18,190194917,700104718,190195001,1
1781,핑크★19,190194918,700104719,190195001,1
1782,핑크★20,190194919,700104720,190195001,1
1783,꼬마 핑크,190194919,700104721,190195001,1
1784,새침한 핑크,190194919,700104722,190195001,1
1785,새침한 꼬마 핑크,190194919,700104723,190195001,1
1786,기품있는 핑크,190194919,700104724,190195001,1
1787,기품있는 꼬마 핑크,190194919,700104725,190195001,1
1788,핑크 알★2,700104702,700104701,190194901,2
1789,핑크 알★3,700104703,700104701,190194902,2
1790,핑크 알★4,700104704,700104701,190194903,2
1791,아기 핑크★5,700104705,700104701,190194904,2
1792,아기 핑크★6,700104706,700104701,190194905,2
1793,아기 핑크★7,700104707,700104701,190194906,2
1794,아기 핑크★8,700104708,700104701,190194907,2
1795,아기 핑크★9,700104709,700104701,190194908,2
1796,핑크★10,700104710,700104701,190194909,2
1797,핑크★11,700104711,700104701,190194910,2
1798,핑크★12,700104712,700104701,190194911,2
1799,핑크★13,700104713,700104701,190194912,2
1800,핑크★14,700104714,700104701,190194913,2
1801,핑크★15,700104715,700104701,190194914,2
1802,핑크★16,700104716,700104701,190194915,2
1803,핑크★17,700104717,700104701,190194916,2
1804,핑크★18,700104718,700104701,190194917,2
1805,핑크★19,700104719,700104701,190194918,2
1806,핑크★20,700104720,700104701,190194919,2
1807,얌비 알★2,190194901,700104402,190195001,1
1808,얌비 알★3,190194902,700104403,190195001,1
1809,얌비 알★4,190194903,700104404,190195001,1
1810,아기 얌비★5,190194904,700104405,190195001,1
1811,아기 얌비★6,190194905,700104406,190195001,1
1812,아기 얌비★7,190194906,700104407,190195001,1
1813,아기 얌비★8,190194907,700104408,190195001,1
1814,아기 얌비★9,190194908,700104409,190195001,1
1815,얌비★10,190194909,700104410,190195001,1
1816,얌비★11,190194910,700104411,190195001,1
1817,얌비★12,190194911,700104412,190195001,1
1818,얌비★13,190194912,700104413,190195001,1
1819,얌비★14,190194913,700104414,190195001,1
1820,얌비★15,190194914,700104415,190195001,1
1821,얌비★16,190194915,700104416,190195001,1
1822,얌비★17,190194916,700104417,190195001,1
1823,얌비★18,190194917,700104418,190195001,1
1824,얌비★19,190194918,700104419,190195001,1
1825,얌비★20,190194919,700104420,190195001,1
1826,꼬마 얌비,190194919,700104421,190195001,1
1827,새침한 얌비,190194919,700104422,190195001,1
1828,새침한 꼬마 얌비,190194919,700104423,190195001,1
1829,기품있는 얌비,190194919,700104424,190195001,1
1830,기품있는 꼬마 얌비,190194919,700104425,190195001,1
1831,얌비 알★2,700104402,700104401,190194901,2
1832,얌비 알★3,700104403,700104401,190194902,2
1833,얌비 알★4,700104404,700104401,190194903,2
1834,아기 얌비★5,700104405,700104401,190194904,2
1835,아기 얌비★6,700104406,700104401,190194905,2
1836,아기 얌비★7,700104407,700104401,190194906,2
1837,아기 얌비★8,700104408,700104401,190194907,2
1838,아기 얌비★9,700104409,700104401,190194908,2
1839,얌비★10,700104410,700104401,190194909,2
1840,얌비★11,700104411,700104401,190194910,2
1841,얌비★12,700104412,700104401,190194911,2
1842,얌비★13,700104413,700104401,190194912,2
1843,얌비★14,700104414,700104401,190194913,2
1844,얌비★15,700104415,700104401,190194914,2
1845,얌비★16,700104416,700104401,190194915,2
1846,얌비★17,700104417,700104401,190194916,2
1847,얌비★18,700104418,700104401,190194917,2
1848,얌비★19,700104419,700104401,190194918,2
1849,얌비★20,700104420,700104401,190194919,2
1850,베어팬 알★2,190194901,700104802,190195001,1
1851,베어팬 알★3,190194902,700104803,190195001,1
1852,베어팬 알★4,190194903,700104804,190195001,1
1853,아기 베어팬★5,190194904,700104805,190195001,1
1854,아기 베어팬★6,190194905,700104806,190195001,1
1855,아기 베어팬★7,190194906,700104807,190195001,1
1856,아기 베어팬★8,190194907,700104808,190195001,1
1857,아기 베어팬★9,190194908,700104809,190195001,1
1858,베어팬★10,190194909,700104810,190195001,1
1859,베어팬★11,190194910,700104811,190195001,1
1860,베어팬★12,190194911,700104812,190195001,1
1861,베어팬★13,190194912,700104813,190195001,1
1862,베어팬★14,190194913,700104814,190195001,1
1863,베어팬★15,190194914,700104815,190195001,1
1864,베어팬★16,190194915,700104816,190195001,1
1865,베어팬★17,190194916,700104817,190195001,1
1866,베어팬★18,190194917,700104818,190195001,1
1867,베어팬★19,190194918,700104819,190195001,1
1868,베어팬★20,190194919,700104820,190195001,1
1869,꼬마 베어팬,190194919,700104821,190195001,1
1870,새침한 베어팬,190194919,700104822,190195001,1
1871,새침한 꼬마 베어팬,190194919,700104823,190195001,1
1872,기품있는 베어팬,190194919,700104824,190195001,1
1873,기품있는 꼬마 베어팬,190194919,700104825,190195001,1
1874,베어팬 알★2,700104802,700104801,190194901,2
1875,베어팬 알★3,700104803,700104801,190194902,2
1876,베어팬 알★4,700104804,700104801,190194903,2
1877,아기 베어팬★5,700104805,700104801,190194904,2
1878,아기 베어팬★6,700104806,700104801,190194905,2
1879,아기 베어팬★7,700104807,700104801,190194906,2
1880,아기 베어팬★8,700104808,700104801,190194907,2
1881,아기 베어팬★9,700104809,700104801,190194908,2
1882,베어팬★10,700104810,700104801,190194909,2
1883,베어팬★11,700104811,700104801,190194910,2
1884,베어팬★12,700104812,700104801,190194911,2
1885,베어팬★13,700104813,700104801,190194912,2
1886,베어팬★14,700104814,700104801,190194913,2
1887,베어팬★15,700104815,700104801,190194914,2
1888,베어팬★16,700104816,700104801,190194915,2
1889,베어팬★17,700104817,700104801,190194916,2
1890,베어팬★18,700104818,700104801,190194917,2
1891,베어팬★19,700104819,700104801,190194918,2
1892,베어팬★20,700104820,700104801,190194919,2
1893,조랑이 알★2,190194901,700105102,190195001,1
1894,조랑이 알★3,190194902,700105103,190195001,1
1895,조랑이 알★4,190194903,700105104,190195001,1
1896,아기 조랑이★5,190194904,700105105,190195001,1
1897,아기 조랑이★6,190194905,700105106,190195001,1
1898,아기 조랑이★7,190194906,700105107,190195001,1
1899,아기 조랑이★8,190194907,700105108,190195001,1
1900,아기 조랑이★9,190194908,700105109,190195001,1
1901,조랑이★10,190194909,700105110,190195001,1
1902,조랑이★11,190194910,700105111,190195001,1
1903,조랑이★12,190194911,700105112,190195001,1
1904,조랑이★13,190194912,700105113,190195001,1
1905,조랑이★14,190194913,700105114,190195001,1
1906,조랑이★15,190194914,700105115,190195001,1
1907,조랑이★16,190194915,700105116,190195001,1
1908,조랑이★17,190194916,700105117,190195001,1
1909,조랑이★18,190194917,700105118,190195001,1
1910,조랑이★19,190194918,700105119,190195001,1
1911,조랑이★20,190194919,700105120,190195001,1
1912,꼬마 조랑이,190194919,700105121,190195001,1
1913,새침한 조랑이,190194919,700105122,190195001,1
1914,새침한 꼬마 조랑이,190194919,700105123,190195001,1
1915,기품있는 조랑이,190194919,700105124,190195001,1
1916,기품있는 꼬마 조랑이,190194919,700105125,190195001,1
1917,조랑이 알★2,700105102,700105101,190194901,2
1918,조랑이 알★3,700105103,700105101,190194902,2
1919,조랑이 알★4,700105104,700105101,190194903,2
1920,아기 조랑이★5,700105105,700105101,190194904,2
1921,아기 조랑이★6,700105106,700105101,190194905,2
1922,아기 조랑이★7,700105107,700105101,190194906,2
1923,아기 조랑이★8,700105108,700105101,190194907,2
1924,아기 조랑이★9,700105109,700105101,190194908,2
1925,조랑이★10,700105110,700105101,190194909,2
1926,조랑이★11,700105111,700105101,190194910,2
1927,조랑이★12,700105112,700105101,190194911,2
1928,조랑이★13,700105113,700105101,190194912,2
1929,조랑이★14,700105114,700105101,190194913,2
1930,조랑이★15,700105115,700105101,190194914,2
1931,조랑이★16,700105116,700105101,190194915,2
1932,조랑이★17,700105117,700105101,190194916,2
1933,조랑이★18,700105118,700105101,190194917,2
1934,조랑이★19,700105119,700105101,190194918,2
1935,조랑이★20,700105120,700105101,190194919,2
1936,킹 레오 알★2,190194901,700105302,190195001,1
1937,킹 레오 알★3,190194902,700105303,190195001,1
1938,킹 레오 알★4,190194903,700105304,190195001,1
1939,아기 킹 레오★5,190194904,700105305,190195001,1
1940,아기 킹 레오★6,190194905,700105306,190195001,1
1941,아기 킹 레오★7,190194906,700105307,190195001,1
1942,아기 킹 레오★8,190194907,700105308,190195001,1
1943,아기 킹 레오★9,190194908,700105309,190195001,1
1944,킹 레오★10,190194909,700105310,190195001,1
1945,킹 레오★11,190194910,700105311,190195001,1
1946,킹 레오★12,190194911,700105312,190195001,1
1947,킹 레오★13,190194912,700105313,190195001,1
1948,킹 레오★14,190194913,700105314,190195001,1
1949,킹 레오★15,190194914,700105315,190195001,1
1950,킹 레오★16,190194915,700105316,190195001,1
1951,킹 레오★17,190194916,700105317,190195001,1
1952,킹 레오★18,190194917,700105318,190195001,1
1953,킹 레오★19,190194918,700105319,190195001,1
1954,킹 레오★20,190194919,700105320,190195001,1
1955,꼬마 킹 레오,190194919,700105321,190195001,1
1956,새침한 킹 레오,190194919,700105322,190195001,1
1957,새침한 꼬마 킹 레오,190194919,700105323,190195001,1
1958,기품있는 킹 레오,190194919,700105324,190195001,1
1959,기품있는 꼬마 킹 레오,190194919,700105325,190195001,1
1960,킹 레오 알★2,700105302,700105301,190194901,2
1961,킹 레오 알★3,700105303,700105301,190194902,2
1962,킹 레오 알★4,700105304,700105301,190194903,2
1963,아기 킹 레오★5,700105305,700105301,190194904,2
1964,아기 킹 레오★6,700105306,700105301,190194905,2
1965,아기 킹 레오★7,700105307,700105301,190194906,2
1966,아기 킹 레오★8,700105308,700105301,190194907,2
1967,아기 킹 레오★9,700105309,700105301,190194908,2
1968,킹 레오★10,700105310,700105301,190194909,2
1969,킹 레오★11,700105311,700105301,190194910,2
1970,킹 레오★12,700105312,700105301,190194911,2
1971,킹 레오★13,700105313,700105301,190194912,2
1972,킹 레오★14,700105314,700105301,190194913,2
1973,킹 레오★15,700105315,700105301,190194914,2
1974,킹 레오★16,700105316,700105301,190194915,2
1975,킹 레오★17,700105317,700105301,190194916,2
1976,킹 레오★18,700105318,700105301,190194917,2
1977,킹 레오★19,700105319,700105301,190194918,2
1978,킹 레오★20,700105320,700105301,190194919,2
1979,밀키웨이 알★2,190194901,700105502,190195001,1
1980,밀키웨이 알★3,190194902,700105503,190195001,1
1981,밀키웨이 알★4,190194903,700105504,190195001,1
1982,아기 밀키웨이★5,190194904,700105505,190195001,1
1983,아기 밀키웨이★6,190194905,700105506,190195001,1
