ID,_Subject,_Question,_Ex_1,_Ex_2,_Ex_3,_Ex_4,_Ex_5
729,7,□□不饒人的□□是什麼?,年紀,便祕,公車,歲月,食慾
730,7,表示兔子死光後，用來捕兔的獵狗因失去作用而被烹食的成語是什麼?,捲土重來,守株待兔,狡兔三窟,朝三暮四,兔死狗烹
731,7,源自劉備、關羽、張飛三人在桃園中結為義兄弟的詞語。,桃園結義,三顧茅廬,赤壁之戰,七擒七縱,揮淚斬馬謖
732,7,在山裡遇到熊該怎麼辦?,轉移熊的視線並逃跑,裝死,爬到樹上,和熊打起來,就這樣死掉
733,7,下列哪個不是美洲牛蛙的天敵?,浣熊,蛇,烏龜,蒼鷺,松鼠
734,7,下列哪個不是世界的貨幣單位?,披索,美金,英鎊,里拉,彩虹幣
735,7,下列哪個不是雲的類型?,觔斗雲,捲積雲,積雨雲,高積雲,雨層雲
736,7,下列哪個不是月亮的類型?,殘月,下弦月,閏月,上弦月,新月
737,7,什麼東西和螃蟹一起吃的話會食物中毒?,草莓,柿子,香蕉,蘋果,西瓜
738,7,長得像貓但體型比貓大，身上很多斑點。臉圓圓的且下顎肌肉發達，撕咬時很有力的動物是?,石虎,猞猁,豺狼,山貓,老虎
739,7,世界上跑得最快的動物是?,老虎,獅子,獵豹,美洲獅,鬣狗
740,7,瓜田□下。的□是什麼?,梨,梅,橘,桃,李
741,7,一顆□□屎壞了一鍋粥。括號內應填入什麼?,鳥,牛,老鼠,狗,雞
742,7,哪個身體部位的體溫最低?,耳朵,脖子,手,腳,肩膀
743,7,小肚雞□，空格內應填入什麼?,眼,嘴,肝,胃,腸
744,7,你走你的陽關道，我過我的□□。空格內應填入什麼?,蘆溝橋,獨木橋,高架橋,天橋,吊橋
745,7,一朝被□咬，十年怕草繩。空格內應填入什麼?,蛇,狗,龜,蛙,貓
746,7,□□失火，殃及池魚。空格內應填入什麼?,城門,客棧,飯館,酒店,大樓
747,7,電腦主機裝備中，與人腦關係最密切的裝備是什麼?,CPU,主機板,顯示卡,SSD,USB
748,7,三原色混在一起會變成什麼色?,黑色,白色,紅色,黃色,綠色
749,7,與我們熟知的一般銀行不同，經營股票、債券並提供併購諮詢等服務的金融機構是?,商業銀行,產業銀行,儲蓄銀行,特殊銀行,投資銀行
750,7,個人投資者為了購買股票而向證券公司借來的資金規模。,家庭債務,球柵陣列封裝,賣空,信用額度,信用貸款
751,7,弦樂三重奏是指小提琴、□□□和大提琴。,鋼琴,中提琴,長笛,喇叭,低音提琴
752,7,美國國家航空暨太空總署'的簡稱是?,NASA,Volt,Snips,Bolt Cutter,Vise Grip
753,7,創造出DOS、Windows等的Microsoft創始人是誰?,亞伯拉罕·林肯,比爾·蓋茲,卡洛斯·史林,弗拉迪米爾·普丁,華倫·巴菲特
754,7,全球暖化的原因'溫室效應'是什麼引起的?,氧,碳,氮,二氧化碳,氦
755,7,哪個大陸人口最多?,亞洲,歐洲,非洲,南美洲,北美洲
756,7,非常生氣的時候會咬□切□，□是哪個身體部位?,眼睛,嘴巴,牙齒,手,腳
757,7,12個月份中，2月共有幾天?,28,30,31,32,33
758,7,下列哪個不是水果?,蘋果,葡萄,水梨,橘子,茄子
759,7,美國的首都是?,紐約,舊金山,洛杉磯,華盛頓,費城
760,7,哪個成語的意思是未經慎重考慮就輕率地採取行動?,金蘭之交,輕?妄動,亡羊補牢,設身處地,有備無患
761,7,汽車的基本燃料是什麼?,芝麻油,食用油,潤滑油,汽油,機油
762,7,冬天下雪時，裝在汽車輪胎上的裝備是什麼?,煞車,雨刷,雪鏈,揚聲器,車燈
763,7,哪個不是冬季的水果?,橘子,蘋果,柚子,石榴,水蜜桃
764,7,身體不舒服時會去哪裡?,醫院,家裡,網咖,學校,補習班
765,7,視力不好的人會戴什麼?,蛙鏡,墨鏡,帽子,眼鏡,襪子
766,7,下列哪個是速食?,韓式定食,比目魚刺身,漢堡,菲力牛排,烤腸
767,7,天冷時為了讓手暖起來而戴的東西是什麼?,鞋子,手套,暖氣,衛生紙,塑膠
768,7,去捷運站可以搭乘什麼?,捷運,公車,汽車,飛機,滑板車
769,7,去計程車招呼站可以搭乘什麼?,腳踏車,計程車,卡車,摩托車,滑板
770,7,下雨時為了不要淋到雨，會用什麼東西?,雨傘,毛帽,針織衫,飛行夾克,破洞的雨傘
771,7,可以看見電腦畫面的機器叫做什麼?,電風扇,冷氣,鍵盤,滑鼠,螢幕
772,7,去機場可以搭乘什麼?,飛機,4輪摩托車,腳踏車,UFO,太空船
773,7,為了聽障者而用手部進行的動作叫做什麼?,對話,錄音,手語,跳舞,唱歌
774,7,小學一共要讀幾年?,3年,4年,5年,6年,7年
775,7,學校裡面的便利商店叫做什麼?,超市,Px,福利社,全聯,家樂福
776,7,婚禮時新娘穿的衣服叫做什麼?,運動服,西裝,制服,休閒服,婚紗
777,7,男生請女生嫁給自己叫做什麼?,分手,通報,演戲,求婚,拒絕
778,7,因身體不舒服而提早從學校或公司回家叫做什麼?,翹班翹課,缺席,裝病,早退,退學
779,7,職業是畫圖的人叫做什麼?,畫家,無業遊民,舞者,歌手,公司職員
780,7,自己出生的日子叫做什麼?,結婚紀念日,周歲,生日,新年,中秋節
781,7,鞋子會放在哪裡保管?,鞋櫃,書櫃,口袋,洗衣機,杯子
782,7,可以看到動物的園區叫做什麼?,侏儸紀公園,遊樂園,墓園,公園,動物園
783,7,可以戴在手腕上隨時看時間的東西叫做什麼?,掛鐘,時鐘,世界時鐘,手錶,腳錶
784,7,埋在地裡的炸彈，踩到會爆炸的東西叫做什麼?,地雷,一般炸彈,核彈,元氣彈,能量波
785,7,三角形的尺叫做什麼?,四角尺,直尺,三角尺,橡皮擦,帽子
786,7,下雨後天空出現七種顏色的光，這個現象叫做什麼?,雨傘,孔雀,雷陣雨,彩虹,橡皮擦
787,7,可以把髒衣服洗乾淨的家電叫做什麼?,電腦,手機,冷氣,加濕器,洗衣機
788,7,在沙漠中看到幻覺時，會說看到了什麼?,綠洲,海市蜃樓,駱駝,家,沙漠
789,7,人類生活不可或缺的東西是什麼?,氧氣,手機,電腦,吹風機,耳機
790,7,在高速公路上開車時，中間可以休息吃東西的地方叫做什麼?,休息站,收費站,臨時停車場,八角亭,馬路上
791,7,3月14日是什麼日子?,黑色情人節,光棍節,聖誕節,新年,白色情人節
792,7,視力不好的人會在眼角膜上戴什麼?,眼鏡,鏡片,隱形眼鏡,毛孔,油脂
793,7,蛋白質分解到最後會變成什麼?,脂肪,維他命,糖分,胺基酸,碳水化合物
794,7,下列哪個不是諾貝爾獎的獎項?,數學獎,物理學獎,生理學或醫學獎,經濟學獎,化學獎
795,7,荷蘭的首都是?,哥本哈根,里加,維爾紐斯,摩納哥,阿姆斯特丹
796,7,毛髮在哪一個季節生長最快?,春天,初春,夏天,秋天,冬天
797,7,日本的傳統慶典叫做什麼?,季,祭,記,計,濟
798,7,雷達是因為哪個動物的超音波而被發明?,蚊子,老鼠,蝙蝠,海豚,鯨魚
799,7,蚊子的幼蟲叫什麼?,孑孓,渦蟲,蠶寶寶,蛾,毛毛蟲
800,7,小提琴有幾根弦?,3根,4根,5根,6根,8根
801,7,哪個不是吃「番茄」的主要功效?,預防高血壓,預防癌症,防止老化,預防肥胖及便秘,預防動脈硬化
802,7,□□□計畫是指荷蘭藝術家弗洛倫泰因·霍夫曼製作的黃色充氣鴨子玩偶，輪流在全世界展出並傳達和平與幸福的訊息。這個玩偶叫做什麼?,土番鴨,唐老鴨,可達鴨,達菲鴨,黃色小鴨
803,7,木吉他有幾根弦?,4根,5根,6根,7根,8根
804,5,(2x3x4 + 102304) x 324234 x 0 = ?,23435323,48945,0,1,4
805,5,1234+98 = ?,1332,1322,1432,1422,1342
806,5,1654 - 48 =?,1606,1506,1596,1696,1616
807,5,62 x 35 = 2170。0.062 x 35 = ?,0.0217,0.217,2.17,21.7,217
808,5,90 x 9 x 10 x 100 = ?,810000,81000,1,8100,0
809,5,1 x 1 = ?,1,11,0,2,3
810,5,1 x 2 = ?,1,2,3,12,21
811,5,1 x 3 = ?,33,31,3,2,4
812,5,1 x 4 = ?,14,41,40,4,44
813,5,1 x 5 = ?,6,55,51,15,5
814,5,1 x 6 = ?,16,61,66,6,8
815,5,1 x 7 = ?,17,71,7,77,9
816,5,1 x 8 = ?,18,8,81,88,0
817,5,1 x 9 = ?,9,19,91,99,7
818,5,2 x 1 = ?,2,3,4,5,6
819,5,2 x 2 = ?,1,4,2,3,6
820,5,2 x 3 = ?,2,4,6,8,10
821,5,2 x 4 = ?,2,4,6,8,10
822,5,2 x 5 = ?,5,20,15,25,10
823,5,2 x 6 = ?,14,16,18,12,21
824,5,2 x 7 = ?,12,16,14,18,41
825,5,2 x 8 = ?,12,16,14,18,10
826,5,2 x 9 = ?,18,12,14,16,22
827,5,3 x 1 = ?,3,6,4,33,5
828,5,3 x 2 = ?,5,6,7,9,8
829,5,3 x 3 = ?,5,6,9,7,8
830,5,3 x 4 = ?,14,11,10,12,15
831,5,3 x 5 = ?,3,5,13,16,15
832,5,3 x 6 = ?,19,20,21,18,16
833,5,3 x 7 = ?,12,22,21,24,25
834,5,3 x 8 = ?,22,24,21,27,23
835,5,3 x 9 = ?,27,21,24,22,25
836,5,4 x 1 = ?,4,5,6,7,2
837,5,4 x 2 = ?,5,8,6,7,9
838,5,4 x 3 = ?,21,14,12,15,11
839,5,4 x 4 = ?,24,19,20,16,15
840,5,4 x 5 = ?,21,22,23,24,20
841,5,4 x 6 = ?,22,23,26,24,28
842,5,4 x 7 = ?,27,26,28,24,32
843,5,4 x 8 = ?,31,32,30,26,33
844,5,4 x 9 = ?,36,40,39,32,35
845,5,5 x 1 = ?,5,10,15,20,25
846,5,5 x 2 = ?,5,10,15,20,25
847,5,5 x 3 = ?,5,10,15,20,25
848,5,5 x 4 = ?,5,10,15,20,25
849,5,5 x 5 = ?,5,10,15,20,25
850,5,5 x 6 = ?,35,40,45,30,25
851,5,5 x 7 = ?,45,40,35,30,25
852,5,5 x 8 = ?,35,40,45,30,25
853,5,5 x 9 = ?,45,40,35,30,25
854,5,6 x 1 = ?,6,5,7,8,9
855,5,6 x 2 = ?,11,12,13,14,16
856,5,6 x 3 = ?,24,22,18,21,19
857,5,6 x 4 = ?,23,26,25,24,22
858,5,6 x 5 = ?,36,32,23,31,30
859,5,6 x 6 = ?,33,32,31,36,30
860,5,6 x 7 = ?,48,46,42,45,41
861,5,6 x 8 = ?,42,48,44,46,40
862,5,6 x 9 = ?,54,50,52,56,60
863,5,7 x 1 = ?,7,8,9,14,10
864,5,7 x 2 = ?,21,14,15,13,12
865,5,7 x 3 = ?,14,15,21,25,23
866,5,7 x 4 = ?,25,35,30,28,29
867,5,7 x 5 = ?,39,37,31,30,35
868,5,7 x 6 = ?,44,46,49,42,41
869,5,7 x 7 = ?,42,44,49,48,47
870,5,7 x 8 = ?,55,56,51,52,58
871,5,7 x 9 = ?,63,59,56,66,60
872,5,8 x 1 = ?,8,9,5,4,6
873,5,8 x 2 = ?,14,16,12,18,20
874,5,8 x 3 = ?,30,26,24,23,22
875,5,8 x 4 = ?,30,38,40,32,34
876,5,8 x 5 = ?,48,46,44,42,40
877,5,8 x 6 = ?,46,44,42,48,40
878,5,8 x 7 = ?,58,54,56,52,53
879,5,8 x 8 = ?,66,64,62,68,69
880,5,8 x 9 = ?,72,71,70,77,78
881,5,9 x 1 = ?,9,5,6,7,8
882,5,9 x 2 = ?,19,18,15,16,17
883,5,9 x 3 = ?,25,26,27,23,28
884,5,9 x 4 = ?,35,39,38,36,37
885,5,9 x 5 = ?,41,42,47,46,45
886,5,9 x 6 = ?,57,53,52,54,59
887,5,9 x 7 = ?,65,64,63,69,61
888,5,9 x 8 = ?,70,72,75,77,74
889,5,9 x 9 = ?,81,88,84,85,89
890,5,35 ÷ 7 = ?,5,4,3,2,1
891,5,11 ÷ 1 = ?,1,11,6,10,110
892,5,242 ÷ 11 = ?,21,20,22,23,24
893,5,240 ÷ 2 = ?,110,115,118,120,130
894,5,144 ÷ 3 = ?,47,45,44,46,48
895,5,777 ÷ 7 = ?,11,1111,777,111,7
896,5,256 ÷ 4 = ?,256,54,64,74,44
897,5,532 ÷ 7 = ?,74,76,73,72,75
898,5,75 ÷ 5 = ?,15,5,75,50,10
899,5,12 ÷ 2 = ?,6,2,4,8,12
900,5,96 ÷ 3 = ?,30,32,28,26,40
901,5,894 ÷ 6 = ?,139,147,149,157,167
902,5,752 ÷ 8 = ?,97,95,96,94,98
903,5,963 ÷ 9 = ?,119,109,99,129,107
904,5,243 ÷ 3 = ?,85,84,89,81,79
905,5,64÷ 8 = ?,5,6,8,7,9
906,5,32 ÷ 4 = ?,3,8,4,5,6
907,5,96 ÷ 6 = ?,16,12,13,14,19
908,5,( 2 + 4 ) x 30 = ?,180,170,160,122,64
909,5,2 x (5 + 10) = ?,30,100,25,20,50
910,5,(18 ÷ 3) + 5 = ?,11,2,3,53,9
911,5,30 + 36 + 7 = ?,73,63,69,67,74
912,5,15 + 16 + 17 = ?,48,33,31,47,57
913,5,21 + 22 + 27 = ?,70,50,60,80,90
914,5,30 + 57 - 33 = ?,54,120,44,24,87
915,5,78 - 48 + 17 = ?,47,30,65,61,95
916,5,1 + 2 + 3 + 4 + 5 - 10 = ?,5,2,3,4,0
917,5,50 - 2 x 10 = ?,30,480,498,58,38
918,5,4 < □ < 6 ， □ 位置的數字是？,5,4,6,2,7
919,5,1 x 1 x 1 x 1 x 0 = ?,0,1,11,111,1111
920,5,在 8 < □ < 10 中，應該放在 □ 位置的數字是？,9,8,10,11,7
921,5,9 + 5 x 3 = ?,24,42,32,14,15
922,5,36 ÷ 3 ÷ 2 ÷ 2 = ?,3,12,6,1,2
923,5,1 x 2 x 3 x 4 = ?,24,10,12,6,8
924,5,84 + 135 = ?,219,209,229,239,199
925,5,9 + 9 + 8 + 9 = ?,35,36,27,38,25
926,5,12 x 12 x 12 ÷ 12 = ?,144,12,1728,20736,132
927,5,1024 + 33 + 11 = ?,1068,1078,1058,968,1088
928,5,100 - 10 - 10 - 10 - 40 - 20 = ?,10,0,20,30,40
929,5,1024  x 1024 = ?,10485764,1048576,104855,10484,2048
930,5,對10000的說明中正確的是？,小於9,小於9999,小於99999,小於999,小於99
931,5,652000的正確讀法是？,六萬五千二百,六十萬五千二百,六十五萬兩千,六百五十萬兩千,六百五萬兩千
932,5,下面對奇數的說明中正確的是？,3的倍數,2的倍數,除以2，餘數是1,"1位元數的數字是0,1,3,5,7,9",除以2，餘數是0
933,5,下列哪一項是偶數？,奇數 - 奇數,偶數 + 1,奇數 x 奇數,奇數 x 偶數,奇數 x 奇數 - 偶數
934,5,下面因數最多的數是？,12,27,35,42,57
935,6,需要固定雙腳進行的冬季休閒運動是？,超級飛板,滑水板,滑雪板,單板滑雪,雪橇
936,6,高爾夫比賽球場一般有幾個洞？,10洞,17洞,15洞,18洞,20洞
937,6,籃球運動的發明者是？,詹姆士·奈史密斯,羅伯特·卡利,施洛斯·皮默思,邁克喬丹,史蒂文·威爾遜
938,6,有守門員的項目是？,足球,籃球,棒球,排球,撞球
939,6,以下不屬於奧運會正式項目的是？,柔道,劍道,武術,跆拳道,擊劍
940,6,下面不屬於格鬥運動的是？,相撲,拳擊,摔跤,橄欖球,綜合格鬥
941,6,冬季奧運會每幾年舉辦一次？,4年,2年,1年,3年,5年
942,6,利用球拍把羽毛球猛拍到對方區域的方法叫什麼？,猛扣,扣球,完成,打破,攻擊
943,6,橄欖球比賽上場選手有多少人？,20名,19名,17名,16名,15名
944,6,幾歲以上可以參加馬拉松比賽？,20歲,21歲,19歲,18歲,17歲
945,6,排球比賽上場人數是？,5名,6名,3名,4名,8名
946,6,保齡球比賽使用幾個球瓶？,10個,12個,9個,8個,15個
947,6,利用羽毛球進行的比賽是？,羽毛球,網球,乒乓球,棒球,撞球
948,6,踩著滑雪橇跳躍的項目是？,跳臺滑雪,空中跳躍,跳跳杆,空中回轉,空中滑雪
949,6,棒球比賽裡負責打球的選手是？,接手,外野手,內野手,投手,擊球手
950,6,棒球比賽裡，球被擊出牆外並得分是？,盜壘,安打,場外,出場,全壘打
951,6,棒球運動中，接投手投來的球的隊員是？,外野手,投手,捕手,內野手,擊球手
952,6,奧運五環旗代表什麼？,5枚獎牌,5名委員長,5個國家,5個項目,5個大洲
953,6,世界盃每隔幾年舉辦一次？,10年,2年,5年,4年,7年
954,6,柔道的宗主國是？,日本,泰國,韓國,中國北京,香港
955,6,在草坪或硬地上利用球拍讓小球過網的競技是什麼？,羽毛球,網球,棒球,躲避球,曲棍球
956,6,第一屆奧運會舉辦地是？,希臘雅典,法國巴黎,英國倫敦,韓國首爾,德國柏林
957,6,足球比賽有幾名選手上場？,12名,8名,10名,11名,7名
958,6,足球比賽裡用手碰球是什麼犯規？,手球,點球,任意球,高踢球,扶手求
959,6,足球比賽上半場是幾分鐘？,15分鐘,40分鐘,45分鐘,35分鐘,60分鐘
960,6,桌球雙打一隊是幾名選手上場？,1名,4名,2名,3名,5名
961,6,夏季奧運會每幾年舉辦一次？,1年,5年,4年,2年,3年
962,6,曲棍球比賽每隊上場幾名選手？,11名,10名,9名,15名,13名
963,6,非國際足聯組織的國際性足球比賽是？,勝者世界盃,盧瑟世界盃,比伯世界盃,FIFA世界盃,VIVA世界盃
964,6,下面介紹的個人球技是？利用腳部、膝蓋、腹部、胸部等部位控制滾來或飛來的足球,盤帶,停球,頭球,守球,鏟球
965,6,不屬於冬季奧運會比賽項目的是？,冰壺,跳台滑雪,足壘球,短道速滑,冬季兩項
966,6,曲棍球的起源國是？,古埃及和希臘,中世紀羅馬和蒙古,德國,俄羅斯,印加
967,6,跳水的起源國是？,德國,英國,美國,香港,孟加拉
968,6,不屬於柔道技術的是？,阻擋,袈裟固,足緘,橫四方固,逆十字絞
969,6,穿戴護具的兩名比賽者利用竹刀攻擊對方的有效攻擊部位決勝負的運動項目是？,劍道,強盜,擊劍,劍氣,斷鋼劍
970,6,通過調控姿勢和呼吸實現精神和諧統一，或為了獲得超自然力量而進行的印度傳統修行方法是？,瑜伽,丹田,妖術,姚伽,奧伽
971,6,不屬於瑜伽動作的是？,自由式,下犬式,低弓步式,三角式,戰士一式
972,6,第一個舉辦夏季奧運會的國家是？,希臘,法國,比利時,德國,英國
973,6,第一個舉辦冬季奧運會的國家是？,法國,瑞士,美國,義大利,加拿大
974,6,舉辦第一屆世界盃的國家是？,烏拉圭,韓國,義大利,法國,巴西
975,6,在桌子上利用球拍把球拍到對方台上的球類比賽。,桌球,網球,棒球,籃球,麵包王
976,6,桌球是哪一年被列入奧運會比賽專案的？,1988,1909,2004,1999,2001
977,6,棒球比賽中，擊球手稍微走出壘位牽制投手的是？,離壘,盜壘,網格,監視,捕手漏接
978,6,武術家李小龍創始的武術是？,截拳道,空手道,鐵拳道,合氣道,戰拳道
979,6,籃球比賽中，沒有肢體接觸的犯規時給對方邊線發球的是？,違例,阻擋犯規,打手犯規,推人犯規,把手犯規
980,6,籃球比賽中，爭奪投籃不中而反彈出來的球的技術是？,籃板球,藍框球,藍下球,搶籃球,爭籃球
981,6,籃球比賽中，靠近籃框下方單手將球放在籃框上的投籃方式是？,帶球上籃,原地投籃,跳投,灌籃,雙手投籃
982,6,比賽雙方各占球場的一方，用手把球從網上打來打去，讓球落在對方場地上的球類運動是？,排球,籃球,足球,棒球,高爾夫
983,6,排球比賽中，一隊最多能接觸幾次球？,3次,4次,2次,1次,5次
984,6,拿劍的兩位比賽者用「刺」或「劈」等技術決勝負的運動是？,擊劍,武士道,箭術,射箭,竹劍
985,6,用弓瞄準一定距離外的靶子射箭，根據射中的結果分勝負的運動是？,射箭,小弓,大弓,信天翁,十字弓
986,6,穿著冰鞋在冰面上較量速度的冰上運動是？,競速滑冰,花式滑冰,戰鬥滑冰,短距離滑冰,最佳滑冰
987,6,利用雪橇在結冰的賽道上滑行的比賽是？,雪車,溜冰,滑冰,跳臺滑雪,雪橇
988,6,發給奧運會參賽者第一名的獎牌是？,金牌,勤牌,鑽牌,鐵牌,錦牌
989,6,奧運會五環旗的顏色錯誤的是？,紫色,藍色,紅色,黑色,黃色
990,6,競技體操項目中錯誤的是？,地板,單槓,自由體操,平衡木,吊環
991,6,男生競技體操項目中錯誤的是？,高低杠,鞍馬,雙槓,吊環,單槓
992,6,女生競技體操項目中錯誤的是？,鞍馬,高低槓,跳馬,自由體操,平衡木
993,6,最初為跨過障礙物而使用，從19世紀開始變成一項體育運動。運動員雙手握住杆子進行助跑後，借助杆子撐地的反彈力量，使身體騰起躍過橫杆。請問這是什麼運動？,撐杆跳,跳遠,跨欄,鐵人賽,無障礙賽跑
