ID,_Description,_SubID,_Grid_Index,_Image_Setting,_SkillID
7273,?? ?? (??),506,62,0,5060050
7274,?? ?? (??),506,63,0,5060051
7275,?? ?? (??),506,64,0,5060052
7276,?? ?? (??),506,65,0,5060053
7277,?? ?? (??),506,66,0,5060054
7278,?? ?? (??),506,67,0,5060055
7279,?? ?? (??),506,68,0,5060056
7280,?? ?? (??),506,69,0,5060057
7281,?? ?? (??),506,70,0,5060058
7282,?? ?? (??),506,71,0,5060059
7283,?? ?? (??),506,72,0,5060060
7284,?? ?? (??),506,73,0,5060061
7285,?? ?? (??),506,74,0,0
7286,?? ?? (??),506,75,0,0
7287,?? ?? (??),506,76,0,0
7288,?? ?? (??),506,77,0,0
7289,?? ?? (??),506,78,0,0
7290,?? ?? (??),506,79,512,0
7291,?? ?? (??),506,80,512,0
7292,?? ?? (??),506,81,512,0
7293,?? ?? (??),506,82,512,0
7294,?? ?? (??),506,83,512,0
7295,?? ?? (??),506,84,512,0
7296,?? ?? (??),506,85,0,5060086
7297,?? ?? (??),506,86,0,5060087
7298,?? ?? (??),506,87,0,5060088
7299,?? ?? (??),506,88,0,5060089
7300,?? ?? (??),506,89,0,5060090
7301,?? ?? (??),506,90,0,5060091
7302,?? ?? (??),506,91,0,5060092
7303,?? ?? (??),506,92,0,5060093
7304,?? ?? (??),506,93,0,5060094
7305,?? ?? (??),506,94,0,5060095
7306,?? ?? (??),506,95,0,5060096
7307,?? ?? (??),506,96,0,5060097
7308,?? ?? (??),506,97,0,5060098
7309,?? ?? (??),506,98,0,5060099
7310,?? ?? (??),506,99,0,5060100
7311,?? ?? (??),506,100,0,5060101
7312,?? ?? (??),506,101,0,5060102
7313,?? ?? (??),506,102,0,5060103
7314,?? ?? (??),506,103,0,5060104
7315,?? ?? (??),506,104,0,5060105
7316,?? ?? (??),506,105,0,5060106
7317,?? ?? (??),506,106,0,5060107
7318,?? ?? (??),506,107,0,5060108
7319,?? ?? (??),506,108,0,5060109
7320,?? ?? (????),507,1,0,5000490
7321,?? ?? (????),507,2,0,0
7322,?? ?? (????),507,3,0,0
7323,?? ?? (????),507,4,0,0
7324,?? ?? (????),507,5,0,0
7325,?? ?? (????),507,6,0,0
7326,?? ?? (????),507,7,512,0
7327,?? ?? (????),507,8,512,0
7328,?? ?? (????),507,9,512,0
7329,?? ?? (????),507,10,512,0
7330,?? ?? (????),507,11,512,0
7331,?? ?? (????),507,12,512,0
7332,?? ?? (????),507,13,0,5070001
7333,?? ?? (????),507,14,0,5070002
7334,?? ?? (????),507,15,0,5070003
7335,?? ?? (????),507,16,0,5070004
7336,?? ?? (????),507,17,0,5070005
7337,?? ?? (????),507,18,0,5070006
7338,?? ?? (????),507,19,0,5070007
7339,?? ?? (????),507,20,0,5070008
7340,?? ?? (????),507,21,0,5070009
7341,?? ?? (????),507,22,0,5070010
7342,?? ?? (????),507,23,0,5070011
7343,?? ?? (????),507,24,0,5070012
7344,?? ?? (????),507,25,0,5070013
7345,?? ?? (????),507,26,0,5070014
7346,?? ?? (????),507,27,0,5070015
7347,?? ?? (????),507,28,0,5070016
7348,?? ?? (????),507,29,0,5070017
7349,?? ?? (????),507,30,0,5070018
7350,?? ?? (????),507,31,0,5070019
7351,?? ?? (????),507,32,0,5070020
7352,?? ?? (????),507,33,0,5070021
7353,?? ?? (????),507,34,0,5070022
7354,?? ?? (????),507,35,0,5070023
7355,?? ?? (????),507,36,0,5070024
7356,?? ?? (????),507,37,0,5070025
7357,?? ?? (????),507,38,0,5070026
7358,?? ?? (????),507,39,0,5070027
7359,?? ?? (????),507,40,0,5070028
7360,?? ?? (????),507,41,0,5070029
7361,?? ?? (????),507,42,0,5070030
7362,?? ?? (????),507,43,0,5070031
7363,?? ?? (????),507,44,0,5070032
7364,?? ?? (????),507,45,0,5070033
7365,?? ?? (????),507,46,0,5070034
7366,?? ?? (????),507,47,0,5070035
7367,?? ?? (????),507,48,0,5070036
7368,?? ?? (????),507,49,0,5070037
7369,?? ?? (????),507,50,0,0
7370,?? ?? (????),507,51,0,0
7371,?? ?? (????),507,52,0,0
7372,?? ?? (????),507,53,0,0
7373,?? ?? (????),507,54,0,0
7374,?? ?? (????),507,55,512,0
7375,?? ?? (????),507,56,512,0
7376,?? ?? (????),507,57,512,0
7377,?? ?? (????),507,58,512,0
7378,?? ?? (????),507,59,512,0
7379,?? ?? (????),507,60,512,0
7380,?? ?? (????),507,61,0,5070086
7381,?? ?? (????),507,62,0,5070087
7382,?? ?? (????),507,63,0,5070088
7383,?? ?? (????),507,64,0,5070089
7384,?? ?? (????),507,65,0,5070090
7385,?? ?? (????),507,66,0,5070091
7386,?? ?? (????),507,67,0,5070092
7387,?? ?? (????),507,68,0,5070093
7388,?? ?? (????),507,69,0,5070094
7389,?? ?? (????),507,70,0,5070095
7390,?? ?? (????),507,71,0,5070096
7391,?? ?? (????),507,72,0,5070097
7392,?? ?? (????),507,73,0,5070098
7393,?? ?? (????),507,74,0,5070099
7394,?? ?? (????),507,75,0,5070100
7395,?? ?? (????),507,76,0,5070101
7396,?? ?? (????),507,77,0,5070102
7397,?? ?? (????),507,78,0,5070103
7398,?? ?? (????),507,79,0,5070104
7399,?? ?? (????),507,80,0,5070105
7400,?? ?? (????),507,81,0,5070106
7401,?? ?? (????),507,82,0,5070107
7402,?? ?? (????),507,83,0,5070108
7403,?? ?? (????),507,84,0,5070109
7404,?? ?? (?),508,1,0,5000491
7405,?? ?? (?),508,2,0,0
7406,?? ?? (?),508,3,0,0
7407,?? ?? (?),508,4,0,0
7408,?? ?? (?),508,5,0,0
7409,?? ?? (?),508,6,0,0
7410,?? ?? (?),508,7,512,0
7411,?? ?? (?),508,8,512,0
7412,?? ?? (?),508,9,512,0
7413,?? ?? (?),508,10,512,0
7414,?? ?? (?),508,11,512,0
7415,?? ?? (?),508,12,512,0
7416,?? ?? (?),508,13,0,5080001
7417,?? ?? (?),508,14,0,5080002
7418,?? ?? (?),508,15,0,5080003
7419,?? ?? (?),508,16,0,5080004
7420,?? ?? (?),508,17,0,5080005
7421,?? ?? (?),508,18,0,5080006
7422,?? ?? (?),508,19,0,5080007
7423,?? ?? (?),508,20,0,5080008
7424,?? ?? (?),508,21,0,5080009
7425,?? ?? (?),508,22,0,5080010
7426,?? ?? (?),508,23,0,5080011
7427,?? ?? (?),508,24,0,5080012
7428,?? ?? (?),508,25,0,5080013
7429,?? ?? (?),508,26,0,5080014
7430,?? ?? (?),508,27,0,5080015
7431,?? ?? (?),508,28,0,5080016
7432,?? ?? (?),508,29,0,5080017
7433,?? ?? (?),508,30,0,5080018
7434,?? ?? (?),508,31,0,5080019
7435,?? ?? (?),508,32,0,5080020
7436,?? ?? (?),508,33,0,5080021
7437,?? ?? (?),508,34,0,5080022
7438,?? ?? (?),508,35,0,5080023
7439,?? ?? (?),508,36,0,5080024
7440,?? ?? (?),508,37,0,5080025
7441,?? ?? (?),508,38,0,5080026
7442,?? ?? (?),508,39,0,5080027
7443,?? ?? (?),508,40,0,5080028
7444,?? ?? (?),508,41,0,5080029
7445,?? ?? (?),508,42,0,5080030
7446,?? ?? (?),508,43,0,5080031
7447,?? ?? (?),508,44,0,5080032
7448,?? ?? (?),508,45,0,5080033
7449,?? ?? (?),508,46,0,5080034
7450,?? ?? (?),508,47,0,5080035
7451,?? ?? (?),508,48,0,5080036
7452,?? ?? (?),508,49,0,5080037
7453,?? ?? (?),508,50,0,5080038
7454,?? ?? (?),508,51,0,5080039
7455,?? ?? (?),508,52,0,5080040
7456,?? ?? (?),508,53,0,5080041
7457,?? ?? (?),508,54,0,5080042
7458,?? ?? (?),508,55,0,5080043
7459,?? ?? (?),508,56,0,5080044
7460,?? ?? (??),509,1,0,5000492
7461,?? ?? (??),509,2,0,0
7462,?? ?? (??),509,3,0,0
7463,?? ?? (??),509,4,0,0
7464,?? ?? (??),509,5,0,0
7465,?? ?? (??),509,6,0,0
7466,?? ?? (??),509,7,512,0
7467,?? ?? (??),509,8,512,0
7468,?? ?? (??),509,9,512,0
7469,?? ?? (??),509,10,512,0
7470,?? ?? (??),509,11,512,0
7471,?? ?? (??),509,12,512,0
7472,?? ?? (??),509,13,0,5090001
7473,?? ?? (??),509,14,0,5090002
7474,?? ?? (??),509,15,0,5090003
7475,?? ?? (??),509,16,0,5090004
7476,?? ?? (??),509,19,0,5090011
7477,?? ?? (??),509,20,0,5090012
7478,?? ?? (??),509,21,0,5090013
7479,?? ?? (??),509,22,0,5090014
7480,???,7401,3,0,1803507
7481,???,7401,8,0,1803503
7482,???,7401,10,0,1803500
7483,???,7401,13,0,1803501
7484,???,7401,17,0,1803506
7485,???,7401,20,0,1803504
7486,???,7401,22,0,1803505
7487,???,7401,27,0,1803502
7488,???,7401,33,0,1803508
7489,???,7401,6,0,3120074
7490,???,7401,0,0,0
7491,???,7401,0,0,0
7492,???,7401,0,0,0
7493,???,7401,0,0,0
7494,???,7401,0,0,0
7495,???,7401,0,0,0
7496,???,7401,0,0,0
7497,???,7401,0,0,0
7498,???,7401,0,0,0
7499,???,7401,0,0,0
7500,???,7401,0,0,0
7501,???,7401,0,0,0
7502,???,7401,0,0,0
7503,???,7401,0,0,0
7504,???,7401,0,0,0
7505,???,7401,0,0,0
7506,???,7401,0,0,0
7507,???,7401,0,0,0
7508,???,7401,0,0,0
7509,???,7401,0,0,0
7510,???,7401,0,0,0
7511,???,7401,0,0,0
7512,???,7401,0,0,0
7513,???,7401,0,0,0
7514,???_?? ????,7402,1,0,8008601
7515,???_?? ????,7402,8,0,2507402
7516,???_?? ????,7402,9,0,2507403
7517,???_?? ????,7402,10,0,2507404
7518,???_?? ????,7402,11,0,2507405
7519,???_?? ????,7402,12,0,2507406
7520,???_?? ????,7402,13,0,8008602
7521,???_?? ????,7402,20,0,2507407
7522,???_?? ????,7402,21,0,2507408
7523,???_?? ????,7402,22,0,2507409
7524,???_?? ????,7402,23,0,2507410
7525,???_?? ????,7402,24,0,2507411
7526,???_?? ????,7402,25,0,8008603
7527,???_?? ????,7402,0,0,0
7528,???_?? ????,7402,32,0,2507412
7529,???_?? ????,7402,33,0,2507413
7530,???_?? ????,7402,34,0,2507414
7531,???_?? ????,7402,35,0,2507415
7532,???_?? ????,7402,36,0,2507416
7533,???_?? ????,7402,37,0,8008604
7534,???_?? ????,7402,44,0,2507418
7535,???_?? ????,7402,45,0,2507419
7536,???_?? ????,7402,46,0,2507420
7537,???_?? ????,7402,47,0,2507421
7538,???_?? ????,7402,48,0,2507422
7539,???_?? ????,7403,1,0,8008601
7540,???_?? ????,7403,8,0,2507423
7541,???_?? ????,7403,9,0,2507424
7542,???_?? ????,7403,10,0,2507425
7543,???_?? ????,7403,13,0,8008602
7544,???_?? ????,7403,20,0,2507426
7545,???_?? ????,7403,21,0,2507427
7546,???_?? ????,7403,22,0,2507428
7547,???_?? ????,7403,25,0,8008603
7548,???_?? ????,7403,32,0,2507429
7549,???_?? ????,7403,33,0,2507430
7550,???_?? ????,7403,34,0,2507431
7551,???_?? ????,7403,37,0,8008604
7552,???_?? ????,7403,44,0,2507432
7553,???_?? ????,7404,1,0,8008601
7554,???_?? ????,7404,8,0,2507433
7555,???_?? ????,7404,9,0,2507434
7556,???_?? ????,7404,10,0,2507435
7557,???_?? ????,7404,13,0,8008602
7558,???_?? ????,7404,20,0,2507436
7559,???_?? ????,7404,21,0,2507437
7560,???_?? ????,7404,25,0,8008603
7561,???_?? ????,7404,32,0,2507438
7562,???_?? ????,7404,33,0,2507439
7563,???_?? ????,7404,34,0,2507440
7564,???_?? ????,7404,35,0,0
7565,???_?? ????,7404,37,0,8008604
7566,???_?? ????,7404,44,0,2507443
7567,???_?? ????,7404,45,0,5000955
7568,???_?? ????,7404,46,0,2507441
7569,???_?? ????,7404,47,0,2507442
7570,???_??,7405,2,8,6100101
7571,???_??,7405,4,4,6100102
7572,???_??,7405,8,8,6100103
7573,???_??,7405,10,4,6100104
7574,???_??,7405,14,8,6100105
7575,???_??,7405,16,4,6100106
7576,???_??,7405,21,0,6100107
7577,???_??,7405,26,8,6100108
7578,???_??,7405,28,4,6100109
7579,???_??,7405,33,0,6100110
7580,???_??,7405,38,8,6100120
7581,???_??,7405,40,4,6100121
7582,???_??,7405,45,0,6100122
7583,???_??,7405,50,8,6100123
7584,???_??,7405,52,4,6100124
7585,???_??,7405,57,0,6100125
7586,???_??,7405,62,8,6100126
7587,???_??,7405,64,4,6100127
7588,???_??,7405,69,0,6100128
7589,???_??,7405,3,512,0
7590,???_??,7405,9,512,0
7591,???_??,7405,15,512,0
7592,???_??,7405,27,512,0
7593,???_??,7405,39,512,0
7594,???_??,7405,51,512,0
7595,???_??,7405,63,512,0
7596,???_??,7405,0,0,0
7597,???_??,7405,0,0,0
7598,???_??,7405,0,0,0
7599,???_??,7405,0,0,0
7600,???_??,7405,0,0,0
7601,???_??,7405,0,0,0
7602,???_??,7405,0,0,0
7603,???_??,7405,0,0,0
7604,???_??,7405,0,0,0
7605,???_??,7405,0,0,0
7606,???_??,7405,0,0,0
7607,???_?? ??,7406,2,8,6100129
7608,???_?? ??,7406,3,512,0
7609,???_?? ??,7406,4,4,6100130
7610,???_?? ??,7406,9,0,6100131
7611,???_?? ??,7406,14,8,6100132
7612,???_?? ??,7406,15,512,0
7613,???_?? ??,7406,16,4,6100133
7614,???_?? ??,7406,21,0,6100134
7615,???_?? ??,7406,26,8,6100135
7616,???_?? ??,7406,27,512,0
7617,???_?? ??,7406,28,4,6100136
7618,???_?? ??,7406,33,0,6100137
7619,???_?? ??,7406,38,8,6100138
7620,???_?? ??,7406,39,512,0
7621,???_?? ??,7406,40,4,6100139
7622,???_?? ??,7406,45,0,6100140
7623,???_?? ??,7406,50,8,6100141
7624,???_?? ??,7406,51,512,0
7625,???_?? ??,7406,52,4,6100142
7626,???_?? ??,7406,57,0,6100143
7627,???_?? ??,7406,62,0,6100144
7628,???_?? ??,7406,63,0,6100145
7629,???_?? ??,7406,64,0,6100146
7630,????,7501,1,0,0
7631,????,7501,2,0,0
7632,????,7501,3,0,1803701
7633,????,7501,4,0,0
7634,????,7501,5,0,0
7635,????,7501,6,0,0
7636,????,7501,7,0,0
7637,????,7501,8,0,1803707
7638,????,7501,9,0,1803706
7639,????,7501,10,0,1803702
7640,????,7501,11,0,0
7641,????,7501,12,0,0
7642,????,7501,13,0,1803700
7643,????,7501,14,0,1803705
7644,????,7501,15,0,1803708
7645,????,7501,16,0,1803704
7646,????,7501,17,0,1803703
7647,????,7501,18,0,0
7648,????,7501,19,0,0
7649,????,7501,20,0,0
7650,????,7501,21,1024,0
7651,????,7501,22,0,0
7652,????,7501,23,0,0
7653,????,7501,24,0,0
7654,????,7501,25,0,0
7655,????,7501,26,0,0
7656,????,7501,27,0,1803709
7657,????,7501,28,0,0
7658,????,7501,29,0,0
7659,????,7501,30,0,0
7660,????,7501,31,0,0
7661,????,7501,32,0,0
7662,????,7501,33,128,3120075
7663,????,7501,34,4,3121075
7664,????,7501,0,0,0
7665,????,7501,0,0,0
7666,????,7501,0,0,0
7667,????,7501,0,0,0
7668,????,7501,0,0,0
7669,????,7501,0,0,0
7670,????,7501,0,0,0
7671,????,7501,0,0,0
7672,????,7501,0,0,0
7673,????,7501,0,0,0
7674,????,7501,0,0,0
7675,????,7501,0,0,0
7676,????,7501,0,0,0
7677,????,7501,0,0,0
7678,????,7501,0,0,0
7679,????,7501,0,0,0
7680,????,7501,0,0,0
7681,????,7501,0,0,0
7682,????,7501,0,0,0
7683,????,7501,0,0,0
7684,????,7501,0,0,0
7685,????,7501,0,0,0
7686,????,7501,0,0,0
7687,????_?? ????,7502,1,0,8008701
7688,????_?? ????,7502,8,0,2507502
7689,????_?? ????,7502,9,0,2507503
7690,????_?? ????,7502,10,0,2507504
7691,????_?? ????,7502,11,0,2507505
7692,????_?? ????,7502,12,0,2507506
7693,????_?? ????,7502,13,0,8008702
7694,????_?? ????,7502,20,0,2507507
7695,????_?? ????,7502,21,0,2507508
7696,????_?? ????,7502,22,0,2507509
7697,????_?? ????,7502,23,0,2507510
7698,????_?? ????,7502,24,0,2507511
7699,????_?? ????,7502,25,0,8008703
7700,????_?? ????,7502,0,0,0
7701,????_?? ????,7502,32,0,2507512
7702,????_?? ????,7502,33,0,2507513
7703,????_?? ????,7502,34,0,2507514
7704,????_?? ????,7502,35,0,2507515
7705,????_?? ????,7502,36,0,2507516
7706,????_?? ????,7502,37,0,8008704
7707,????_?? ????,7502,44,0,2507518
7708,????_?? ????,7502,45,0,2507519
7709,????_?? ????,7502,46,0,2507520
7710,????_?? ????,7502,47,0,2507521
7711,????_?? ????,7502,48,0,2507522
7712,????_?? ????,7503,1,0,8008701
7713,????_?? ????,7503,8,0,2507523
7714,????_?? ????,7503,9,0,2507524
7715,????_?? ????,7503,10,0,2507525
7716,????_?? ????,7503,13,0,8008702
7717,????_?? ????,7503,20,0,2507526
7718,????_?? ????,7503,21,0,2507527
7719,????_?? ????,7503,22,0,2507528
7720,????_?? ????,7503,25,0,8008703
7721,????_?? ????,7503,32,0,2507529
7722,????_?? ????,7503,33,0,2507530
7723,????_?? ????,7503,34,0,2507531
7724,????_?? ????,7503,37,0,8008704
7725,????_?? ????,7503,44,0,2507532
7726,????_?? ????,7504,1,0,8008701
7727,????_?? ????,7504,8,0,2507533
7728,????_?? ????,7504,9,0,2507534
7729,????_?? ????,7504,10,0,2507535
7730,????_?? ????,7504,13,0,8008702
7731,????_?? ????,7504,20,0,2507536
7732,????_?? ????,7504,21,0,2507537
7733,????_?? ????,7504,25,0,8008703
7734,????_?? ????,7504,32,0,2507538
7735,????_?? ????,7504,33,0,2507539
7736,????_?? ????,7504,34,0,2507540
7737,????_?? ????,7504,35,0,0
7738,????_?? ????,7504,37,0,8008704
7739,????_?? ????,7504,44,0,2507543
7740,????_?? ????,7504,45,0,5000956
7741,????_?? ????,7504,46,0,2507541
7742,????_?? ????,7504,47,0,2507542
7743,????_??,7505,2,8,6100101
7744,????_??,7505,4,4,6100102
7745,????_??,7505,8,8,6100103
7746,????_??,7505,10,4,6100104
7747,????_??,7505,14,8,6100105
7748,????_??,7505,16,4,6100106
7749,????_??,7505,21,0,6100107
7750,????_??,7505,26,8,6100108
7751,????_??,7505,28,4,6100109
7752,????_??,7505,33,0,6100110
7753,????_??,7505,38,8,6100120
7754,????_??,7505,40,4,6100121
7755,????_??,7505,45,0,6100122
7756,????_??,7505,50,8,6100123
7757,????_??,7505,52,4,6100124
7758,????_??,7505,57,0,6100125
7759,????_??,7505,62,8,6100126
7760,????_??,7505,64,4,6100127
7761,????_??,7505,69,0,6100128
7762,????_??,7505,3,512,0
7763,????_??,7505,9,512,0
7764,????_??,7505,15,512,0
7765,????_??,7505,27,512,0
7766,????_??,7505,39,512,0
7767,????_??,7505,51,512,0
7768,????_??,7505,63,512,0
7769,????_??,7505,0,0,0
7770,????_??,7505,0,0,0
7771,????_??,7505,0,0,0
7772,????_??,7505,0,0,0
7773,????_??,7505,0,0,0
7774,????_??,7505,0,0,0
7775,????_??,7505,0,0,0
7776,????_??,7505,0,0,0
7777,????_??,7505,0,0,0
7778,????_??,7505,0,0,0
7779,????_??,7505,0,0,0
7780,????_?? ??,7506,2,8,6100129
7781,????_?? ??,7506,3,512,0
7782,????_?? ??,7506,4,4,6100130
7783,????_?? ??,7506,9,0,6100131
7784,????_?? ??,7506,14,8,6100132
7785,????_?? ??,7506,15,512,0
7786,????_?? ??,7506,16,4,6100133
7787,????_?? ??,7506,21,0,6100134
7788,????_?? ??,7506,26,8,6100135
7789,????_?? ??,7506,27,512,0
7790,????_?? ??,7506,28,4,6100136
7791,????_?? ??,7506,33,0,6100137
7792,????_?? ??,7506,38,8,6100138
7793,????_?? ??,7506,39,512,0
7794,????_?? ??,7506,40,4,6100139
7795,????_?? ??,7506,45,0,6100140
7796,????_?? ??,7506,50,8,6100141
7797,????_?? ??,7506,51,512,0
7798,????_?? ??,7506,52,4,6100142
7799,????_?? ??,7506,57,0,6100143
7800,????_?? ??,7506,62,0,6100144
7801,????_?? ??,7506,63,0,6100145
7802,????_?? ??,7506,64,0,6100146
7803,???? ?? ??,2801,67,0,6100147
7804,???? ?? ??,2801,68,0,6100148
7805,???? ?? ??,2801,69,0,6100149
7806,???? ?? ??,2801,70,0,6100150
7807,???? ?? ??,2801,71,0,6100151
7808,???? ?? ??,2801,75,0,6100152
7809,???? ?? ??,2802,67,0,6100147
7810,???? ?? ??,2802,68,0,6100148
7811,???? ?? ??,2802,69,0,6100149
7812,???? ?? ??,2802,70,0,6100150
7813,???? ?? ??,2802,71,0,6100151
7814,???? ?? ??,2802,75,0,6100152
7815,????? ?? ??,2803,67,0,6100147
7816,????? ?? ??,2803,68,0,6100148
7817,????? ?? ??,2803,69,0,6100149
7818,????? ?? ??,2803,70,0,6100150
7819,????? ?? ??,2803,71,0,6100151
7820,????? ?? ??,2803,75,0,6100152
7821,???? ?? ??,2804,67,0,6100147
7822,???? ?? ??,2804,68,0,6100148
7823,???? ?? ??,2804,69,0,6100149
7824,???? ?? ??,2804,70,0,6100150
7825,???? ?? ??,2804,71,0,6100151
7826,???? ?? ??,2804,75,0,6100152
7827,????? ?? ??,2805,67,0,6100147
7828,????? ?? ??,2805,68,0,6100148
7829,????? ?? ??,2805,69,0,6100149
7830,????? ?? ??,2805,70,0,6100150
7831,????? ?? ??,2805,71,0,6100151
7832,????? ?? ??,2805,75,0,6100152
7833,????? ?? ??,2806,67,0,6100147
7834,????? ?? ??,2806,68,0,6100148
7835,????? ?? ??,2806,69,0,6100149
7836,????? ?? ??,2806,70,0,6100150
7837,????? ?? ??,2806,71,0,6100151
7838,????? ?? ??,2806,75,0,6100152
7839,????? ?? ??,2807,67,0,6100147
7840,????? ?? ??,2807,68,0,6100148
7841,????? ?? ??,2807,69,0,6100149
7842,????? ?? ??,2807,70,0,6100150
7843,????? ?? ??,2807,71,0,6100151
7844,????? ?? ??,2807,75,0,6100152
7845,???? ?? ??,2808,67,0,6100147
7846,???? ?? ??,2808,68,0,6100148
7847,???? ?? ??,2808,69,0,6100149
7848,???? ?? ??,2808,70,0,6100150
7849,???? ?? ??,2808,71,0,6100151
7850,???? ?? ??,2808,75,0,6100152
7851,???? ?? ??,2809,67,0,6100147
7852,???? ?? ??,2809,68,0,6100148
7853,???? ?? ??,2809,69,0,6100149
7854,???? ?? ??,2809,70,0,6100150
7855,???? ?? ??,2809,71,0,6100151
7856,???? ?? ??,2809,75,0,6100152
7857,??? ?? ??,2810,67,0,6100147
7858,??? ?? ??,2810,68,0,6100148
7859,??? ?? ??,2810,69,0,6100149
7860,??? ?? ??,2810,70,0,6100150
7861,??? ?? ??,2810,71,0,6100151
7862,??? ?? ??,2810,75,0,6100152
7863,?? ?? ??,2811,67,0,6100147
7864,?? ?? ??,2811,68,0,6100148
7865,?? ?? ??,2811,69,0,6100149
7866,?? ?? ??,2811,70,0,6100150
7867,?? ?? ??,2811,71,0,6100151
7868,?? ?? ??,2811,75,0,6100152
7869,??? ?? ??,2812,67,0,6100147
7870,??? ?? ??,2812,68,0,6100148
7871,??? ?? ??,2812,69,0,6100149
7872,??? ?? ??,2812,70,0,6100150
7873,??? ?? ??,2812,71,0,6100151
7874,??? ?? ??,2812,75,0,6100152
7875,???? ?? ??,2813,67,0,6100147
7876,???? ?? ??,2813,68,0,6100148
7877,???? ?? ??,2813,69,0,6100149
7878,???? ?? ??,2813,70,0,6100150
7879,???? ?? ??,2813,71,0,6100151
7880,???? ?? ??,2813,75,0,6100152
7881,????? ?? ??,2814,67,0,6100147
7882,????? ?? ??,2814,68,0,6100148
7883,????? ?? ??,2814,69,0,6100149
7884,????? ?? ??,2814,70,0,6100150
7885,????? ?? ??,2814,71,0,6100151
7886,????? ?? ??,2814,75,0,6100152
7887,???? ?? ??,2815,67,0,6100147
7888,???? ?? ??,2815,68,0,6100148
7889,???? ?? ??,2815,69,0,6100149
7890,???? ?? ??,2815,70,0,6100150
7891,???? ?? ??,2815,71,0,6100151
7892,???? ?? ??,2815,75,0,6100152
7893,????? ?? ??,2816,67,0,6100147
7894,????? ?? ??,2816,68,0,6100148
7895,????? ?? ??,2816,69,0,6100149
7896,????? ?? ??,2816,70,0,6100150
7897,????? ?? ??,2816,71,0,6100151
7898,????? ?? ??,2816,75,0,6100152
7899,????? ?? ??,2817,67,0,6100147
7900,????? ?? ??,2817,68,0,6100148
7901,????? ?? ??,2817,69,0,6100149
7902,????? ?? ??,2817,70,0,6100150
7903,????? ?? ??,2817,71,0,6100151
7904,????? ?? ??,2817,75,0,6100152
7905,??? ?? ??,2818,67,0,6100147
7906,??? ?? ??,2818,68,0,6100148
7907,??? ?? ??,2818,69,0,6100149
7908,??? ?? ??,2818,70,0,6100150
7909,??? ?? ??,2818,71,0,6100151
7910,??? ?? ??,2818,75,0,6100152
7911,???? ? ?? ??,2819,67,0,6100147
7912,???? ? ?? ??,2819,68,0,6100148
7913,???? ? ?? ??,2819,69,0,6100149
7914,???? ? ?? ??,2819,70,0,6100150
7915,???? ? ?? ??,2819,71,0,6100151
7916,???? ? ?? ??,2819,75,0,6100152
7917,????? ?? ??,2820,67,0,6100147
7918,????? ?? ??,2820,68,0,6100148
7919,????? ?? ??,2820,69,0,6100149
7920,????? ?? ??,2820,70,0,6100150
7921,????? ?? ??,2820,71,0,6100151
7922,????? ?? ??,2820,75,0,6100152
7923,????? ?? ??,2821,67,0,6100147
7924,????? ?? ??,2821,68,0,6100148
7925,????? ?? ??,2821,69,0,6100149
7926,????? ?? ??,2821,70,0,6100150
7927,????? ?? ??,2821,71,0,6100151
7928,????? ?? ??,2821,75,0,6100152
7929,?? ?? ??,2822,67,0,6100147
7930,?? ?? ??,2822,68,0,6100148
7931,?? ?? ??,2822,69,0,6100149
7932,?? ?? ??,2822,70,0,6100150
7933,?? ?? ??,2822,71,0,6100151
7934,?? ?? ??,2822,75,0,6100152
7935,??? ?? ??,2823,67,0,6100147
7936,??? ?? ??,2823,68,0,6100148
7937,??? ?? ??,2823,69,0,6100149
7938,??? ?? ??,2823,70,0,6100150
7939,??? ?? ??,2823,71,0,6100151
7940,??? ?? ??,2823,75,0,6100152
7941,??? ?? ??,2824,67,0,6100147
7942,??? ?? ??,2824,68,0,6100148
7943,??? ?? ??,2824,69,0,6100149
7944,??? ?? ??,2824,70,0,6100150
7945,??? ?? ??,2824,71,0,6100151
7946,??? ?? ??,2824,75,0,6100152
7947,????? ?? ??,2825,67,0,6100147
7948,????? ?? ??,2825,68,0,6100148
7949,????? ?? ??,2825,69,0,6100149
7950,????? ?? ??,2825,70,0,6100150
7951,????? ?? ??,2825,71,0,6100151
7952,????? ?? ??,2825,75,0,6100152
7953,???? ?? ??,2826,67,0,6100147
7954,???? ?? ??,2826,68,0,6100148
7955,???? ?? ??,2826,69,0,6100149
7956,???? ?? ??,2826,70,0,6100150
7957,???? ?? ??,2826,71,0,6100151
7958,???? ?? ??,2826,75,0,6100152
7959,????? ?? ??,2827,67,0,6100147
7960,????? ?? ??,2827,68,0,6100148
7961,????? ?? ??,2827,69,0,6100149
7962,????? ?? ??,2827,70,0,6100150
7963,????? ?? ??,2827,71,0,6100151
7964,????? ?? ??,2827,75,0,6100152
7965,??? ?? ??,7406,67,0,6100147
7966,??? ?? ??,7406,68,0,6100148
7967,??? ?? ??,7406,69,0,6100149
7968,??? ?? ??,7406,70,0,6100150
7969,??? ?? ??,7406,71,0,6100151
7970,??? ?? ??,7406,75,0,6100152
7971,???? ?? ??,7506,67,0,6100147
7972,???? ?? ??,7506,68,0,6100148
7973,???? ?? ??,7506,69,0,6100149
7974,???? ?? ??,7506,70,0,6100150
7975,???? ?? ??,7506,71,0,6100151
7976,???? ?? ??,7506,75,0,6100152
7977,???_? ????,7601,1,0,0
