ID,_MobID,_StatusType1,_StatusValue1,_StatusType2,_StatusValue2,_StatusType3,_StatusValue3,_StatusType4,_StatusValue4,_Category,_Type,_Image,_ImageIndex,_ImagePosS_X,_ImagePosS_Y,_DisableFXGID,_FrontFXGID,_BackFXGID,_OpenLV,_OpenHP,_Kind,_Area,_ActiveFXGID,_ActiveSoundID,_Des,_Show
1081,810009495,14,10,0,0,0,0,0,0,14,3,30013194,1,0,0,0,16255,0,1,1,1,188,16251,2248,棲息於底波拉的鼬科動物。曾經十分順從人類，但自從戴伊墨斯教團的狂信徒將之帶走又再次放回後，性格便有所轉變。喜歡用手裡拿著的冰塊捶打自己不喜歡的對象。,1
1082,810009496,22,10,0,0,0,0,0,0,14,3,30013194,2,0,0,0,16255,0,1,1,1,188,16251,2248,棲息於底波拉的鼬科動物。曾經十分順從人類，但自從戴伊墨斯教團的狂信徒將之帶走又再次放回後，性格便有所轉變。隨身攜帶的沙丁魚既是他愛惜的食物，也是攻擊時的好朋友。,1
1083,810009497,26,10,0,0,0,0,0,0,14,3,30013191,3,0,0,0,16255,0,1,1,1,188,16251,2248,據說是居住在回音之泉的精靈們因無法忍受孤獨而製作的雪人。眾所周知，這在雪人之間十分平凡。正在逐漸移動，並將碰觸到的事物凍結。,1
1084,810009498,70,10,0,0,0,0,0,0,14,3,30013192,2,0,0,0,16255,0,1,1,1,188,16251,2248,數百年前，曾使用冰劍與盾牌的格爾答女戰士，受到了戴伊墨斯教團的再造。目前正在假扮人類來欺騙對方，並以盜取靈魂的惡魔之名，默默無聞地擾亂著底波拉雪原。,1
1085,810009499,18,10,0,0,0,0,0,0,14,3,30013190,3,0,0,0,16255,0,1,1,2,188,16251,2248,從暗黑戰爭時期開始便出現在人類面前的黑暗精靈。據說，他們會摘下蒙住雙眼的眼罩，為視線交會的對象帶來某種永恆的情感。至於是哪種情感，則是秘密。提醒一句，千萬不要因為好奇心而隨意追逐娜爾克。,1
1086,810009500,14,20,0,0,0,0,0,0,20,3,30013194,4,0,0,0,16255,0,1,1,1,189,16251,2248,據說原先是格爾答的居民，但由於受到束縛，導致生命力量流失且靈魂無法回歸，因而最終成為了怪物。無法解開自己身上的束縛，似乎讓他留下了遺憾。,1
1087,810009501,14,20,0,0,0,0,0,0,20,3,30013195,1,0,0,0,16255,0,1,1,1,189,16251,2248,據說原先是格爾答的居民，但由於受到束縛，導致生命力量流失且靈魂無法回歸，因而最終成為了怪物。有傳聞說，由於無法認出心愛之人，因此冰凍的手臂便刺穿了對方的心臟。,1
1088,810009502,22,20,0,0,0,0,0,0,20,3,30013195,2,0,0,0,16255,0,1,1,1,189,16251,2248,據說原先是格爾答的居民，但由於受到束縛，導致生命力量流失且靈魂無法回歸，因而最終成為了怪物。即使經過漫長時間，遭受汙染的肉體也依然無法恢復，因此逐漸讓周圍染上了邪惡氣息。,1
1089,810009503,22,20,0,0,0,0,0,0,20,3,30013191,1,0,0,0,16255,0,1,1,1,189,16251,2248,從暗黑戰爭時期開始便出現在人類面前的黑暗精靈。據說，他們會摘下蒙住雙眼的眼罩，為視線交會的對象帶來某種絕望。儘管絕望的種類因人而異，但大致上都與痛苦無異。,1
1090,810009504,455,5,0,0,0,0,0,0,20,2,30013175,10,64,106,0,16255,0,1,1,1,189,16251,2248,據說是玫瑰園的某個惡魔豢養的小魔獸。在底波拉雪原挖地打滾後，鬃毛因此染成了銀灰色。如果因為可愛就抱著到處走，靈魂可能會被吃掉。咿咿，該摸摸他嗎…,1
1091,810009505,455,5,0,0,0,0,0,0,20,3,30013193,4,0,0,0,16255,0,1,1,2,189,16251,2248,凝聚彷彿能讓人看見地獄的紫色火花，形成狐狸樣貌的特別動物。不知道是什麼原因，巨大的冰槍貫穿了他的身體。,1
1092,810009506,14,25,0,0,0,0,0,0,20,3,30013194,3,0,0,0,16255,0,1,1,1,190,16251,2248,棲息於底波拉的鼬科動物。曾經十分順從人類，但自從戴伊墨斯教團的狂信徒將之帶走又再次放回後，性格便有所轉變。使用不知道裡面裝了什麼的水槍攻擊敵人。,1
1093,810009507,14,25,0,0,0,0,0,0,20,3,30013191,4,0,0,0,16255,0,1,1,1,190,16251,2248,據說是居住在回音之泉的精靈們因無法忍受孤獨而製作的雪人。在雪人之間，如果不好好打扮，即使融化也無妨。他們似乎覺得除了自己以外，所有人都很俗氣。,1
1094,810009508,14,25,0,0,0,0,0,0,20,3,30013192,1,0,0,0,16255,0,1,1,1,190,16251,2248,據說是居住在回音之泉的精靈們因無法忍受孤獨而製作的雪人。出自脾氣不好的精靈手藝，因此習慣先以不善的眼神注視，接著再用手裡拿著的木柴捶打對方。,1
1095,810009509,22,25,0,0,0,0,0,0,20,3,30013192,3,0,0,0,16255,0,1,1,1,190,16251,2248,數百年前，曾使用冰槍的格爾答女戰士，受到了戴伊墨斯教團的再造。目前正在假扮人類來欺騙對方，並成為盜取靈魂的惡魔，覬覦著所有生命的心臟。,1
1096,810009510,22,25,0,0,0,0,0,0,20,3,30013192,4,0,0,0,16255,0,1,1,1,190,16251,2248,數百年前，曾使用冰箭與弓的格爾答女戰士，受到了戴伊墨斯教團的再造。妄想著底波拉的生命全部都是敵人，並試圖忠於完成自己肩負的任務。,1
1097,810009511,22,25,0,0,0,0,0,0,20,3,30013193,1,0,0,0,16255,0,1,1,1,190,16251,2248,數百年前，曾使用冰斧的格爾答女戰士，受到了戴伊墨斯教團的再造。有時會因浮現的過往記憶而感到痛苦，目前正在用斧頭砍斷所有礙眼的事物。,1
1098,810009512,461,1,0,0,0,0,0,0,20,3,30013191,2,0,0,0,16255,0,1,1,2,190,16251,2248,從暗黑戰爭時期開始便出現在人類面前的黑暗精靈。據說，面對尋找自己的人們時，他們會摘下眼罩，將許久以前自己經歷過的悲傷分給視線交會的對象。能否承受則是視線交會之人的課題。,1
1099,810009513,461,1,0,0,0,0,0,0,20,3,30013190,4,0,0,0,16255,0,1,1,2,190,16251,2248,從暗黑戰爭時期開始便出現在人類面前的黑暗精靈。據說，他們會摘下蒙住雙眼的眼罩，為視線交會的對象帶來某種不幸。儘管如此，某些人還是會為了一睹娜爾克的出眾面貌而接近他們。,1
1100,810009514,455,10,0,0,0,0,0,0,20,2,30013175,8,64,106,0,16255,0,1,1,1,190,16251,2248,據說與玫瑰園的某個惡魔豢養的魔獸極為相似的幼小存在。試圖威脅眼前所見的生命並吞噬靈魂，與看似可愛的外表截然不同，擁有凶猛粗暴的魔獸本能。咳吼，很可怕吧？,1
1101,810009515,455,10,0,0,0,0,0,0,20,2,30013175,9,64,106,0,16255,0,1,1,1,190,16251,2248,據說是玫瑰園的某個惡魔豢養的小魔獸。試圖威脅眼前所見的生命並吞噬靈魂，外表看起來可愛，攻擊卻粗暴又犀利。咳吼，很痛吧？,1
1102,810009516,566,25,0,0,0,0,0,0,20,3,30013193,2,0,0,0,16255,0,1,1,2,190,16251,2248,凝聚紅色火花，形成狐狸樣貌的特別動物。口耳相傳是因為他們試圖用海水浸濕身體，來拯救燃燒的草原，才導致身體變成那副模樣。性格十分敏感，會在觸碰他的人面前爆發火花。,1
1103,810009517,570,25,0,0,0,0,0,0,20,3,30013193,3,0,0,0,16255,0,1,1,2,190,16251,2248,凝聚藍色火花，形成狐狸樣貌的特別動物。口耳相傳是因為他們試圖用海水浸濕身體，來拯救燃燒的草原，才導致身體變成那副模樣。性格十分敏感，會以藍色火花的詛咒燃燒觸碰他的人。,1
1104,810009518,492,3,38,3,30,100,0,0,17,3,30013195,3,0,0,16253,16259,16258,1,1,1,189,16251,2248,十分親近人類的巨大雪人。雖然曾經與人類一起對抗外界的入侵，卻遭到束縛，成為了製造「格爾答地獄」的元凶。,1
1105,810009519,14,15,22,15,464,1,30,50,17,3,30013195,4,0,0,16253,16259,16258,1,1,1,190,16251,2248,據說，從古代時期開始就居住在回音之泉的冰精靈。曾經與裔奧像朋友一樣相處，但以某個事件為契機而互相成為了敵人。接著，便以率領者之姿現出了面貌，開始引領被汙染的精靈與受束縛的怪物。,1
1106,810009520,455,15,14,15,22,15,0,0,20,3,30013196,1,0,0,16253,16259,16258,1,1,1,190,16251,2248,與裔奧在相似的時機出生，並生活在泉水邊的水精靈。隨著回音之泉遭受汙染，開始出現異常症狀並攻擊生命。但若要說與其他精靈有什麼不同，那就是他曾經開口請求將他從束縛之中解救出來。,1
1107,810009699,14,10,0,0,0,0,0,0,14,3,30013197,2,0,0,0,16255,0,1,1,1,192,16251,2248,從很久以前就居住在克諾索斯地區的特別貓咪。總是處於飢餓狀態，因此十分敏感。只要餵食，情況似乎就會好轉，但仍然維持不了多久。,1
1108,810009700,22,10,0,0,0,0,0,0,14,3,30013199,4,0,0,0,16255,0,1,1,2,192,16251,2248,深信祖先是神而停留在克諾索斯的小精靈。據說隨身攜帶的巨大藥水與生命有所關聯，但沒有人真正喝過，因此至今仍是個謎。,1
1109,810009701,26,10,0,0,0,0,0,0,14,3,30013200,3,0,0,0,16255,0,1,1,1,192,16251,2248,獸人之中少數受到「扭曲的黑暗」影響的納坤部族。正在用兩把劍保護自己，並為了驅趕某人而竭盡全力地展開行動。,1
1110,810009702,70,10,0,0,0,0,0,0,14,3,30013198,2,0,0,0,16255,0,1,1,1,192,16251,2248,認為守護克諾索斯是自身對神所產生的使命，並透過鍛鍊肌肉來維護傳統的獸人部族。儘管空腹，也能輕鬆跑完十公里。,1
1111,810009703,14,20,0,0,0,0,0,0,20,3,30013196,4,0,0,0,16255,0,1,1,1,193,16251,2248,從很久以前就居住在克諾索斯地區的特別貓咪。以冷漠和呆愣的表情來讓對方解除武裝。,1
1112,810009704,14,20,0,0,0,0,0,0,20,3,30013197,3,0,0,0,16255,0,1,1,1,193,16251,2248,紀錄顯示自眾神駐足的時代起，用於戰鬥和防禦的機器人。他們會開心地笑著攻擊對方，這點經常讓人感到氣憤。,1
1113,810009705,22,20,0,0,0,0,0,0,20,3,30013197,4,0,0,0,16255,0,1,1,1,193,16251,2248,紀錄顯示自眾神駐足的時代起，用於戰鬥和防禦的機器人。他們經常帶著憤怒的表情肆意引起騷亂後，再若無其事地消失。,1
1114,810009706,455,5,0,0,0,0,0,0,20,3,30013198,1,0,0,0,16255,0,1,1,1,193,16251,2248,紀錄顯示自眾神駐足的時代起，用於戰鬥和防禦的機器人。雖然總是面無表情，但只要選定目標就會追殺到底並展開攻擊，在克諾索斯機器人之中最為執著。,1
1115,810009707,22,20,0,0,0,0,0,0,20,3,30013200,1,0,0,0,16255,0,1,1,2,193,16251,2248,深信祖先是神而停留在克諾索斯的小精靈。據說隨身攜帶的巨大藥水與魔力有所關聯，但沒有人真正喝過，因此至今仍是個謎。,1
1116,810009708,455,5,0,0,0,0,0,0,20,3,30013200,4,0,0,0,16255,0,1,1,1,193,16251,2248,在納坤之中對扭曲的黑暗特別敏感的獸人。改良暗影行者留下的某種道具後，製成自己的東西來使用。,1
1117,810009709,492,3,38,3,30,100,0,0,17,3,30013196,2,0,0,16253,16259,16258,1,1,1,193,16251,2248,出現在心臟的記憶領域的女性獸人戰士。只在心臟的記憶領域中活動，並以曼妙的身姿和致命的動作來誘惑對方。,1
1118,810009710,14,10,0,0,0,0,0,0,20,3,30013197,1,0,0,0,16255,0,1,1,1,194,16251,2248,從很久以前就居住在克諾索斯地區的特別貓咪。在陷入沉睡的狀態下，依照本能來行動。,1
1119,810009711,14,10,0,0,0,0,0,0,20,3,30013198,3,0,0,0,16255,0,1,1,1,194,16251,2248,認為守護克諾索斯是自身對神所產生的使命，並透過鍛鍊肌肉來維護傳統的獸人部族。雖然不喜歡人類，但對於人類做出蛋白質相關食譜這點讚不絕口。,1
1120,810009712,14,10,0,0,0,0,0,0,20,3,30013198,4,0,0,0,16255,0,1,1,1,194,16251,2248,認為守護克諾索斯是自身對神所產生的使命，並透過鍛鍊肌肉來維護傳統的獸人部族。據說在阿奎拉部族中，登峰造極的獸人可以獲得冠軍腰帶。,1
1121,810009713,22,10,0,0,0,0,0,0,20,3,30013199,1,0,0,0,16255,0,1,1,1,194,16251,2248,擁有非常強大的魔力，因此過去曾擔任風屬性法師使魔的特殊魔法松鼠。居住在克諾索斯的生物是他們的後裔，喜歡的東西是向日葵種子。,1
1122,810009714,22,10,0,0,0,0,0,0,20,3,30013199,2,0,0,0,16255,0,1,1,1,194,16251,2248,擁有非常強大的魔力，因此過去曾擔任雪屬性法師使魔的特殊魔法松鼠。居住在克諾索斯的生物是他們的後裔，喜歡的東西是花生。,1
1123,810009715,22,10,0,0,0,0,0,0,20,3,30013199,3,0,0,0,16255,0,1,1,1,194,16251,2248,擁有非常強大的魔力，因此過去曾擔任閃電屬性法師使魔的特殊魔法松鼠。居住在克諾索斯的生物是他們的後裔，喜歡的東西是杏仁。,1
1124,810009716,455,5,0,0,0,0,0,0,20,3,30013200,2,0,0,0,16255,0,1,1,2,194,16251,2248,深信祖先是神而停留在克諾索斯的小精靈。據說隨身攜帶的巨大藥水可以控制生命和魔力，但沒有人真正喝過，因此至今仍是個謎。,1
1125,810009717,455,5,0,0,0,0,0,0,20,3,30013201,1,0,0,0,16255,0,1,1,1,194,16251,2248,納坤部族為了存活下去，最先拾起的武器是弓和箭。如今，命中率已經達到所有獸人都難以企及的程度，而他們手裡的弓箭則是由克諾索斯堅硬的樹木製成的。,1
1126,810009718,455,5,0,0,0,0,0,0,20,3,30013201,2,0,0,0,16255,0,1,1,1,194,16251,2248,獸人之中少數受到「扭曲的黑暗」影響的納坤部族。出乎意料地，他們似乎很滿意從人類手中搶過來的鎖鏈劍，至今仍持續在使用。,1
1127,810009719,492,3,38,3,464,1,0,0,17,3,30013196,3,0,0,16253,16259,16258,1,1,1,194,16251,2248,很久以前統治克諾索斯地區的偉大獸人王。根據管理者所說，他滿腔怒火地現身後，試圖透過威脅來襲捲克諾索斯地區。,1
1128,810009780,14,10,0,0,0,0,0,0,14,3,30013207,2,0,0,0,16255,0,1,1,1,195,16251,2248,受到某種力量的影響，而模仿特定罪人模樣的耶比妹妹。因來自其他世界的混沌氣息與束縛的影響，開始變得像爬行動物一樣。,1
1129,810009781,22,10,0,0,0,0,0,0,14,3,30013202,2,0,0,0,16255,0,1,1,1,195,16251,2248,呱呱呱呱，蘋果精靈塔莉爾想餵人類吃下被蟲蛀的蘋果，呱呱呱呱。,1
1130,810009782,26,10,0,0,0,0,0,0,14,3,30013204,1,0,0,0,16255,0,1,1,2,195,16251,2248,與古代時期盤旋在戴伊墨斯身邊並撿食恐懼的不幸存在長得極為相似的鳥。經常將吃下的恐懼吐出，以寄生在敵人身上。身體的一部分是由機器所組成。,1
1131,810009783,14,5,22,5,0,0,0,0,14,3,30013204,3,0,0,0,16255,0,1,1,1,195,16251,2248,據說是世界面臨毀滅的命運時便會降臨的可疑存在。他們會在自己所降臨的世界破壞各個角落。,1
1132,810009784,30,100,0,0,0,0,0,0,20,3,30013207,1,0,0,0,16255,0,1,1,1,196,16251,2248,受到某種力量的影響，而模仿特定罪人模樣的耶比妹妹。經常爬上屋頂或高處享受日光浴。,1
1133,810009785,70,10,0,0,0,0,0,0,20,3,30013201,3,0,0,0,16255,0,1,1,1,196,16251,2248,據說是世界即將消失時便會降臨的天使，但外觀近乎惡魔的存在。看起來像是在祝福這個世界，但其實不過是為自己的主人而工作。,1
1134,810009786,455,5,0,0,0,0,0,0,20,3,30013201,4,0,0,0,16255,0,1,1,1,196,16251,2248,據說是世界即將消失時便會降臨的天使，但外觀近乎惡魔的存在。承諾只要灑下聖水，就能迎來美好的日子，但接觸到該聖水的存在卻被滅亡氣息所籠罩。,1
1135,810009787,14,5,22,5,0,0,0,0,20,3,30013202,1,0,0,0,16255,0,1,1,1,196,16251,2248,據說是世界即將消失時便會降臨的天使，但外觀近乎惡魔的存在。即使願望可能會導致對這片土地上的存在而言最糟糕的情況發生，但依然以純潔之心祈求該願望能夠實現。,1
1136,810009788,566,25,0,0,0,0,0,0,20,3,30013202,3,0,0,0,16255,0,1,1,1,196,16251,2248,呱呱，藍莓精靈塔莉爾想餵人類吃下有毒的藍莓，呱呱。,1
1137,810009789,570,25,0,0,0,0,0,0,20,3,30013202,4,0,0,0,16255,0,1,1,1,196,16251,2248,呱呱，香蕉精靈塔莉爾想餵人類吃下變色的香蕉，並欣賞人們因為香蕉皮而摔倒的模樣，呱呱。,1
1138,810009790,14,5,22,5,0,0,0,0,20,3,30013204,2,0,0,0,16255,0,1,1,2,196,16251,2248,與古代時期盤旋在戴伊墨斯身邊並撿食恐懼的不幸存在長得極為相似的鳥。在阿瓦隆上空成群結隊，一旦發現敵人將會追擊到底。,1
1139,810009791,455,5,0,0,0,0,0,0,20,3,30013204,4,0,0,0,16255,0,1,1,1,196,16251,2248,目標是阻撓拯救世界者的存在。為了不讓即將滅亡的世界重生，而使用吸塵器吸收遺留的所有氣息。,1
1140,810009792,492,5,38,5,464,1,30,50,17,3,30013208,2,0,0,16253,16259,16258,1,1,1,196,16251,2248,曾相信自己的實力可以改變世界的傲慢混血天神。在懷疑即將成為新神的愛麗絲時，因拜斯所擁有的力量「束縛」而精神崩潰。,1
1141,810009793,30,100,0,0,0,0,0,0,20,3,30013207,3,0,0,0,16255,0,1,1,1,197,16251,2248,受到某種力量的影響，而模仿特定罪人模樣的耶比妹妹。即使戴著沉重的頭盔，也能快速移動。性格相當沉默寡言。,1
1142,810009794,70,10,0,0,0,0,0,0,20,3,30013207,4,0,0,0,16255,0,1,1,1,197,16251,2248,受到某種力量的影響，而模仿特定罪人模樣的耶比妹妹。穿著從某處取得的夾克，自信滿滿地試圖誘惑其他生命。,1
1143,810009795,455,5,0,0,0,0,0,0,20,3,30013205,3,0,0,0,16255,0,1,1,1,197,16251,2248,在魔界某個領域製作的不良品玩偶。由於不願意承認自己的個性不好，因此經常鬧事。一生氣就會全身著火。,1
1144,810009796,14,5,22,5,0,0,0,0,20,3,30013205,4,0,0,0,16255,0,1,1,1,197,16251,2248,在魔界某個領域製作的不良品玩偶。許願想成為堅硬又強大的存在，結果頭卻變成了石頭。,1
1145,810009797,455,5,0,0,0,0,0,0,20,3,30013206,1,0,0,0,16255,0,1,1,1,197,16251,2248,在魔界某個領域製作的不良品玩偶。也許因為是夢魔製作而成的，他們總是不會察言觀色並試圖誘惑對方。但問題在於，從來沒有人被那奇妙的表情所誘惑。,1
1146,810009798,30,100,0,0,0,0,0,0,20,3,30013203,3,0,0,0,16255,0,1,1,1,197,16251,2248,總是懷著開心的心情哭泣的吉里溫。經常使用手中的鈍器，不分敵我地隨意亂打，因此就連魔界也避免與之打交道。,1
1147,810009799,70,10,0,0,0,0,0,0,20,3,30013203,2,0,0,0,16255,0,1,1,1,197,16251,2248,總是懷著愉快的心情哭泣的吉里溫。經常使用手中的矛槍，不分敵我地隨意亂刺，據說他們非常樂在其中，因此十分棘手。,1
1148,810009800,14,5,22,5,0,0,0,0,20,3,30013203,1,0,0,0,16255,0,1,1,1,197,16251,2248,總是沉浸在幸福之中並哭泣的吉里溫。據說是為了討好洛克斯而來到人間作亂，但由於太過幸福，因此不願離開。,1
1149,810009801,455,5,0,0,0,0,0,0,20,3,30013206,2,0,0,0,16255,0,1,1,1,197,16251,2248,漂流於時空之中，因某人的呼喚而被召喚至阿瓦隆的其他世界英雄幻影。雖然以正義為信念，卻不知道正義是否真實。,1
1150,810009802,14,5,22,5,0,0,0,0,20,3,30013206,3,0,0,0,16255,0,1,1,1,197,16251,2248,無法停留在時間靜止的世界，因此漂流於時空之中的某個英雄幻影。雖然相信真誠的心可以打動世界，但在阿瓦隆卻看不清前方。,1
1151,810009803,455,5,0,0,0,0,0,0,20,3,30013206,4,0,0,0,16255,0,1,1,1,197,16251,2248,時間靜止的世界中某個英雄的幻影。雖然有人說他守護世界的模樣十分可靠，但在阿瓦隆，他只是被其他力量所吸引的敵人。,1
1152,810009804,566,25,0,0,0,0,0,0,20,3,30013203,4,0,0,0,16255,0,1,1,2,197,16251,2248,與古代時期盤旋在戴伊墨斯身邊並撿食恐懼的不幸存在長得極為相似的鳥。受到束縛之力所吸引，因而將所有力量使用在所有活生生的事物上。,1
1153,810009805,570,25,0,0,0,0,0,0,20,3,30013205,2,0,0,0,16255,0,1,1,1,197,16251,2248,世界面臨毀滅的命運時降臨的可疑存在。他們會將世界遺留下來的氣息放入裝滿的可疑袋子中。,1
1154,810009806,455,5,0,0,0,0,0,0,20,3,30013205,1,0,0,0,16255,0,1,1,1,197,16251,2248,為了吸收滅亡世界的氣息而有條不紊地行動的存在。據說，不具有任何感官和情緒，即使遭受外部衝擊也沒有任何感覺。,1
1155,810009807,455,15,14,15,22,15,0,0,20,3,30013208,1,0,0,16253,16259,16258,1,1,1,197,16251,2248,將某個世界推向滅亡的混沌天使。接受超然存在的意志後，與某位為了守護其試圖消滅的世界而戰鬥的英雄一起出現在艾特瓦勒。,1
1156,810009808,492,5,38,5,464,1,0,0,17,3,30013208,4,0,0,16253,16259,16258,1,1,1,197,16251,2248,東方大陸的超人之一，也是長期以恐懼統治大陸的闇黑聖皇。一邊等待恐懼與戰爭之神戴伊墨斯降臨，一邊聚集由大陸的生命所創造的力量。渴望獲得救贖。,1
1157,810009894,14,8,30,10,0,0,0,0,14,3,30013210,1,0,0,0,16255,0,1,1,1,198,16251,2248,將全身交付給空氣的流動後四處遊走的精靈。負責將空氣的流動傳遞給植物，且喜歡撒嬌。,1
1158,810009895,22,8,30,10,0,0,0,0,14,3,30013212,4,0,0,0,16255,0,1,1,2,198,16251,2248,從存活至今的善良生命身上獲得善良氣息後，將之注入至其他生命的精靈。總是毫不吝嗇地分享其中的親切感。,1
1159,810009896,26,8,30,10,0,0,0,0,14,3,30013213,3,0,0,0,16255,0,1,1,1,198,16251,2248,研究並記錄普紐瑪大小事的精靈。記錄的內容既不能修改，也無法破壞。由於是一名工作狂，因此即使在休息，仍一直寫著什麼。,1
1160,810009897,14,5,22,5,0,0,0,0,14,3,30013214,2,0,0,0,16255,0,1,1,1,198,16251,2248,像動作英雄一樣守護並實踐正義的精靈。為此，認為運動是最棒的一件事且總是向眾人宣傳。,1
1161,810009898,14,20,0,0,0,0,0,0,21,3,30013212,1,0,0,0,16255,0,1,1,2,199,16251,2248,雖然看似無所事事且總是在睡覺，但據說生命之所以能在特定空間感到安定，都是因為輕子。如果想體驗酥麻的感覺，可以動手摸摸看。,1
1162,810009899,14,20,0,0,0,0,0,0,21,3,30013212,2,0,0,0,16255,0,1,1,2,199,16251,2248,雖然看似無所事事且總是在睡覺，但據說生命之所以能在特定空間感到安定，都是因為輕子。如果想體驗冰涼清爽的感覺，就去追緲輕子吧。,1
1163,810009900,22,20,0,0,0,0,0,0,21,3,30013212,3,0,0,0,16255,0,1,1,2,199,16251,2248,雖然看似無所事事且總是在睡覺，但據說生命之所以能在特定空間感到安定，都是因為輕子。如果感覺到正在燃燒，那是因為跟陶輕子在一起。,1
1164,810009901,22,20,0,0,0,0,0,0,21,3,30013211,1,0,0,0,16255,0,1,1,1,199,16251,2248,總是用看起來愉快幸福的表情來動搖對方心靈的精靈。收集花朵後，經常和大家一起分享香氣和快樂。,1
1165,810009902,455,5,0,0,0,0,0,0,21,3,30013211,2,0,0,0,16255,0,1,1,1,199,16251,2248,總是用看起來愉快幸福的表情來動搖對方心靈的精靈。據說，他們認為吃餅乾是最幸福的一件事，但絕對不會請人嘗嘗看。,1
1166,810009903,455,5,0,0,0,0,0,0,21,3,30013211,3,0,0,0,16255,0,1,1,1,199,16251,2248,總是用看起來愉快幸福的表情來動搖對方心靈的精靈。帶著祝福新生的心情，拿著蛋糕到處走。,1
1167,810009904,26,20,0,0,0,0,0,0,21,3,30013211,4,0,0,0,16255,0,1,1,1,199,16251,2248,總是用看起來愉快幸福的表情來動搖對方心靈的精靈。認為悠閒地望著釣竿尾端這件事，蘊含了世上的真理。,1
1168,810009905,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,16255,0,1,1,1,199,16251,2248,,0
1169,810009906,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,16255,0,1,1,1,199,16251,2248,,0
1170,810009907,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,16255,0,1,1,1,199,16251,2248,,0
1171,810009908,14,20,0,0,0,0,0,0,21,3,30013210,2,0,0,0,16255,0,1,1,1,200,16251,2248,將全身交付給空氣的流動後四處遊走的精靈。負責將空氣的流動傳遞給大地，且生性十分害羞。,1
1172,810009909,14,20,0,0,0,0,0,0,21,3,30013210,4,0,0,0,16255,0,1,1,1,200,16251,2248,將全身交付給空氣的流動後四處遊走的精靈。負責將空氣的流動傳遞給其他精靈並使其能夠感受到，且經常耍帥。,1
1173,810009910,22,20,0,0,0,0,0,0,21,3,30013210,3,0,0,0,16255,0,1,1,1,200,16251,2248,將全身交付給空氣的流動後四處遊走的精靈。負責除去空氣中的負面物質，且性格高冷。,1
1174,810009911,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,16255,0,1,1,1,200,16251,2248,,0
1175,810009912,30,50,0,0,0,0,0,0,21,3,30013213,1,0,0,0,16255,0,1,1,2,200,16251,2248,從存活至今的善良生命身上獲得善良氣息後，將之注入至其他生命的精靈。充滿和氣且總是將之散發出來。,1
1176,810009913,455,10,0,0,0,0,0,0,21,3,30013213,2,0,0,0,16255,0,1,1,2,200,16251,2248,從存活至今的善良生命身上獲得善良氣息後，將之注入至其他生命的精靈。無論在任何情況下，都會為了感受到成就感而努力。,1
1177,810009914,455,10,0,0,0,0,0,0,21,3,30013213,4,0,0,0,16255,0,1,1,1,200,16251,2248,向其他精靈傳授普紐瑪大小事的精靈。主要是教導年幼的精靈，若是想學習更多的精靈，則經常被送至教授身邊。,1
1178,810009915,455,10,0,0,0,0,0,0,21,3,30013214,1,0,0,0,16255,0,1,1,1,200,16251,2248,想一起研究普紐瑪大小事的精靈。誘騙一無所知的單純精靈一起走上研究之路。,1
1179,810009916,30,50,0,0,0,0,0,0,21,3,30013214,3,0,0,0,16255,0,1,1,1,200,16251,2248,教導其他精靈如何努力行動的精靈。不會傳授休息的方法。,1
1180,810009917,30,50,0,0,0,0,0,0,21,3,30013214,4,0,0,0,16255,0,1,1,1,200,16251,2248,用全身碰撞來展現堅定信任的精靈。如果被撞到，可能會不小心飛走，因此見到時需要小心。,1
1181,810009918,455,15,14,15,22,15,30,50,17,3,30013209,3,0,0,16253,16259,16258,1,1,1,199,16251,2248,為了平凡的瞬間而努力的時間精靈。強調自己只有外表長得像貓頭鷹，但每句話的結尾總是會加上「咕咕」的狀聲詞。,1
1182,810009919,455,15,14,15,22,15,30,50,17,3,30013209,4,0,0,16253,16259,16258,1,1,1,200,16251,2248,"為了命運般的瞬間而努力的時間精靈。雖然非常愛睡覺，但由於必須工作，經常為睡眠不足所苦，因此生性較為敏感。
最喜歡人類說「只有我沒有貓」這句話。",1
1183,810009920,30,400,464,3,570,30,0,0,16,3,30013209,1,0,0,16252,16255,16254,1,1,1,201,16251,2248,因某種力量而突然現身的巨大安蒂。,1
1184,810009969,30,15,0,0,0,0,0,0,14,3,30013216,3,0,0,0,16255,0,1,1,1,202,16251,2248,參考某個小豬銅像而做成紀念品的小豬玩偶。不知道為什麼穿著鈕扣兔雨衣在艾耶島上遊蕩。經常用不知道在想什麼的表情抓住對方。,1
1185,810009970,14,20,0,0,0,0,0,0,14,3,30013217,3,0,0,0,16255,0,1,1,1,202,16251,2248,將棉花放入襪中，並做出動物臉龐的玩偶。特色是可愛的羊臉。不知道為什麼會在艾耶島上生活，並將拋棄自己的主人視為報復目標。,1
1186,810009971,496,25,0,0,0,0,0,0,14,3,30013218,3,0,0,0,16255,0,1,1,1,202,16251,2248,他們是與監視者和追捕者型態相似的惡魔，被派遣至人間。經常作為高階魔族的眼線行動。光憑存在就能抑制力量微弱的惡魔和魔族暴走。若不如所願時，會直接將對方吞下肚。,1
