ID,_Group,_Subject,_Subject_Red,_Subject_Green,_Subject_Blue,_Subject_Bold,_Content ,_Section_Lv,_Require_Type1,_Require_ID1,_Require_Value1-1,_Require_Value1-2,_Require_Type2,_Require_ID2,_Require_Value2-1,_Require_Value2-2,_Require_Type3,_Require_ID3,_Require_Value3-1,_Require_Value3-2,_Require_Type4,_Require_ID4,_Require_Value4-1,_Require_Value4-2
145010,2,생명의 불씨,84,69,44,0,◆ 수행지역: 기타\n◆ 레벨: 145\n◆ 수락NPC: 출장중 커돌이(위로위로 나무)\n◆ 완료NPC: 출장중 커돌이(위로위로 나무)\n\n◆ 미션: <생명의 불씨> 아이템 구하기\n\n◆ 보상: 이동속도의 영약,145,4,1,9492108,1,1,3,145,0,0,0,0,0,4,2,9492112,1
145011,2,프레이아의 천칭,84,69,44,0,◆ 수행지역: 기타\n◆ 레벨: 145\n◆ 수락NPC: 출장중 커돌이(위로위로 나무)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: 격실2 [프레이아] 찾아가기\n\n◆ 보상: 방어구,145,4,1,9492109,1,4,1,9492110,1,4,1,9492112,1,4,1,9492111,1
145012,2,"흉폭한 자, 요르문간드",84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""요르문간드"" 사냥하기\n\n◆ 보상: 회복약",145,0,0,0,0,1,3,145,0,0,0,0,0,4,2,9404101,3
145013,2,요르문간드 수난의 날,84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""요르문간드""의 아이템 구하기\n\n◆ 보상: 회복약",145,0,0,0,0,1,3,145,0,0,0,0,0,4,2,9404102,3
145014,2,수경농장의 슈퍼로봇?,84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""워삼이"" 사냥하기\n\n◆ 보상: 회복약",145,0,0,0,0,1,3,145,0,0,0,0,0,4,2,9404103,3
145015,2,네오 커돌이의 역습,84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""커돌이"" 사냥하기\n\n◆ 보상: 회복약",145,0,0,0,0,1,3,145,0,0,0,0,0,4,2,9404104,3
145016,2,브레스트파이어 금지!,84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""워삼이""의 아이템 구하기\n\n◆ 보상: 회복약",145,0,0,0,0,1,3,145,0,0,0,0,0,4,2,9404105,3
145017,2,토마토가 필요해요,84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""커돌이""의 아이템 구하기\n\n◆ 보상: 음식, 회복약",145,0,0,0,0,1,3,145,0,0,0,0,0,4,2,9404106,1
145018,2,철권의 공방,84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""워삼이""의 아이템 구하기\n\n◆ 보상: 회복약",145,0,0,0,0,4,1,9404103,3,4,1,9404105,3,4,2,9404301,3
145019,2,내가 커돌이다,84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""커돌이""의 아이템 구하기\n\n◆ 보상: 회복약",145,0,0,0,0,4,1,9404104,3,4,1,9404106,1,4,2,9404302,3
145020,2,약한 마음은 그림자 밑으로,84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""요르문간드""의 아이템 구하기\n\n◆ 보상: 회복약",145,0,0,0,0,4,1,9404101,3,4,1,9404102,3,4,2,9404303,3
145021,2,농장산책,84,69,44,0,◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: 수경농장 탐험하기\n\n◆ 보상: 회복약,145,0,0,0,0,1,3,145,0,4,1,9404106,1,4,2,9404304,1
145022,2,슈퍼로봇 금지령,84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""워삼이"" 사냥하기\n\n◆ 보상: 음식, 회복약",145,0,0,0,0,1,3,145,0,4,1,9404301,3,4,2,9404401,1
145023,2,"혜성, 떨어지다",84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""커돌이"" 사냥하기\n\n◆ 보상: 음식, 회복약",145,0,0,0,0,1,3,145,0,4,1,9404302,3,4,2,9404402,1
145024,2,"허무의 마물, 허무로",84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""요르문간드"" 사냥하기\n\n◆ 보상: 음식, 회복약",145,0,0,0,0,1,3,145,0,4,1,9404303,3,4,2,9404403,1
145025,2,프레이아 매드니스!,84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""수경농장 몬스터"" 사냥하기\n\n◆ 보상: 음식, 회복약",145,4,1,9404401,1,4,1,9404402,1,4,1,9404403,1,4,2,9404501,30
145026,2,냐앙냐앙♪,84,69,44,0,◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 이슈타르(행거)\n\n◆ 미션: 격실1 [이슈타르] 찾아가기\n\n◆ 보상: 방어구,145,0,0,0,0,1,3,145,0,4,1,9404502,1,4,2,9404503,1
145027,2,고르르릉♡,84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""커돌이""의 아이템 구하기\n\n◆ 보상: 회복약",145,0,0,0,0,1,3,145,0,4,1,9404503,1,4,2,9404504,30
145028,2,엘릭서(?) 조사,84,69,44,0,"◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 프레이아(수경농장)\n\n◆ 미션: ""워삼이""의 아이템 구하기\n\n◆ 보상: 대미지 감소의 영약",145,0,0,0,0,1,3,145,0,4,1,9404106,1,4,2,9492101,1
145029,2,변방의 커돌이,84,69,44,0,◆ 수행지역: 수경농장\n◆ 레벨: 145\n◆ 수락NPC: 프레이아(수경농장)\n◆ 완료NPC: 출장중 커돌이(위로위로 나무)\n\n◆ 미션: 하계에서 가장 성장이 훌륭한 식물에 있는 커돌이 찾아가기\n\n◆ 보상:,145,4,1,9492107,1,1,3,145,0,4,1,9492101,1,4,2,9492108,1
145030,2,유격기사,84,69,44,0,"◆ 수행지역: 엘아노르평원 동부\n◆ 레벨: 145\n◆ 수락NPC: 아인스트(길드연합)\n◆ 완료NPC: 아인스트(길드연합)\n\n◆ 미션: ""제국 유격기사"" 사냥하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",145,0,0,0,0,1,3,145,0,0,0,0,0,4,2,10210123,1
145031,2,강철의 기사들,84,69,44,0,"◆ 수행지역: 엘아노르평원 동부\n◆ 레벨: 145\n◆ 수락NPC: 아인스트(길드연합)\n◆ 완료NPC: 아인스트(길드연합)\n\n◆ 미션: ""제국 유격기사"" 사냥하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",145,4,1,10210123,1,1,3,145,0,0,0,0,0,4,2,10210124,3
145032,2,철벽의 규율,84,69,44,0,"◆ 수행지역: 엘아노르평원 동부\n◆ 레벨: 145\n◆ 수락NPC: 아인스트(길드연합)\n◆ 완료NPC: 아인스트(길드연합)\n\n◆ 미션: ""제국 유격기사"" 사냥하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",145,4,1,10210124,3,1,3,145,0,0,0,0,0,4,2,10210125,30
145033,2,긍지의 붉은 망토,84,69,44,0,"◆ 수행지역: 엘아노르평원 동부\n◆ 레벨: 145\n◆ 수락NPC: 아인스트(길드연합)\n◆ 완료NPC: 아인스트(길드연합)\n\n◆ 미션: <유격기사 망토> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",145,4,1,10210124,3,1,3,145,0,0,0,0,0,4,2,10210126,1
145034,2,제국기사도 보석시스템?,84,69,44,0,"◆ 수행지역: 엘아노르평원 동부\n◆ 레벨: 145\n◆ 수락NPC: 아인스트(길드연합)\n◆ 완료NPC: 아인스트(길드연합)\n\n◆ 미션: <유격기사의 붉은 보석> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",145,4,1,10210126,1,1,3,145,0,0,0,0,0,4,2,10210127,3
145035,2,미궁의 기사들,84,69,44,0,"◆ 수행지역: 엘아노르평원 동부\n◆ 레벨: 145\n◆ 수락NPC: 아인스트(길드연합)\n◆ 완료NPC: 아인스트(길드연합)\n\n◆ 미션: <유격기사 망토>, <유격기사의 붉은 보석> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",145,4,1,10210127,3,1,3,145,0,0,0,0,0,4,2,10210128,5
145036,2,신분증 검사!,84,69,44,0,"◆ 수행지역: 엘아노르평원 동부\n◆ 레벨: 145\n◆ 수락NPC: 아인스트(길드연합)\n◆ 완료NPC: 아인스트(길드연합)\n\n◆ 미션: <유격기사 증서> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",145,4,1,10210128,5,1,3,145,0,0,0,0,0,4,2,10210129,30
146001,2,뚜벅뚜벅 보행자,84,69,44,0,"◆ 수행지역: 파쇠계곡\n◆ 레벨: 146\n◆ 수락NPC: 그루만(강철도시 방어구점)\n◆ 완료NPC: 그루만(강철도시 방어구점)\n\n◆ 미션: ""보행자"" 사냥하기\n\n◆ 보상: 회복약",146,0,0,0,0,1,3,146,0,0,0,0,0,4,2,9002110,3
146002,2,"왕림, 선두에 서는 자",84,69,44,0,"◆ 수행지역: 엘아노르평원 동부\n◆ 레벨: 146\n◆ 수락NPC: 아인스트(길드연합)\n◆ 완료NPC: 아인스트(길드연합)\n\n◆ 미션: ""유격 지휘관"" 사냥하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",146,4,1,10210128,5,1,3,146,0,0,0,0,0,4,2,10210130,1
146003,2,지원 차단,84,69,44,0,"◆ 수행지역: 엘아노르평원 동부\n◆ 레벨: 146\n◆ 수락NPC: 아인스트(길드연합)\n◆ 완료NPC: 아인스트(길드연합)\n\n◆ 미션: <병력지원 요청서> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",146,4,1,10210130,1,1,3,146,0,0,0,0,0,4,2,10210131,3
146004,2,체인소드 브레이크,84,69,44,0,"◆ 수행지역: 엘아노르평원 동부\n◆ 레벨: 146\n◆ 수락NPC: 아인스트(길드연합)\n◆ 완료NPC: 아인스트(길드연합)\n\n◆ 미션: <유격 지휘관 칼조각> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",146,4,1,10210131,3,1,3,146,0,0,0,0,0,4,2,10210132,3
146005,2,미궁의 병사들,84,69,44,0,"◆ 수행지역: 엘아노르평원 동부\n◆ 레벨: 146\n◆ 수락NPC: 아인스트(길드연합)\n◆ 완료NPC: 아인스트(길드연합)\n\n◆ 미션: <유격 지휘관 편지> 아이템 구하기\n\n◆ 보상: 회복약, 폭풍의 감시자 평판",146,4,1,10210132,3,1,3,146,0,0,0,0,0,4,2,10210133,10
146006,2,불꽃 두른 책지기,84,69,44,0,"◆ 수행지역: 비밀장서고\n◆ 레벨: 146\n◆ 수락NPC: 펠(마법 열람실)\n◆ 완료NPC: 펠(마법 열람실)\n\n◆ 미션: \n\n◆ 보상: 회복약, 벨파 평판",146,9,1,159,0,1,3,146,0,0,0,0,0,4,2,11004122,1
146007,2,유물 탈환,84,69,44,0,"◆ 수행지역: 잊혀진 평원\n◆ 레벨: 146\n◆ 수락NPC: 엘리트 유격병(잊혀진 평원)\n◆ 완료NPC: 엘리트 유격병(잊혀진 평원)\n\n◆ 미션: \n\n◆ 보상: 회복약, 은의 발톱 평판, 폭풍의 눈 평판",146,9,1,163,0,1,3,146,0,0,0,0,0,4,2,11004123,1
146008,2,케르베로스,84,69,44,0,"◆ 수행지역: 잊혀진 화원\n◆ 레벨: 146\n◆ 수락NPC: 데고스 영주(잊혀진 화원)\n◆ 완료NPC: 소레이유(잊혀진 화원)\n\n◆ 미션: \n\n◆ 보상: 회복약, 은의 발톱 평판, 폭풍의 눈 평판",146,9,1,164,0,1,3,146,0,0,0,0,0,4,2,11004124,1
146009,2,깨어진 봉인,84,69,44,0,"◆ 수행지역: 잊혀진 화원\n◆ 레벨: 146\n◆ 수락NPC: 소레이유(잊혀진 화원)\n◆ 완료NPC: 레나 하이렌(잊혀진 화원)\n\n◆ 미션: \n\n◆ 보상: 회복약, 은의 발톱 평판, 폭풍의 눈 평판",146,9,1,166,0,1,3,146,0,0,0,0,0,4,2,11004125,1
147001,2,보행자에 붙어있는 글귀는?,84,69,44,0,"◆ 수행지역: 파쇠계곡\n◆ 레벨: 147\n◆ 수락NPC: 베르쿠트(강철도시 무기점)\n◆ 완료NPC: 베르쿠트(강철도시 무기점)\n\n◆ 미션: ""보행자""의 정보 전달하기\n\n◆ 보상: 회복약",147,0,0,0,0,1,3,147,0,0,0,0,0,4,2,9000170,3
147002,2,초보보행은 위험,84,69,44,0,"◆ 수행지역: 파쇠계곡\n◆ 레벨: 147\n◆ 수락NPC: 그루만(강철도시 방어구점)\n◆ 완료NPC: 그루만(강철도시 방어구점)\n\n◆ 미션: ""보행자""의 아이템 구하기\n\n◆ 보상: 방어구, 회복약",147,0,0,0,0,1,3,147,0,0,0,0,0,4,2,9002120,3
148001,2,팬츠 in 팩토리,84,69,44,0,"◆ 수행지역: 파쇠계곡\n◆ 레벨: 148\n◆ 수락NPC: 그루만(강철도시 방어구점)\n◆ 완료NPC: 그루만(강철도시 방어구점)\n\n◆ 미션: ""팬츠"" 사냥하기\n\n◆ 보상: 회복약",148,0,0,0,0,1,3,148,0,0,0,0,0,4,2,9002130,3
149001,2,삐삣!,84,69,44,0,"◆ 수행지역: 파쇠계곡\n◆ 레벨: 149\n◆ 수락NPC: 그루만(강철도시 방어구점)\n◆ 완료NPC: 그루만(강철도시 방어구점)\n\n◆ 미션: ""팬츠""의 아이템 구하기\n\n◆ 보상: 방어구, 회복약",149,0,0,0,0,1,3,149,0,0,0,0,0,4,2,9002140,3
150001,2,큐롯 in 팩토리,84,69,44,0,"◆ 수행지역: 파쇠계곡\n◆ 레벨: 150\n◆ 수락NPC: 콜세어(강철도시 물품보관소)\n◆ 완료NPC: 콜세어(강철도시 물품보관소)\n\n◆ 미션: ""큐롯"" 사냥하기\n\n◆ 보상: 회복약",150,0,0,0,0,1,3,150,0,0,0,0,0,4,2,9003130,3
150002,2,공허의 수호자,84,69,44,0,"◆ 수행지역: 디-라보\n◆ 레벨: 150\n◆ 수락NPC: 사라스바티(디-라보)\n◆ 완료NPC: 사라스바티(디-라보)\n\n◆ 미션: ""언노운 남"" 사냥하기\n\n◆ 보상: 회복약",150,0,0,0,0,1,3,150,0,0,0,0,0,4,2,9407101,3
150003,2,비탄의 연주자,84,69,44,0,"◆ 수행지역: 디-라보\n◆ 레벨: 150\n◆ 수락NPC: 사라스바티(디-라보)\n◆ 완료NPC: 사라스바티(디-라보)\n\n◆ 미션: ""언노운 여"" 사냥하기\n\n◆ 보상: 회복약",150,0,0,0,0,1,3,150,0,0,0,0,0,4,2,9407102,3
150004,2,트릭키 트릭스터,84,69,44,0,"◆ 수행지역: 디-라보\n◆ 레벨: 150\n◆ 수락NPC: 사라스바티(디-라보)\n◆ 완료NPC: 사라스바티(디-라보)\n\n◆ 미션: ""마신 로키"" 사냥하기\n\n◆ 보상: 회복약",150,0,0,0,0,1,3,150,0,0,0,0,0,4,2,9407103,3
150005,2,디-라보 파악하기,84,69,44,0,◆ 수행지역: 디-라보\n◆ 레벨: 150\n◆ 수락NPC: 사라스바티(디-라보)\n◆ 완료NPC: 사라스바티(디-라보)\n\n◆ 미션: 디-라보 탐험하기\n\n◆ 보상: 회복약,150,0,0,0,0,1,3,150,0,0,0,0,0,4,2,9407104,1
150006,2,이차원 컬렉팅,84,69,44,0,"◆ 수행지역: 디-라보\n◆ 레벨: 150\n◆ 수락NPC: 사라스바티(디-라보)\n◆ 완료NPC: 사라스바티(디-라보)\n\n◆ 미션: ""언노운 남"", ""언노운 여""의 아이템 구하기\n\n◆ 보상: 회복약",150,4,1,9407101,3,1,3,150,0,4,1,9407102,3,4,2,9407301,3
150007,2,이계신의 증명,84,69,44,0,"◆ 수행지역: 디-라보\n◆ 레벨: 150\n◆ 수락NPC: 사라스바티(디-라보)\n◆ 완료NPC: 사라스바티(디-라보)\n\n◆ 미션: ""로키"" 사냥하기\n\n◆ 보상: 회복약",150,4,1,9407103,3,1,3,150,0,0,0,0,0,4,2,9407302,3
150008,2,디-라보 시설 방위,84,69,44,0,"◆ 수행지역: 디-라보\n◆ 레벨: 150\n◆ 수락NPC: 사라스바티(디-라보)\n◆ 완료NPC: 사라스바티(디-라보)\n\n◆ 미션: ""언노운 남"", ""언노운 여"" 사냥하기\n\n◆ 보상: 회복약",150,4,1,9407101,3,1,3,150,0,4,1,9407102,3,4,2,9407303,3
150009,2,차원고정,84,69,44,0,"◆ 수행지역: 디-라보\n◆ 레벨: 150\n◆ 수락NPC: 사라스바티(디-라보)\n◆ 완료NPC: 사라스바티(디-라보)\n\n◆ 미션: ""언노운 남"", ""언노운 여"" 사냥하기\n\n◆ 보상: 음식, 회복약",150,4,1,9407301,3,1,3,150,0,4,1,9407303,3,4,2,9407401,1
150010,2,트릭 브레이크,84,69,44,0,"◆ 수행지역: 디-라보\n◆ 레벨: 150\n◆ 수락NPC: 사라스바티(디-라보)\n◆ 완료NPC: 사라스바티(디-라보)\n\n◆ 미션: ""로키"" 사냥하기\n\n◆ 보상: 전직방어구 키트,전직방어구 강화스크롤, 회복약",150,4,1,9407302,3,1,3,150,0,0,0,0,0,4,2,9407402,1
150011,2,디-라보 안정화,84,69,44,0,"◆ 수행지역: 디-라보\n◆ 레벨: 150\n◆ 수락NPC: 사라스바티(디-라보)\n◆ 완료NPC: 사라스바티(디-라보)\n\n◆ 미션: ""언노운 남"", ""언노운 여"" 사냥하기\n\n◆ 보상: 회복약",150,4,1,9407401,1,1,3,150,0,0,0,0,0,4,2,9407501,30
150012,2,[상급] 페이즈 LV02,84,69,44,0,"◆ 수행지역: 몬스터 콜로세움\n◆ 레벨: 150\n◆ 수락NPC: 페이벨(벨로스 투기장 입구)\n◆ 완료NPC: 페이벨(벨로스 투기장 입구)\n\n◆ 미션: 콜로세움 상급 경기장 몬스터 사냥하기\n\n◆ 보상: 토파즈 코인 상자, 몬스터 사리",150,0,0,0,0,1,3,150,0,0,0,0,0,4,2,2009301032,1
150013,2,[상급] 페이즈 LV03,84,69,44,0,"◆ 수행지역: 몬스터 콜로세움\n◆ 레벨: 150\n◆ 수락NPC: 페이벨(벨로스 투기장 입구)\n◆ 완료NPC: 페이벨(벨로스 투기장 입구)\n\n◆ 미션: 콜로세움 상급 경기장 몬스터 사냥하기\n\n◆ 보상: 토파즈 코인 상자, 몬스터 사리",150,0,0,0,0,1,3,150,0,0,0,0,0,4,2,2009301033,1
150014,2,[상급] 페이즈 LV04,84,69,44,0,"◆ 수행지역: 몬스터 콜로세움\n◆ 레벨: 150\n◆ 수락NPC: 페이벨(벨로스 투기장 입구)\n◆ 완료NPC: 페이벨(벨로스 투기장 입구)\n\n◆ 미션: 콜로세움 상급 경기장 몬스터 사냥하기\n\n◆ 보상: 토파즈 코인 상자, 몬스터 사리",150,0,0,0,0,1,3,150,0,0,0,0,0,4,2,2009301034,1
150015,2,[상급] 페이즈 LV05,84,69,44,0,"◆ 수행지역: 몬스터 콜로세움\n◆ 레벨: 150\n◆ 수락NPC: 페이벨(벨로스 투기장 입구)\n◆ 완료NPC: 페이벨(벨로스 투기장 입구)\n\n◆ 미션: 콜로세움 상급 경기장 몬스터 사냥하기\n\n◆ 보상: 토파즈 코인 상자, 몬스터 사리",150,0,0,0,0,1,3,150,0,0,0,0,0,4,2,2009301035,1
150016,2,[하드코어] 페이즈 LV02,84,69,44,0,"◆ 수행지역: 몬스터 콜로세움\n◆ 레벨: 150\n◆ 수락NPC: 페이벨(벨로스 투기장 입구)\n◆ 완료NPC: 페이벨(벨로스 투기장 입구)\n\n◆ 미션: 콜로세움 하드코어 경기장 몬스터 사냥하기\n\n◆ 보상: 사파이어 코인 상자, 맹자의 사리",150,0,0,0,0,1,3,150,0,0,0,0,0,4,2,2009301047,1
150017,2,[상급] 페이즈 LV02∞,84,69,44,0,◆ 수행지역: 몬스터 콜로세움\n◆ 레벨: 150\n◆ 수락NPC: 페이벨(벨로스 투기장 입구)\n◆ 완료NPC: 페이벨(벨로스 투기장 입구)\n\n◆ 미션: 콜로세움 상급 경기장 몬스터 사냥하기\n\n◆ 보상: 몬스터 사리,150,4,1,2009301032,1,1,3,150,0,0,0,0,0,0,0,0,0
150018,2,[상급] 페이즈 LV03∞,84,69,44,0,◆ 수행지역: 몬스터 콜로세움\n◆ 레벨: 150\n◆ 수락NPC: 페이벨(벨로스 투기장 입구)\n◆ 완료NPC: 페이벨(벨로스 투기장 입구)\n\n◆ 미션: 콜로세움 상급 경기장 몬스터 사냥하기\n\n◆ 보상: 몬스터 사리,150,4,1,2009301033,1,1,3,150,0,0,0,0,0,0,0,0,0
150019,2,[상급] 페이즈 LV04∞,84,69,44,0,◆ 수행지역: 몬스터 콜로세움\n◆ 레벨: 150\n◆ 수락NPC: 페이벨(벨로스 투기장 입구)\n◆ 완료NPC: 페이벨(벨로스 투기장 입구)\n\n◆ 미션: 콜로세움 상급 경기장 몬스터 사냥하기\n\n◆ 보상: 몬스터 사리,150,4,1,2009301034,1,1,3,150,0,0,0,0,0,0,0,0,0
150020,2,[상급] 페이즈 LV05∞,84,69,44,0,◆ 수행지역: 몬스터 콜로세움\n◆ 레벨: 150\n◆ 수락NPC: 페이벨(벨로스 투기장 입구)\n◆ 완료NPC: 페이벨(벨로스 투기장 입구)\n\n◆ 미션: 콜로세움 상급 경기장 몬스터 사냥하기\n\n◆ 보상: 몬스터 사리,150,4,1,2009301035,1,1,3,150,0,0,0,0,0,0,0,0,0
150021,2,[하드코어] 페이즈 LV02∞,84,69,44,0,◆ 수행지역: 몬스터 콜로세움\n◆ 레벨: 150\n◆ 수락NPC: 페이벨(벨로스 투기장 입구)\n◆ 완료NPC: 페이벨(벨로스 투기장 입구)\n\n◆ 미션: 콜로세움 하드코어 경기장 몬스터 사냥하기\n\n◆ 보상: 맹자의 사리,150,4,1,2009301047,1,1,3,150,0,0,0,0,0,0,0,0,0
150022,2,150레벨업 달성!,84,69,44,0,"◆ 수행지역: 벨로스\n◆ 레벨: 150\n◆ 수락NPC: 레드(벨로스 마을 출구 방향)\n◆ 완료NPC: 레드(벨로스 마을 출구 방향)\n\n◆ 미션: 벨로스 도시 [레드] 찾아가기\n\n◆ 보상: 경험치 포션, 레벨업 축하 상자, 부활의 정수, 회복약",150,1,3,150,0,1,1,7601403,0,0,0,0,0,4,2,95010035,1
150023,2,150레벨업 달성!,84,69,44,0,"◆ 수행지역: 벨로스\n◆ 레벨: 150\n◆ 수락NPC: 레드(벨로스 마을 출구 방향)\n◆ 완료NPC: 레드(벨로스 마을 출구 방향)\n\n◆ 미션: 벨로스 도시 [레드] 찾아가기\n\n◆ 보상: 경험치 포션, 레벨업 축하 상자, 부활의 정수, 회복약",150,1,3,150,0,1,1,787204,0,0,0,0,0,4,2,95010036,1
150024,2,힘에 빠진 몬스터,84,69,44,0,"◆ 수행지역: 도전! 라비린스(초급)\n◆ 레벨: 150\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: ""댄디펭귄"", ""흰늑대"" 사냥하기\n\n◆ 보상: 회복약",150,0,0,0,0,1,3,150,180,0,0,0,0,4,2,11029021,3
150025,2,분산 시키기,84,69,44,0,"◆ 수행지역: 도전! 라비린스(초급)\n◆ 레벨: 150\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: <낡은 목도리>, <부풀린 털> 아이템 구하기\n\n◆ 보상: 회복약",150,4,1,11029021,1,1,3,150,180,0,0,0,0,4,2,11029022,2
150026,2,원한맺힌 설녀,84,69,44,0,"◆ 수행지역: 도전! 라비린스(초급)\n◆ 레벨: 150\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: ""설녀"" 사냥하기\n\n◆ 보상: 회복약",150,0,0,0,0,1,3,150,180,0,0,0,0,4,2,11029023,3
150027,2,원한 달래기,84,69,44,0,◆ 수행지역: 도전! 라비린스(초급)\n◆ 레벨: 150\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: <차가운 옷깃> 아이템 구하기\n\n◆ 보상: 회복약,150,4,1,11029023,1,1,3,150,180,0,0,0,0,4,2,11029024,2
150028,2,생명을 얻은 것들,84,69,44,0,"◆ 수행지역: 도전! 라비린스(초급)\n◆ 레벨: 150\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: ""이글루맨"", ""털보숭이"" 사냥하기\n\n◆ 보상: 회복약",150,0,0,0,0,1,3,150,180,0,0,0,0,4,2,11029025,3
150029,2,빈터의 마력 측정,84,69,44,0,"◆ 수행지역: 도전! 라비린스(초급)\n◆ 레벨: 150\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: <설 삽>, <얼린 털뭉치> 아이템 구하기\n\n◆ 보상: 회복약",150,4,1,11029025,1,1,3,150,180,0,0,0,0,4,2,11029026,2
150030,2,빈터에 취한,84,69,44,0,"◆ 수행지역: 도전! 라비린스(초급)\n◆ 레벨: 150\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: ""셀키"", ""화이트 비틀 G"" 사냥하기\n\n◆ 보상: 회복약",150,0,0,0,0,1,3,150,180,0,0,0,0,4,2,11029027,3
150031,2,마력 벗어나기,84,69,44,0,"◆ 수행지역: 도전! 라비린스(초급)\n◆ 레벨: 150\n◆ 수락NPC: 제이드(무한회랑)\n◆ 완료NPC: 제이드(무한회랑)\n\n◆ 미션: <흰색 구슬>, <딱딱한 껍질> 아이템 구하기\n\n◆ 보상: 회복약",150,4,1,11029027,1,1,3,150,180,0,0,0,0,4,2,11029028,2
