ID,_STRING,_DESC
33000003,點擊已啟用裝扮的使用按鈕即可使用。,[???] ???? ???? ?? ?? ??
33000004,%s 裝扮期限已到。,[???] ??? ??? ??? ????? ??(???? ??)
33000005,要學習 %s 裝扮嗎? \n會消耗 %s x %d。,[???] ??? ???? ?? ? ?? ? ??
33000006,%s內可使用。,[???] ???? ?? ?? ?? ?? ??
1020578,需要超越等級: Lv.%d,??? ??? ??.
1204578,需要超越等級: Lv.%d,?? ??. ?? ???? ??
29000134,立佩拉的大富豪們私自飼養的神秘耶比妹妹,??? ??? ?? UI ??
34000001,其他角色正在進行任務。,??? ? ??? ?? ? ?? ???? ???? ?
34000002,確定要進行%s任務嗎？,??? ? ?? ?? ?? ? ??? ??? ?
34000003,確定要取消進行中的任務嗎？\n欄位內所有任務將進行重置。,??? ? ?? ?? ??? ?? ? ??
34000004,確定要獲得『%s』嗎？\n需要超人點數：[%d],?? UI?? ???? ? ?? ?? ? ??
34000005,超人點數不足。,???? ?? ?? ? ?? ???? ??? ??(???? ??)
34000006,確定要消耗超人點數進行升級嗎？\n需要超人點數：[%d],?? ??? ? ??
34000007,超人點數不足。,?? ??? ? ?? ??? ??? ??(???? ??)
34000008,要消耗超人點數進行升級嗎?\n所需超人點數：[%d],?? ??? ? ??
34000009,超人點數不足。,?? ??? ? ?? ??? ??? ??(???? ??)
34000010,升級失敗了。,?? ??? ?? ? ?? ??? ??(???? ??)
34000011,目前等級效果,?? ?? ?? ??? ??
34000012,下個等級效果,?? ?? ?? ??? ??
34000013,技能等級 %d / %d,?? ?? ?? ??
34000014,已完成任務%s，獲得超人點數%d(+%d)。(最多可持有100000點。),?? ?? ?? ? ???? ??? ??
34000015,確定要重置超人任務嗎？\n需要道具：[超人任務重置卷軸],?? ?? ?? ??? ? ??
34000016,超人任務 (%d / %d),?? ?? ?? ?? ??
6100115,燃燒的都市任務,??? ?. ??? ?? ??. ??
6100116,混沌峽谷任務,??? ?. ??? ?? ??. ??
6100117,冰封的世界任務,??? ?. ??? ?? ??. ??
34000017,完成超人任務所需的道具數量不足。,?? ?? ?? ? ?? ?? ??? ?? ??? ??(???? ??)
90000001,提供有助於角色成長的基本資訊。,????-???
90000002,說明戰鬥道具的基本資訊與獲得場所。,????-????
90000003,提供可提升角色能力值的導覽。,????-????
90000004,說明彩虹島物語的相關導覽。,????-????
34000018,重置超人任務次數所需的道具不足。,?? ?? ??? ??? ? ??? ??? ?? ??? ??
6100118,白色教堂任務,??? ?. ??? ?? ??. ??
6100119,鬼怪山任務,??? ?. ??? ?? ??. ??
34000019,恭喜! 成功升等了!,?? ??? ?? ? ?? ???
34000020,真可惜~ 升等失敗了。,?? ??? ?? ? ?? ???
34000021,正在進行超人之書開啟任務的角色無法刪除。請放棄任務後再嘗試。,??? ? ?? ??? ???? ??? ?? ? ?? ???
34000022,%s的故事,??? ??? ?? ???
16000307,教本,??? ???? ??
16000308,綴飾,??? ???? ??
16000309,貼紙,??? ???? ??
16000310,胸針,??? ???? ??
16000311,腰帶,??? ???? ??
16000312,圖騰,??? ???? ??
16000313,徽章,??? ???? ??
16000406,寶石,??? ???? ??
34000023,超人任務,?? ?? ?? ??? 0? ?? ???? ??
34000024,超人任務重置次數已全數使用。,?? ?? ?? ?? ??? ?? ???? ?? ???? ??
34000025,超人之書開啟任務只有235等級以上才可進行。,?? ?? ??? 235 ?? ?? ???? ???? ? ? ???? ??
34000026,最多可持有%d 超人點數。,?? ??? ?? ??? ?? ? ?? ???? ??
35000001,本週的每週挑戰已結束，新的挑戰將於稍後開始。,?? ?? ?? ? ???? ??
35000002,正在準備新的挑戰，請稍後。,?? ?? ?? ? UI ??? ??
35000003,每週挑戰列表已更新，開始新的挑戰吧!,?? ?? ??? ?? ? ???? ??
35000004,%d階段完成後，領取獎勵時即可挑戰。,??? ???? ?? UI ??? ??
35000005,請於%d分鐘內完成挑戰目標!,???? ?? ??? ?? ?? ??? ??
35000006,請生存%d分鐘!,?? ?? ??? ?? ?? ??? ??
35000007,恭喜! 挑戰成功了。\n請移動至外面領取獎勵!,?? ?? ?? ??? ??
35000008,真可惜啊~ 挑戰失敗了。\n希望下次能成功!,?? ?? ?? ??? ??
35000009,(+%s),??? ?? ?? ??? ??
35000010,獲得挑戰獎勵的挑戰點數與背包空間不足。,"?? ?? ???,??? ??? ?? ??? ??? ?? ???? ??"
35000011,挑戰點數無法持有超過%d。,?? ??? ?? ?? ???? ??? ?? ???? ??
35000012,已獲得獎勵。\n要進入下階段嗎？,?? ??? ?? ?? ???
35000013,完成的階段可以重新挑戰。,?? ??? ?? ?? ??
35000014,確定要消耗道具「每週挑戰重置卷軸」，重置已完成的挑戰階段嗎？,?? ?? ??? ?? ?? ? ?? ??? ??
35000015,組隊時無法進行挑戰，請解除組隊後再挑戰。,?? ???? ?? ?? ?? ? ?? ??? ????? ?? ?? ??? ??
35000016,確定要挑戰%d階段嗎？,?? ?? ??? ??? ?? ??? ? ?? ? ?? ?? ??
35000017,每週挑戰共分為3個階段。,?? ?? ??? ??? ???? ?? ?? ?? ?? ??
35000018,請完成挑戰目標!,?? ?? ??? ?? ?? ??? ??
35000019,完成%d階段，已獲得%d(+%d)挑戰點數、獎勵。,?? ?? ? ???? ??? ??
35000020,重置挑戰階段所需的道具不足。,?? ?? ??? ? ??? ??? ?? ??? ??
6100120,亞瑪倫沙漠任務,??? ?. ??? ?? ??. ??
6100121,拉的城堡任務,??? ?. ??? ?? ??. ??
6100122,安息之地任務,??? ?. ??? ?? ??. ??
35000021,本周的每週挑戰時間已結束。,?? ?? ??? ? ?? ??? ????? ? ???? ???
35000022,每週挑戰尚未準備完成，請稍後再試~,?? ?? ?? Room ?? ?? ?? ? ???? ?? ???
35000023,挑戰點數,?? ?? ?? ?? ??? ??? ??
35000024,持有挑戰點數,?? ?? ?? ? ?? ?? ??? ??? ??
35000025,每週進行挑戰重置與更新。\n挑戰可透過各階段依序進行。,?? ?? TIP ??
35000026,各位冒險家辛苦了~!\n這週的所有挑戰都完成了。\n冒險家下週也要加油喔!!!\nComming Soon~,?? ?? ???? ??
35000027,挑戰目標,?? ?? ?? ?? ?? ??? ??? ??
90000005,推薦道具已準備完成。,????-???_????? ??
90000006,可移動至獲得場所及NPC位置。,????-????_????? ??
35000028,本週的所有挑戰已完成。\n敬請期待下週的挑戰喔~!,?? ?? ??? ?? ?? ???
13100001,螺旋劍,[????? ???] ???
13100002,飛燕劍,[????? ???] ???
13100003,長拳套,[????? ???] ???
13100004,神擊手,[????? ???] ???
13100005,戰擊拐杖,[????? ???] ???
13100006,音樂權杖,[????? ???] ???
13100007,盜賊短劍,[????? ???] ???
13100008,神槍劍,[????? ???] ???
13100009,禦守珠,[????? ???] ???
13100010,寶石短錐,[????? ???] ???
13100101,巨大的手裏劍，可進行揮砍或打飛敵人的攻擊。,[????? ???] ???? - ???? ??
13100102,飄移的2把劍，可隨著角色的動作進行移動攻擊。,[????? ???] ???? - ???
13100103,單手配戴的巨大手套，進行具有強大破壞力的攻擊。,[????? ???] ???? - ???
13100104,可以暴增超能力的武器，有助於使用神擊計謀。,[????? ???] ???? - ??? ??
13100105,可以同時使用物理與魔法力量的武器。,[????? ???] ???? - ????
13100106,指揮管弦樂時使用的武器。,[????? ???] ???? - ????
13100107,可與短劍同時使用的輔助武器。,[????? ???] ???? - ?? ???
13100108,可同時使用劍術與槍術的武器。,[????? ???] ???? - ? ????
13100109,蘊含科學精髓的神祕武器，可召喚機器人。,[????? ???] ???? - ????
13100110,加工寶石後可攻擊敵人的寶石加工短錐。,[????? ???] ???? - ???
13003005,需先解除套用於武器欄位中的道具才可進行變更。,?? ??? ?? ? ?? ?? ?? ???
13003006,%d分鐘後即可轉換。,?? ??? ?? ? ??? ?? ???
13003007,確定要獲得所選的副職業嗎？\n\n(原本副職業習得的傳奇技能會進行重置，變更時請注意。),????? ?? ? ?? ???
13003008,選擇欲遊戲的角色後，請按下“選擇角色”按鍵。,????? ?? ? ??? ???
13003009,可以重新選擇副職業。,????? ?? ???? ?? ? ???? ??
13003010,職業插圖,????? ?? ???? ?? ? ???? ??
13003011,於左側的列表中選擇想要的角色後，\n即可透過右側的選擇按鍵獲得副職業。\n主職業與副職業共享等級。,????? ?? ?? ???
13003012,背包空間不足，無法獲得副職業。\n請先清空背包後再嘗試。,????? ?? ? ????? ?? ?? ???? ?? ???
5007027,麥克風正處於冷卻時間，請稍後再試。,??? ??? ?? ?? ???? ???
13003013,只有在主職業的狀態下可變更為副職業。\n請先變更為主職業後再試。,????? ???? ?? ??? ?? ?? ? ?? ???
16000131,寶石短錐,??? ???? ??
6100123,地下都市工地任務,??? ?. ??? ?? ??. ??
6100124,超人紀念館任務,??? ?. ??? ?? ??. ??
6100125,地獄房間任務,??? ?. ??? ?? ??. ??
6100126,輔助劇情任務,??? ?. ??? ?? ??. ??
13003014,進入副本的職業資訊不同。請轉換為主/副職業，或重置副本後再入場。,?? ?? ? ?? ??? ??? ???? ?? ???
13003015,戰鬥時無法變更副職業。,?? ? ????? ?? ?? ? ?? ???
40000021,使用期間已到期，無法登錄。,?? ??? ????? ?? ?? ??? ??? ?? ???
29000135,完成訓練,??? ?? UI? ?? ??
29000136,要召喚休息中的召喚獸\n需要%s %d個。,??? ??? ? ?? ?? ?? ? ??? ?? ??
29000137,需要%s %d個。,"??? ??? ? ?? ?, ??? ?? ?? ???? ?? ??"
29000138,蓋亞女神珍愛之地亞德利卡的特殊幻獸,??? ??? ?? UI ??
6100127,怪物樹山林任務,??? ?. ??? ?? ??. ??
6100128,怪物樹山谷任務,??? ?. ??? ?? ??. ??
6100129,戰士們的休息地任務,??? ?. ??? ?? ??. ??
29000139,需要%s %d個。,"??? ?? ?? ?, ?? ???? ????? ?? ??"
29000140,※ 馴養無法與其他召喚獸同時進行。,"??? ???? ?, ?? ???? ???? ?? ?? ??? ??"
50000022,確定要儲存選擇的難度嗎?,?? ??? ?? ? ?? ?? ?? ? ??
50000023,已儲存選擇的難度。,?? ??? ?? ? ???? ??
50000024,為已選擇的難度。,?? ??? ??? ?? ? ?? ?? ?? ? ???? ??
40500001,獲得了英雄破片。,[??? ?] ??? ?? ??? ???
40500002,使用上述道具後可解除封印。\n封印解除時會隨機賦予效果。,[??? ?] ??? ??? ??? ???? ?? ???? ?? ? ???? ???
40500003,使用上述道具後可重新設定效果。,[??? ?] ??? ??? ??? ??? ???? ?? ? ???? ???
40500004,使用上述道具後可重新設定記憶效果。重新設定時會隨機賦予屬性數量及效果。,[??? ?] ??? ? ??? ?? ?? ? ???? ???
40500011,被封印的1號碎片,[??? ?] ??? 1?? ??? ??? ?? ???
40500012,被封印的2號碎片,[??? ?] ??? 2?? ??? ??? ?? ???
40500013,被封印的3號碎片,[??? ?] ??? 3?? ??? ??? ?? ???
40500014,被封印的4號碎片,[??? ?] ??? 4?? ??? ??? ?? ???
40500015,被封印的5號碎片,[??? ?] ??? 5?? ??? ??? ?? ???
40500016,被封印的6號碎片,[??? ?] ??? 6?? ??? ??? ?? ???
40500017,被封印的7號碎片,[??? ?] ??? 7?? ??? ??? ?? ???
40500018,被封印的8號碎片,[??? ?] ??? 8?? ??? ??? ?? ???
40500019,被封印的9號碎片,[??? ?] ??? 9?? ??? ??? ?? ???
40500005,所需道具的數量不足。請確認後再試。,??? ?? ?? ?? ? ?? ???
40500006,使用上述道具後可重新設定效果。,[??? ?] ??? ??? ??? ??? ???? ?? ? ???? ??? (??? ??X)
40500007,使用上述道具後可重新設定記憶效果。重新設定時會隨機賦予屬性數量及效果。,[??? ?] ??? ? ??? ?? ?? ? ???? ??? (??? ??X)
6100130,亞德利卡任務,??? ?. ??? ?? ??. ??
6100131,龍峽谷任務,??? ?. ??? ?? ??. ??
6100132,神之樹拉法爾任務,??? ?. ??? ?? ??. ??
50000025,請選擇副本!,?? ????? ??? ??? ?? ?? ?? ???
50000026,與設定的難度資訊不一致。請設定一致的難度後入場，或重置副本後重新進行設定。,"?? ?? ?? ? ???? ??? ???? ???? ??, ?? ?? ? ??? ? ?? ???"
51000201,比賽規則\n - 比賽以 3戰 2勝制來進行\n - 比賽時間內若勝負未決，\n則依剩餘 HP比率來決定勝敗\n補充規則\n - 所有角色修正為一致的能力值\n - 技能平衡調整及特殊效果未套用,?? ??? ?? ?? ? ??? ?? ?? ???
51000202,比賽規則\n - 比賽以 3戰 2勝制來進行\n - 比賽時間內勝負未決時，\n 1. 生存角色數多的團隊\n 2. 剩餘 HP幣比率之和高的團隊\n補充規則\n - 與個人戰一致,?? ?? ?? ?? ? ??? ?? ?? ???
51000203,確定要取消格鬥配對嗎?,?? ?? ? ?? ?? ?
51000204,格鬥場只有 4轉職業和副職業才可使用。,?? ?? ? ?? ?? ?? ??
51000205,有脫逃懲罰時，無法使用格鬥場。,??? ?? ?? ???
51000206,團隊戰在隊員數超過 2人時無法使用。,?? ?? ? ???? ? ??
51000207,對象不存在，自動登錄於下個隊列。,??? ????? ?? ??? ??
51000208,格鬥申請中無法使用對戰。,?? ?? ? ?? ??? ?????
51000209,格鬥場內無法使用。,??? ? ?? ??? ?? ??
51000210,格鬥申請中不可創建組隊。請取消格鬥申請後再試。,"??? ?? ? ??? ??, ??? ? ?? ???"
51000211,格鬥場申請中不可轉換職業。,??? ?? ? ????? ??? ?? ?? ?? ???
51000212,新賽季準備中。請期待下次更新。,?? ?? UI ?? ?? ? ?? ???
51000213,只有隊長才能提出團隊戰申請。,???? pvp ??? ???? ?? ?????
51000214,組隊狀態中無法申請個人戰。,?????? ??? ?? ? ?? ???
51000215,格鬥場申請中不可使用時尚商店。,??? ?? ? ??? ?? ?? ?
51000216,藍紫挑染捲髮,?? ?? ? ?? ?? ?? ? ?? ???
51000217,藍紫挑染短髮,?? ?? ? ?? ?? ?
51000218,格鬥場申請中不可使用個人商店。,?? ?? ? ???? ?? ?? ?
51000219,PVP申請中不可退出組隊。,?? ? ?? ?? ?? ?
51000220,賽季狀態：2020 賽季\n競賽規則\n - 可利用時間：下午6點 ~ 凌晨2點止\n - 基本規則與一般模式相同\n - 根據勝負 '個人戰排名分數'增減\n - 根據對方排名分數決定增減量,?? ??? ?? ?? ? ??? ?? ?? ???
51000221,賽季狀態：2020 賽季\n競賽規則\n - 可利用時間：下午6點 ~ 凌晨2點止\n - 基本規則與一般模式相同\n - 根據勝負 '團隊戰排名分數'增減\n - 根據對方排名分數決定增減量,?? ?? ?? ?? ? ??? ?? ?? ???
51000222,格鬥場使用中不可使用猜謎。,?? ?? ? ?? ?? ??
51000223,格鬥場申請中不可使用聊天室。,?? ?? ? ?? ?? ??
6100133,傑芮尼斯山丘任務,??? ?. ??? ?? ??. ??
6100134,魔法修練館任務,??? ?. ??? ?? ??. ??
6100135,魔法學院本館任務,??? ?. ??? ?? ??. ??
55000106,所有能力值 +%d%%,??? ??? ?? ??? ?
55000107,武器攻擊力/屬性 +%d%%,??? ??? ?? ?? ???/??? ?
55000108,HP上限 +%d%%,??? ??? ?? ??HP ?
55000109,爆擊率 +%d%%,??? ??? ?? ???? ?? ?
55000110,爆擊傷害 +%d%%,??? ??? ?? ???? ??? ?
6001021,格鬥勝利,[???] ??? PVP? ?? ?? ??
35000029,即使使用每週挑戰重置卷軸，也無法重置活動每週挑戰。,??? ???? ??
4004015,生命力一旦耗盡，將會感受到被暗黑魔力吞噬。\n是否要消耗累積的魔力進行復活?,[??] ??? ??(?? ?? ??)
4004016,已使用不朽效果復活。,[??] ??? ?? ??
6006019,暗黑計量條,??? ? ?? ??? ??
6006020,經過一定時間，即可補充暗黑點數。,??? ? ?? ??
1250104,\n消耗所有已補充的魔力，可立即在原地復活。\n\n※復活效果※\n轉換為《暗影騎士》\nHP與暗黑計量條補充100%%\n無死亡懲罰\n\n※發動條件※\n不朽計量條MAX\n非《暗影騎士》狀態\n\n目前補充量：%d%%,[???] ?? ??? ? ?? ??
1250105,『不朽』,[???] ?? ??? ?? ??? ??
6100136,墨羅斯任務,??? ?. ??? ?? ??. ??
6100137,魔力防空洞任務,??? ?. ??? ?? ??. ??
6100138,夢境奧涅伊洛任務,??? ?. ??? ?? ??. ??
5300006,活動背包空間不足。請確保4格空間後重新嘗試。,[??]?? ?? ? ??? ???? ?? ?
9006003,取消購買: %d天 %d小時,[???] ?? ?? ?? ?? ?? (24?? ?? ??? ??)
9006004,取消購買: %d小時 %d分,[???] ?? ?? ?? ?? ?? (24?? ?? ??? ??)
9006005,取消購買: 到期,[???] ?? ?? ?? ?? ?? (?? ??)
9001047,確認購買道具後便不可取消購買。確定要收下道具嗎?,[???] ???? ??? ?? ??? ?? ?? ???
9001048,成功取消購買。可於官網金幣管理中確認取消購買內容。,[???] ?? ?????? ?? ?? ?? ? ?? ???
9001049,退款申請期限已結束的商品。請再次確認。,[???] ?? ?? ? ?? ?? ??? ??? ?? ?? ???
6100139,吉斯克領地任務,??? ?. ??? ?? ??. ??
6100140,虛無之星任務,??? ?. ??? ?? ??. ??
6100141,忘卻湖畔任務,??? ?. ??? ?? ??. ??
9001050,購買背包已滿，無法購買道具。請清出購買背包空間後再試一次。,[???] ?? ????? ? ? ???? ?? ?? ? ?? ??? ??
6100142,福波斯任務,??? ?. ??? ?? ??. ??
6100143,幻之搖籃任務,??? ?. ??? ?? ??. ??
6100144,玫瑰園任務,??? ?. ??? ?? ??. ??
16000314,遺物,??? ???? ??
41000001,不可進行道具覺醒的道具。,[??? ??] ?? ??? ??? ???? ??
41000002,請登錄道具。,[??? ??] ?? ??? ???? ???? ?? ??
41000003,雖然越高階，怪物的消滅數就越少，但需要的金額也會越多。,[??? ??] ?? ??? ???? ??? ? ?? ??? ???? ? ??
41000004,按下選擇鍵，消耗彩虹幣後進行覺醒任務。,[??? ??] ?? ??? ???? ??? ? ?? ?? ?? ? ???? ? ??
41000005,持有的ELY不足。請持有階段設定所需的ELY後再次進行設定。,[??? ??] ?? ?? ?? ? ?? ??? ??? ??
41000006,請消滅怪物，填滿計量條。,[??? ??] ?? ???? ??
41000007,按下覺醒鍵，覺醒屬性就會啟動。,[??? ??] ?? ?? ?? ? ?? ?? ?? ?? ? ??
41000008,已追加覺醒屬性。\n請將道具從欄位中移除。,[??? ??] ?? ?? ?? ? ?? ?? ? ??
41000009,是否使用重置結晶道具，\n重置裝備的覺醒屬性?,[??? ??] ??? ??? ??? ??? ?? ?? ???
41000010,重置結晶道具不足。,[??? ??] ?? ??? ? ?? ???? ??? ??
41000011,覺醒:,[??? ??] ??? ?? ?? ?? ??
41000012,可覺醒,[??? ??] ??? ?? ?? ??
41000013,不可覺醒,[??? ??] ??? ?? ??? ??
41000014,目前進行道具覺醒的道具無法進行強化及鑲嵌。,[??? ??] ??? ?? ??? ?? ? ??? ??? ??? ??
41000015,若取消道具覺醒，會重置任務資訊，且不會返還消耗的彩虹幣，請注意!,[??? ??] ??? ?? ?? ?? ?? ? ?? ???
41000016,消耗「重置結晶」或是「[活動] 重置結晶」，可重置道具覺醒。,[??? ??] ??? ??? ??? ?? ??? ?? ? ??? ??
27000212,確定要加入公會嗎? \n按下確認鍵即可立即加入公會。,[?? ??] ?? ?? ??? ?? ?? ???(????)
27000213,已加入 %s公會。,[?? ??] ?? ?? ?? ???(????)
27000214,請多多指教! 希望可以加入貴公會~,[?? ??] ?? ?? ?? ? ??? ???? ?
27000215,已申請加入 %s公會。,[?? ??] ?? ?? ?? ???(????)
27000216,正等待公會許可。,[?? ??] ?? ?? ??? ???
27000217,正等待公會長許可。\n按下取消加入鍵，可重新申請加入。,[?? ??] ?? ?? ??? ?? ???
27000218,重新整理後可再次確認推薦公會列表。,[?? ??] ?? ??? ??? ? ??? ?? ?? ???
27000219,正在搜尋推薦公會列表。\n請稍候。,[?? ??] ?? ??? ?? ?? ?? ?? ? ?? ??? ???
27000220,本週公會任務已結束。稍後將開始新任務，請點擊領取獎勵按鈕獲得前一週任務獎勵。,[?? ??] ?? ?? ?? ? ??? ???
27000221,正在為新任務做準備。請稍候。,[?? ??] ?? ?? ?? ?? ? ??? ??
27000222,新的公會任務已經開始。請努力參與! 任務獎勵在重啟視窗後可獲得。,[?? ??] ?? ?? ?? ? ??? ??
27000223,公會等級太低，無法進行下階段任務。請提升公會等級。,[?? ??] ?? ?? ?? ???
27000224,現階段任務獎勵,[?? ??] ?? ?? ?? ???
27000225,下階段任務獎勵,[?? ??] ?? ?? ?? ?? ???
27000226,等級的公會任務獎勵最大階段為,[?? ??] ?? ?? ??? ?? ?? ?? ???
27000227,公會等級越高，就越有可能獲得更高階的公會任務獎勵。,[?? ??] ?? ?? ??? ?? ?? ?? ???
27000228,以該角色獲得獎勵時，其他角色無法獲得前一周的公會任務獎勵。\n確定要獲得獎勵嗎?,[?? ??] ?? ?? ?? ?? ?? ???
27000229,獲得公會任務獎勵的背包空間不足。,[?? ??] ?? ?? ?? ?? ? ???? ?? ?? ???
27000230,因設定的類型，30日後將會自動由推薦公會列表中刪除。類型設定後重新登入的話，會再次標示於推薦公會列表。類型設定隨時都可變更後登錄。,[?? ??] ?? ?? ?? ?? ???
27000231,已拒絕 %s的公會加入申請。,[?? ??] ?? ?? ?? ?? ???(???)
27000232,無法加入 %s公會。,[?? ??] ?? ?? ?? ?? ???(???)
27000233,已完成公會介紹文。,[?? ??] ?? ??? ?? ?? ???
27000234,%d / %d,[?? ??] ?? ?? ??? ??? ?
27000235,申請加入發生錯誤。請重新整理後再試一次。,"[?? ??] ?? ???? ?? ?? ?? ? ???? ???? ?? ???, ?? ?? ?? ? ?? ??? ??? ?? ?? ???"
27000236,請取消公會加入申請後再次進行。,[?? ??] ?? ?? ?? ?? ? ??? ??? ???? ?? ?? ???
27000237,已獲得公會任務獎勵。,[?? ??] ?? ?? ??? ????? ??? ?? ???? ??? ??
27000238,公會 Lv.21,[????]
27000239,公會 Lv.22,[????]
27000240,公會 Lv.23,[????]
27000241,公會 Lv.24,[????]
27000242,公會 Lv.25,[????]
27000243,公會 Lv.26,[????]
27000244,公會 Lv.27,[????]
27000245,公會 Lv.28,[????]
27000246,公會 Lv.29,[????]
27000247,公會 Lv.30,[????]
27000248,公會 Lv.31,[????]
27000249,公會 Lv.32,[????]
27000250,公會 Lv.33,[????]
27000251,公會 Lv.34,[????]
27000252,公會 Lv.35,[????]
27000253,公會 Lv.36,[????]
27000254,公會 Lv.37,[????]
27000255,公會 Lv.38,[????]
27000256,公會 Lv.39,[????]
27000257,公會 Lv.40,[????]
27000258,公會 Lv.41,[????]
27000259,公會 Lv.42,[????]
27000260,公會 Lv.43,[????]
27000261,公會 Lv.44,[????]
27000262,公會 Lv.45,[????]
27000263,公會 Lv.46,[????]
27000264,公會 Lv.47,[????]
27000265,公會 Lv.48,[????]
27000266,公會 Lv.49,[????]
27000267,公會 Lv.50,[????]
41000017,確定要使用道具覺醒頁面擴充券\n追加頁面嗎?,[??? ??] ?? ??? ?? ? ?? ??? ??
41000018,道具覺醒頁面擴充券不足。,[??? ??] ?? ??? ?? ? ?? ???? ??? ??
27000268,200等級以上可創建公會。,[?? ??] ?? ?? ? ??? ?? ??? ?? ??
27000269,只有在村莊才可加入或創建公會。,[?? ??] ??? ???? ?? ?? ?? ?? ??? ???? ?? ? ?? ? ?? ???
41000019,封印的道具不可登錄在道具覺醒欄位。,[??? ??] ??? ??? ?? ??? ?? ? ?? ???
27000270,存在取消加入公會的角色。,[?? ??] ?? ?? ?? ? ???? ??? ?? ?? ???
11000018,不可變更外型的道具。,???? ???? ?? ???.
27000271,該公會已超過最多申請加入件數，無法再接受加入申請。,[?? ??] ?? ?? ?? ? ?? ?? ??? 20??? ? ? ?? ?? ???
27000272,目前對方為申請加入公會的狀態。,[?? ??] ?? ?? ??? ???? ??? ?? ?? ??? ?? ?? ?? ???
6100145,聖域艾多斯任務,??? ?. ??? ?? ??. ??
6100146,希萊任務,??? ?. ??? ?? ??. ??
6100147,誓約的聖地任務,??? ?. ??? ?? ??. ??
51000224,超過稱號收藏夾可設定的個數。\n(※最多可設定5個。),[???] ??? ???? 5? ?? ???? ?? ???? ???? ???? ??
5010001,全部,[???] ?1 ??? ??
5010002,好友,[???] ?2 ??? ??
5010003,公會,[???] ?3 ??? ??
5010004,組隊,[???] ?4 ??? ??
5010005,悄悄話,[???] ?5 ??? ??
5010006,系統,[???] ?6 ??? ??
5010007,聊天%d,[???] ?7 ?? ? ?? (n+1)
5010008,聊天分頁名稱請輸入1個字以上。,[???] ? ?? ?? ?? ???
5010009,各聊天顏色只能在[全部]分頁設定。,[???] ?? ??? ?? ??? ?? ? ?? ???
5010010,因違反營運政策，限制該帳號聊天。 (剩餘時間:還有%d小時%d分),[???] ?? ?? ??? ??? ??? ?? ? ?? ??? (Hour Min)
51000300,<%s> 目標數 +%d,??? ?? ???&?? ???
6001000,無法登錄的道具。,?? UI? ?? ??? ???? ?? ?? ???
6002000,請解除已登錄的道具。,?? ?? ??? ? ???? ???? ?? ?? ?? ???
6002101,確定要重置所有覺醒欄位嗎?,?? ?? ??? ? ?? ? ? ?? ??? ??
6002102,重置所需道具不足。,?? ?? ??? ? ?? ???? ??? ?? ?????
6002103,覺醒點數不足。,?? ?? ?? ? ??? ?? ?? ???
6002104,回收欄位需要的道具不足。 [需要道具：%s 或 %s],?? ?? ?? ? ??? ?? ?? ???
6002105,回收欄位需要的彩虹幣不足。[需要彩虹幣：%d],?? ?? ?? ? ??? ?? ?? ???
6002106,請確保背包剩餘空間。,?? ??? ?? ? ???? ?? ??? ??? ??
6002107,覺醒技能僅可於村莊開啟。,?? UI ON/OFF ?? ???
6005101,任務進行條件,??? ?? ?? ?? ??
6005102,支線任務最多僅可同時進行5個。,?? ??? 5? ??? ???? ??? ??? ??? ?? ?????
6005103,是否進行[%s]劇情？\n進行時將無法取消，請慎重選擇。,?? ??? ?? ?? ? ?? ???
6005104,因角色等級過低無法領取獎勵。 [需要等級：%d],??? ?? ?? ? ??? ?? ??? ???? ??? ? ???? ?? ???
6005105,找不到執行區域。,?? ?? ?? ? ?? ? ?? ? ??? ?? ???
51000225,確定要重置快捷鍵資訊嗎?,[???] ??? ?? ?? ? ??
51000226,全螢幕,[???] ?? ?? ???
51000227,無邊框,[???] ?? ?? ???
51000228,視窗模式,[???] ?? ?? ???
51000229,確定要重置所有屬性資訊嗎?,[???] ??? ?? ?? ? ??
29800008,[夏洛] 有無法交易的道具?試試看道具封印功能吧!,??? ?? ? NPC ??? ??
5017011,[%s]獲得。,??? ???? ????? ?? ???. ?? ????
6100148,底波拉雪原任務,??? ?. ??? ?? ??. ??
6100149,冰柱監獄任務,??? ?. ??? ?? ??. ??
6100150,回音之泉任務,??? ?. ??? ?? ??. ??
16000407,覺醒石,??? ???? ??
6002108,完成覺醒任務所需的道具數不足，或請將需要的道具合併至一個欄位後再次嘗試。,?? ?? ?? ? ?? ?? ??? ?? ??? ??(???? ??)
6002109,限制超越等級：[%d],?? ?? ?? ?? ?? ?? ??(?? ?? ??)
43000001,如欲查看購買詳細資訊，請點擊下方的購買按鍵。,[????] ???? ?? ?? ?? ?? ???
43000002,等級 Lv.%d,[????] ?? ?? ?? ??
43000003,是否購買戰鬥通行證高級通行證？,[????] ?? ?? ???? ??? ?? ?? ???
43000004,付款完成，已成功購買,[????] ?? ?? ???? ??? ?? ?? ???
43000005,戰鬥通行證內容物 Lv.%d,[????] ?? ??? ?? ?? ?? ???
43000006,背包空間不足，無法獲得獎勵。,[????] ?? ?? ?? ?? ? ???? ??? ??? ??
42000001,進行中的任務(%d),[??] ?? ?? ?? ?? ? ?? ?
42000002,完成的任務(%d),[??] ?? ?? ?? ?? ? ?? ?
6002110,[覺醒],[??] ?? ?? ??? ?? ?? ? ??
6002111,可開啟覺醒技能樹。,[??] ?? ?? ??? ?? ?? ? ??
